shipment_id,event_ts,event_type,event_city,event_state
SHP00002222,2025-04-02T16:00:00,In Transit,Fitzpatrickburgh,NY
SHP00002222,2025-04-03T00:00:00,Out For Delivery,Gabriellestad,AZ
SHP00002222,2025-04-04T08:00:00,Delivered,Hillview,IL
SHP00002223,2024-03-01T02:00:00,Label Created,North Dennis,CA
SHP00002223,2024-03-02T13:00:00,Picked Up,Rodriguezview,CA
SHP00002223,2024-03-03T17:00:00,In Transit,West Charleston,WA
SHP00002223,2024-03-04T18:00:00,Out For Delivery,Lake Samuel,NY
SHP00002223,2024-03-05T17:00:00,Delivered,Jonathanberg,IL
SHP00002224,2025-05-20T04:00:00,Label Created,South Joshuaton,VA
SHP00002224,2025-05-21T06:00:00,Picked Up,Lake Juanchester,CO
SHP00002224,2025-05-22T12:00:00,In Transit,West Danielle,CO
SHP00002224,2025-05-23T11:00:00,Out For Delivery,New Jacob,IL
SHP00002224,2025-05-24T17:00:00,Delivered,Gordonfort,GA
SHP00002226,2024-04-04T03:00:00,Label Created,New David,FL
SHP00002226,2024-04-05T12:00:00,Picked Up,Andersonshire,AZ
SHP00002226,2024-04-06T18:00:00,In Transit,Lake Jeffrey,MA
SHP00002226,2024-04-07T15:00:00,Out For Delivery,Garciachester,FL
SHP00002226,2024-04-08T20:00:00,Delivered,Whitakermouth,NY
SHP00002229,2026-02-19T20:00:00,Label Created,Housechester,WA
SHP00002229,2026-02-20T15:00:00,Picked Up,Port Matthewton,GA
SHP00002229,2026-02-21T04:00:00,In Transit,Port Christineside,CO
SHP00002229,2026-02-22T12:00:00,Out For Delivery,West Randy,AZ
SHP00002229,2026-02-23T14:00:00,Delivered,New David,MA
SHP00002230,2025-02-20T11:00:00,Label Created,Markland,CO
SHP00002230,2025-02-21T11:00:00,Picked Up,North Jennifer,VA
SHP00002230,2025-02-22T08:00:00,In Transit,Lawrenceshire,TX
SHP00002230,2025-02-23T01:00:00,Out For Delivery,Lake Kathleenmouth,CO
SHP00002230,2025-02-24T00:00:00,Delivered,South Craig,WA
SHP00002231,2024-06-21T02:00:00,Label Created,Sloanstad,MA
SHP00002231,2024-06-22T19:00:00,Picked Up,Nathanfurt,WA
SHP00002231,2024-06-23T01:00:00,In Transit,Dudleyfort,WA
SHP00002231,2024-06-24T09:00:00,Out For Delivery,New Johnburgh,CO
SHP00002231,2024-06-25T14:00:00,Delivered,Lake Davidmouth,GA
SHP00002232,2026-02-09T03:00:00,Label Created,Port Angelaberg,NY
SHP00002232,2026-02-10T07:00:00,Picked Up,Johnview,TX
SHP00002232,2026-02-11T20:00:00,In Transit,Angelashire,IL
SHP00002232,2026-02-12T12:00:00,Out For Delivery,Nicolefort,CA
SHP00002232,2026-02-13T12:00:00,Delivered,Medinaborough,CA
SHP00002233,2024-02-07T04:00:00,Label Created,Smithburgh,NC
SHP00002233,2024-02-08T14:00:00,Picked Up,Nicholastown,FL
SHP00002233,2024-02-09T11:00:00,In Transit,Powersburgh,NC
SHP00002233,2024-02-10T18:00:00,Out For Delivery,Port Carlview,CO
SHP00002233,2024-02-11T07:00:00,Delivered,Reyesmouth,TX
SHP00002234,2025-12-02T12:00:00,Label Created,Port Emilystad,WA
SHP00002234,2025-12-03T01:00:00,Picked Up,West Lauraport,GA
SHP00002234,2025-12-04T10:00:00,In Transit,South Sarahfurt,NY
SHP00002234,2025-12-05T01:00:00,Out For Delivery,Christopherbury,VA
SHP00002234,2025-12-06T09:00:00,Delivered,South Tammy,WA
SHP00002239,2026-01-08T09:00:00,Label Created,North Josephton,IL
SHP00002239,2026-01-09T14:00:00,Picked Up,Vincentfurt,TX
SHP00002239,2026-01-10T14:00:00,In Transit,Annburgh,CO
SHP00002239,2026-01-11T13:00:00,Out For Delivery,East Shaneberg,TX
SHP00002239,2026-01-12T14:00:00,Delivered,South Tristan,AZ
SHP00002240,2025-05-01T08:00:00,Label Created,North Davidmouth,WA
SHP00002240,2025-05-02T00:00:00,Picked Up,Kemphaven,AZ
SHP00002240,2025-05-03T00:00:00,In Transit,Chandlerberg,MA
SHP00002240,2025-05-04T01:00:00,Out For Delivery,East Anthonyfort,NY
SHP00002240,2025-05-05T01:00:00,Delivered,South Lisa,GA
SHP00002241,2025-10-28T13:00:00,Label Created,New Benjaminshire,GA
SHP00002241,2025-10-29T09:00:00,Picked Up,Martinezside,WA
SHP00002241,2025-10-30T05:00:00,In Transit,New Danielleshire,FL
SHP00002241,2025-10-31T10:00:00,Out For Delivery,South Alexander,FL
SHP00002241,2025-11-01T13:00:00,Delivered,Robertbury,VA
SHP00002242,2024-04-25T04:00:00,Label Created,Hickmanchester,IL
SHP00002242,2024-04-26T07:00:00,Picked Up,Thomasside,NC
SHP00002242,2024-04-27T13:00:00,In Transit,South Suzannechester,AZ
SHP00002242,2024-04-28T04:00:00,Out For Delivery,Mcclainmouth,WA
SHP00002242,2024-04-29T18:00:00,Delivered,New Nancy,VA
SHP00002245,2024-05-05T16:00:00,Label Created,Gwendolynside,AZ
SHP00002245,2024-05-06T00:00:00,Picked Up,New Bruce,CA
SHP00002245,2024-05-07T18:00:00,In Transit,West Emilychester,CA
SHP00002245,2024-05-08T04:00:00,Out For Delivery,Aaronburgh,NC
SHP00002245,2024-05-09T18:00:00,Delivered,Adkinsmouth,GA
SHP00002246,2026-01-16T08:00:00,Label Created,Espinozashire,WA
SHP00002246,2026-01-17T00:00:00,Picked Up,North Jessicaburgh,FL
SHP00002246,2026-01-18T13:00:00,In Transit,Juarezland,CA
SHP00002246,2026-01-19T13:00:00,Out For Delivery,Manningport,NC
SHP00002246,2026-01-20T20:00:00,Delivered,Youngstad,TX
SHP00002247,2024-09-12T04:00:00,Label Created,East Alexandraburgh,CA
SHP00002247,2024-09-13T07:00:00,Picked Up,Taylorshire,NY
SHP00002247,2024-09-14T10:00:00,In Transit,Howardfurt,NC
SHP00002247,2024-09-15T00:00:00,Out For Delivery,South Natalieville,AZ
SHP00002247,2024-09-16T03:00:00,Delivered,East Amy,TX
SHP00002249,2024-04-08T07:00:00,Label Created,Mannmouth,VA
SHP00002249,2024-04-09T06:00:00,Picked Up,Carlsonville,MA
SHP00002249,2024-04-10T17:00:00,In Transit,Ronaldchester,TX
SHP00002249,2024-04-11T04:00:00,Out For Delivery,West Matthewton,TX
SHP00002249,2024-04-12T01:00:00,Delivered,Santiagofurt,NY
SHP00002251,2024-05-24T18:00:00,Label Created,Lewischester,CO
SHP00002251,2024-05-25T17:00:00,Picked Up,Reedville,VA
SHP00002251,2024-05-26T19:00:00,In Transit,Mercadoborough,NY
SHP00002251,2024-05-27T15:00:00,Out For Delivery,New Thomasbury,VA
SHP00002251,2024-05-28T08:00:00,Delivered,North Jasonfurt,VA
SHP00002252,2025-10-05T06:00:00,Label Created,East Tonyview,VA
SHP00002252,2025-10-06T02:00:00,Picked Up,Jamesfort,CO
SHP00002252,2025-10-07T15:00:00,In Transit,Jordanfurt,NY
SHP00002252,2025-10-08T16:00:00,Out For Delivery,Coleburgh,IL
SHP00002252,2025-10-09T16:00:00,Delivered,New Richard,CO
SHP00002253,2024-05-13T01:00:00,Label Created,Lake Joshuahaven,NC
SHP00002253,2024-05-14T10:00:00,Picked Up,Angelaside,TX
SHP00002253,2024-05-15T06:00:00,In Transit,Cruzport,CO
SHP00002253,2024-05-16T02:00:00,Out For Delivery,East Bryanport,NY
SHP00002253,2024-05-17T17:00:00,Delivered,West Michaelport,GA
SHP00002254,2024-01-10T06:00:00,Label Created,Josefort,NC
SHP00002254,2024-01-11T13:00:00,Picked Up,West Jennifertown,AZ
SHP00002254,2024-01-12T11:00:00,In Transit,Port Ryan,NY
SHP00002254,2024-01-13T17:00:00,Out For Delivery,Denisemouth,MA
SHP00002254,2024-01-14T01:00:00,Delivered,East Angela,FL
SHP00002255,2025-06-02T13:00:00,Label Created,North Richardview,CO
SHP00002255,2025-06-03T15:00:00,Picked Up,West Patricia,CO
SHP00002255,2025-06-04T06:00:00,In Transit,East Jonathanland,VA
SHP00002255,2025-06-05T03:00:00,Out For Delivery,Stevenborough,CA
SHP00002255,2025-06-06T10:00:00,Delivered,Christopherton,NC
SHP00002257,2024-11-17T14:00:00,Label Created,South Elizabeth,CO
SHP00002257,2024-11-18T07:00:00,Picked Up,Port Kelsey,MA
SHP00002257,2024-11-19T12:00:00,In Transit,West Joseberg,AZ
SHP00002257,2024-11-20T16:00:00,Out For Delivery,Lake Ryanmouth,CA
SHP00002257,2024-11-21T14:00:00,Delivered,North Joseph,IL
SHP00002258,2024-12-30T18:00:00,Label Created,North Vickiton,FL
SHP00002258,2024-12-31T18:00:00,Picked Up,Johnborough,AZ
SHP00002258,2025-01-01T08:00:00,In Transit,New Gina,CO
SHP00002258,2025-01-02T12:00:00,Out For Delivery,Jasonhaven,FL
SHP00002258,2025-01-03T15:00:00,Delivered,Warrenmouth,NC
SHP00002259,2024-04-26T06:00:00,Label Created,Jonesstad,MA
SHP00002259,2024-04-27T04:00:00,Picked Up,Angelaland,VA
SHP00002259,2024-04-28T07:00:00,In Transit,West Robert,WA
SHP00002259,2024-04-29T19:00:00,Out For Delivery,New Aaron,NY
SHP00002259,2024-04-30T12:00:00,Delivered,Lake Carlview,NC
SHP00002262,2025-05-18T12:00:00,Label Created,West Darryl,GA
SHP00002262,2025-05-19T13:00:00,Picked Up,Port Eric,FL
SHP00002262,2025-05-20T03:00:00,In Transit,Gabrielport,FL
SHP00002262,2025-05-21T12:00:00,Out For Delivery,Nolanberg,NC
SHP00002262,2025-05-22T15:00:00,Delivered,Richardberg,NY
SHP00002264,2024-01-10T08:00:00,Label Created,Hansonside,AZ
SHP00002264,2024-01-11T01:00:00,Picked Up,Smithtown,FL
SHP00002264,2024-01-12T10:00:00,In Transit,Andrewhaven,IL
SHP00002264,2024-01-13T08:00:00,Out For Delivery,North Lisa,AZ
SHP00002264,2024-01-14T04:00:00,Delivered,Port Cynthia,AZ
SHP00002266,2024-06-25T18:00:00,Label Created,West Samanthamouth,NY
SHP00002266,2024-06-26T10:00:00,Picked Up,Lake Christopher,AZ
SHP00002266,2024-06-27T04:00:00,In Transit,Selenastad,WA
SHP00002266,2024-06-28T07:00:00,Out For Delivery,South Steven,NY
SHP00002266,2024-06-29T08:00:00,Delivered,Port Erika,AZ
SHP00002267,2024-08-25T20:00:00,Label Created,New Taylor,FL
SHP00002267,2024-08-26T14:00:00,Picked Up,Port Matthew,WA
SHP00002267,2024-08-27T09:00:00,In Transit,Wilsonport,NC
SHP00002267,2024-08-28T02:00:00,Out For Delivery,Port Joannland,CA
SHP00002267,2024-08-29T06:00:00,Delivered,Fergusonmouth,AZ
SHP00002268,2025-04-28T13:00:00,Label Created,East Robertomouth,CO
SHP00002268,2025-04-29T13:00:00,Picked Up,East Michaelton,NY
SHP00002268,2025-04-30T00:00:00,In Transit,Ericafort,GA
SHP00002268,2025-05-01T18:00:00,Out For Delivery,Austinborough,TX
SHP00002268,2025-05-02T00:00:00,Delivered,New Elizabethland,WA
SHP00002270,2024-01-09T16:00:00,Label Created,East Joyport,CO
SHP00002270,2024-01-10T08:00:00,Picked Up,Lake Danielport,CA
SHP00002270,2024-01-11T09:00:00,In Transit,Lauraburgh,AZ
SHP00002270,2024-01-12T10:00:00,Out For Delivery,South Kimberlymouth,IL
SHP00002270,2024-01-13T04:00:00,Delivered,Davidmouth,CA
SHP00002271,2024-07-05T19:00:00,Label Created,Lake Heidichester,WA
SHP00002271,2024-07-06T02:00:00,Picked Up,Cameronburgh,GA
SHP00002271,2024-07-07T01:00:00,In Transit,South Javierstad,CO
SHP00002271,2024-07-08T09:00:00,Out For Delivery,Hammondville,WA
SHP00002271,2024-07-09T11:00:00,Delivered,Davishaven,CO
SHP00002273,2024-10-01T07:00:00,Label Created,South Chelseaberg,VA
SHP00002273,2024-10-02T14:00:00,Picked Up,North Sarahville,IL
SHP00002273,2024-10-03T09:00:00,In Transit,Mariachester,WA
SHP00002273,2024-10-04T06:00:00,Out For Delivery,Rachelview,CO
SHP00002273,2024-10-05T07:00:00,Delivered,Port Lauraburgh,VA
SHP00002276,2025-12-06T08:00:00,Label Created,Lake Cherylview,MA
SHP00002276,2025-12-07T10:00:00,Picked Up,Olsonfurt,CO
SHP00002276,2025-12-08T01:00:00,In Transit,Rodriguezmouth,NY
SHP00002276,2025-12-09T11:00:00,Out For Delivery,West Kristinahaven,CA
SHP00002276,2025-12-10T20:00:00,Delivered,West Chrismouth,NY
SHP00002278,2025-10-03T08:00:00,Label Created,Natalieview,TX
SHP00002278,2025-10-04T20:00:00,Picked Up,Jaclynbury,FL
SHP00002278,2025-10-05T12:00:00,In Transit,North Danielle,VA
SHP00002278,2025-10-06T04:00:00,Out For Delivery,Lake Toniview,NC
SHP00002278,2025-10-07T09:00:00,Delivered,East Justin,TX
SHP00002279,2024-01-04T09:00:00,Label Created,South Jamesmouth,GA
SHP00002279,2024-01-05T00:00:00,Picked Up,New Joshua,IL
SHP00002279,2024-01-06T15:00:00,In Transit,Katherinestad,AZ
SHP00002279,2024-01-07T06:00:00,Out For Delivery,North Elizabeth,IL
SHP00002279,2024-01-08T00:00:00,Delivered,North Maria,FL
SHP00002280,2025-10-28T06:00:00,Label Created,North Maria,IL
SHP00002280,2025-10-29T05:00:00,Picked Up,Thomasland,GA
SHP00002280,2025-10-30T03:00:00,In Transit,Port Jamiechester,TX
SHP00002280,2025-10-31T06:00:00,Out For Delivery,Lake Annview,VA
SHP00002280,2025-11-01T01:00:00,Delivered,South Ryan,GA
SHP00002281,2025-03-09T14:00:00,Label Created,Dawnborough,AZ
SHP00002281,2025-03-10T08:00:00,Picked Up,Port Jessicachester,NY
SHP00002281,2025-03-11T09:00:00,In Transit,Port Colinberg,NC
SHP00002281,2025-03-12T07:00:00,Out For Delivery,New Christopher,MA
SHP00002281,2025-03-13T17:00:00,Delivered,Liuton,NY
SHP00002285,2025-03-26T17:00:00,Label Created,Port Nathanielfort,NC
SHP00002285,2025-03-27T20:00:00,Picked Up,Ashleyview,NY
SHP00002285,2025-03-28T13:00:00,In Transit,South Sarachester,TX
SHP00002285,2025-03-29T04:00:00,Out For Delivery,Port Lisachester,TX
SHP00002285,2025-03-30T19:00:00,Delivered,Marytown,IL
SHP00002286,2025-10-12T09:00:00,Label Created,Alexanderland,WA
SHP00002286,2025-10-13T03:00:00,Picked Up,Larryborough,CO
SHP00002286,2025-10-14T02:00:00,In Transit,Port Alexander,MA
SHP00002286,2025-10-15T04:00:00,Out For Delivery,East Dennis,CO
SHP00002286,2025-10-16T12:00:00,Delivered,South Mikeville,WA
SHP00002287,2025-04-10T06:00:00,Label Created,Baileyport,FL
SHP00002287,2025-04-11T05:00:00,Picked Up,South Brandonside,AZ
SHP00002287,2025-04-12T16:00:00,In Transit,South Ryan,CO
SHP00002287,2025-04-13T16:00:00,Out For Delivery,Kathleentown,TX
SHP00002287,2025-04-14T04:00:00,Delivered,South Michaelmouth,CA
SHP00002288,2024-11-02T17:00:00,Label Created,Port Frankberg,FL
SHP00002288,2024-11-03T19:00:00,Picked Up,Andrewport,GA
SHP00002288,2024-11-04T11:00:00,In Transit,Rebeccatown,GA
SHP00002288,2024-11-05T05:00:00,Out For Delivery,Juanberg,FL
SHP00002288,2024-11-06T10:00:00,Delivered,Huffmanstad,GA
SHP00002289,2024-10-31T01:00:00,Label Created,Lake Amymouth,WA
SHP00002289,2024-11-01T16:00:00,Picked Up,Kimburgh,NY
SHP00002289,2024-11-02T14:00:00,In Transit,Romerofort,IL
SHP00002289,2024-11-03T18:00:00,Out For Delivery,North Lindsey,NY
SHP00002289,2024-11-04T12:00:00,Delivered,Ambertown,FL
SHP00002290,2025-05-12T02:00:00,Label Created,North Vickie,CA
SHP00002290,2025-05-13T08:00:00,Picked Up,Annetteton,WA
SHP00002290,2025-05-14T20:00:00,In Transit,West Lisamouth,CA
SHP00002290,2025-05-15T14:00:00,Out For Delivery,Petersontown,AZ
SHP00002290,2025-05-16T09:00:00,Delivered,West Jessica,AZ
SHP00002291,2024-09-29T16:00:00,Label Created,Acostamouth,VA
SHP00002291,2024-09-30T07:00:00,Picked Up,Lake Hannahfort,NC
SHP00002291,2024-10-01T17:00:00,In Transit,Port Jerry,WA
SHP00002291,2024-10-02T09:00:00,Out For Delivery,North David,GA
SHP00002291,2024-10-03T09:00:00,Delivered,East Stephenville,CA
SHP00002293,2024-09-12T05:00:00,Label Created,Nicholsport,WA
SHP00002293,2024-09-13T02:00:00,Picked Up,Gutierrezfurt,CO
SHP00002293,2024-09-14T09:00:00,In Transit,Ruizville,VA
SHP00002293,2024-09-15T20:00:00,Out For Delivery,New Karen,FL
SHP00002293,2024-09-16T20:00:00,Delivered,North Kennethhaven,GA
SHP00002294,2025-11-09T07:00:00,Label Created,Port Johnville,MA
SHP00002294,2025-11-10T13:00:00,Picked Up,South Dawn,CO
SHP00002294,2025-11-11T05:00:00,In Transit,South Alexa,AZ
SHP00002294,2025-11-12T12:00:00,Out For Delivery,Calhounchester,CA
SHP00002294,2025-11-13T04:00:00,Delivered,Port Wesleyshire,WA
SHP00002295,2024-05-07T14:00:00,Label Created,South Meghanbury,CA
SHP00002295,2024-05-08T18:00:00,Picked Up,South Tracy,CO
SHP00002295,2024-05-09T01:00:00,In Transit,Andersonburgh,VA
SHP00002295,2024-05-10T14:00:00,Out For Delivery,Juanmouth,CO
SHP00002295,2024-05-11T12:00:00,Delivered,Port Kimberlyville,CO
SHP00002297,2024-05-19T16:00:00,Label Created,Lake Dawnview,TX
SHP00002297,2024-05-20T18:00:00,Picked Up,Christianborough,WA
SHP00002297,2024-05-21T02:00:00,In Transit,Port Kennethfort,CA
SHP00002297,2024-05-22T12:00:00,Out For Delivery,South Samuelburgh,FL
SHP00002297,2024-05-23T11:00:00,Delivered,Aprilbury,IL
SHP00002300,2026-01-03T19:00:00,Label Created,North John,WA
SHP00002300,2026-01-04T14:00:00,Picked Up,Holtstad,NC
SHP00002300,2026-01-05T19:00:00,In Transit,West Michael,AZ
SHP00002300,2026-01-06T20:00:00,Out For Delivery,West Matthew,NY
SHP00002300,2026-01-07T10:00:00,Delivered,Marytown,IL
SHP00002301,2024-09-20T13:00:00,Label Created,South Christine,TX
SHP00002301,2024-09-21T18:00:00,Picked Up,South Heidi,AZ
SHP00002301,2024-09-22T19:00:00,In Transit,Alecside,CA
SHP00002301,2024-09-23T15:00:00,Out For Delivery,East Michaelland,AZ
SHP00002301,2024-09-24T02:00:00,Delivered,Morganbury,GA
SHP00002303,2024-07-06T12:00:00,Label Created,New John,WA
SHP00002303,2024-07-07T05:00:00,Picked Up,North Bradleyville,FL
SHP00002303,2024-07-08T10:00:00,In Transit,Juliefort,GA
SHP00002303,2024-07-09T00:00:00,Out For Delivery,North Rebeccaton,CA
SHP00002303,2024-07-10T15:00:00,Delivered,North Marissaton,GA
SHP00002304,2024-08-10T20:00:00,Label Created,New Brianfort,CO
SHP00002304,2024-08-11T13:00:00,Picked Up,Hillberg,MA
SHP00002304,2024-08-12T03:00:00,In Transit,Benjaminhaven,NY
SHP00002304,2024-08-13T06:00:00,Out For Delivery,West Melissaville,AZ
SHP00002304,2024-08-14T03:00:00,Delivered,North Melissa,IL
SHP00002307,2024-05-01T08:00:00,Label Created,New Anthonyfort,MA
SHP00002307,2024-05-02T00:00:00,Picked Up,Fosterburgh,TX
SHP00002307,2024-05-03T05:00:00,In Transit,Andrewstad,WA
SHP00002307,2024-05-04T20:00:00,Out For Delivery,Donnahaven,CO
SHP00002307,2024-05-05T01:00:00,Delivered,New Christopherhaven,NC
SHP00002309,2026-01-07T05:00:00,Label Created,Taylorbury,TX
SHP00002309,2026-01-08T16:00:00,Picked Up,New Jennifer,GA
SHP00002309,2026-01-09T02:00:00,In Transit,Ronaldfort,IL
SHP00002309,2026-01-10T00:00:00,Out For Delivery,Sullivanhaven,CA
SHP00002309,2026-01-11T12:00:00,Delivered,Cantrellshire,GA
SHP00002310,2024-05-03T00:00:00,Label Created,Mataland,NC
SHP00002310,2024-05-04T01:00:00,Picked Up,Nicoletown,CA
SHP00002310,2024-05-05T17:00:00,In Transit,Trevorborough,WA
SHP00002310,2024-05-06T07:00:00,Out For Delivery,Turnerstad,CA
SHP00002310,2024-05-07T04:00:00,Delivered,Port Nicole,GA
SHP00002311,2024-11-07T15:00:00,Label Created,East Alexishaven,CO
SHP00002311,2024-11-08T08:00:00,Picked Up,Lake Jamesview,AZ
SHP00002311,2024-11-09T07:00:00,In Transit,East Mary,WA
SHP00002311,2024-11-10T19:00:00,Out For Delivery,New Gabriella,NY
SHP00002311,2024-11-11T10:00:00,Delivered,North Travis,AZ
SHP00002312,2026-02-03T15:00:00,Label Created,Wadeland,GA
SHP00002312,2026-02-04T11:00:00,Picked Up,South Kayla,AZ
SHP00002312,2026-02-05T14:00:00,In Transit,Carolhaven,WA
SHP00002312,2026-02-06T02:00:00,Out For Delivery,North Isabellabury,NC
SHP00002312,2026-02-07T19:00:00,Delivered,Taraburgh,TX
SHP00002314,2025-03-24T09:00:00,Label Created,New Jillian,VA
SHP00002314,2025-03-25T02:00:00,Picked Up,Smithshire,GA
SHP00002314,2025-03-26T08:00:00,In Transit,Port Davidland,AZ
SHP00002314,2025-03-27T19:00:00,Out For Delivery,Williamston,NC
SHP00002314,2025-03-28T15:00:00,Delivered,North John,WA
SHP00002315,2025-02-15T08:00:00,Label Created,Ramirezshire,MA
SHP00002315,2025-02-16T03:00:00,Picked Up,New Jeremytown,TX
SHP00002315,2025-02-17T12:00:00,In Transit,Fordberg,CA
SHP00002315,2025-02-18T17:00:00,Out For Delivery,Matthewview,CA
SHP00002315,2025-02-19T02:00:00,Delivered,West Anitatown,NC
SHP00002316,2025-10-21T08:00:00,Label Created,North Pamelashire,AZ
SHP00002316,2025-10-22T04:00:00,Picked Up,West Kelseyhaven,VA
SHP00002316,2025-10-23T00:00:00,In Transit,East Brianahaven,AZ
SHP00002316,2025-10-24T08:00:00,Out For Delivery,West Davidport,VA
SHP00002316,2025-10-25T09:00:00,Delivered,Nicholashaven,GA
SHP00002318,2024-11-06T03:00:00,Label Created,New Ginamouth,MA
SHP00002318,2024-11-07T06:00:00,Picked Up,Thomasport,NY
SHP00002318,2024-11-08T10:00:00,In Transit,Lake Kent,MA
SHP00002318,2024-11-09T08:00:00,Out For Delivery,West Michaelbury,CO
SHP00002318,2024-11-10T10:00:00,Delivered,Theresachester,AZ
SHP00002321,2024-04-20T08:00:00,Label Created,North Stephanieburgh,CO
SHP00002321,2024-04-21T08:00:00,Picked Up,Solomonshire,CO
SHP00002321,2024-04-22T10:00:00,In Transit,Phillipstad,TX
SHP00002321,2024-04-23T10:00:00,Out For Delivery,New Valerie,TX
SHP00002321,2024-04-24T14:00:00,Delivered,Vanessaville,AZ
SHP00002322,2024-04-25T16:00:00,Label Created,East Zacharyside,GA
SHP00002322,2024-04-26T18:00:00,Picked Up,Port Ryantown,CA
SHP00002322,2024-04-27T12:00:00,In Transit,West Scott,NY
SHP00002322,2024-04-28T06:00:00,Out For Delivery,Nataliechester,GA
SHP00002322,2024-04-29T01:00:00,Delivered,Shelbyburgh,GA
SHP00002323,2025-05-27T06:00:00,Label Created,East Marvinstad,GA
SHP00002323,2025-05-28T12:00:00,Picked Up,Allenhaven,TX
SHP00002323,2025-05-29T20:00:00,In Transit,Ambertown,VA
SHP00002323,2025-05-30T08:00:00,Out For Delivery,Lake Elizabeth,FL
SHP00002323,2025-05-31T03:00:00,Delivered,South Derrickstad,WA
SHP00002324,2025-12-08T12:00:00,Label Created,Bryanshire,WA
SHP00002324,2025-12-09T12:00:00,Picked Up,East Jennifertown,GA
SHP00002324,2025-12-10T18:00:00,In Transit,West Hector,GA
SHP00002324,2025-12-11T16:00:00,Out For Delivery,North Christineshire,NY
SHP00002324,2025-12-12T02:00:00,Delivered,South Joshua,TX
SHP00002326,2026-02-23T05:00:00,Label Created,Lovetown,GA
SHP00002326,2026-02-24T06:00:00,Picked Up,Waynestad,MA
SHP00002326,2026-02-25T17:00:00,In Transit,Hesterton,NC
SHP00002326,2026-02-26T06:00:00,Out For Delivery,Mcdowellport,NC
SHP00002326,2026-02-27T14:00:00,Delivered,Hermanfort,GA
SHP00002327,2024-10-24T20:00:00,Label Created,North Melissa,MA
SHP00002327,2024-10-25T16:00:00,Picked Up,New Christopherberg,CA
SHP00002327,2024-10-26T05:00:00,In Transit,Adkinsburgh,IL
SHP00002327,2024-10-27T02:00:00,Out For Delivery,North Lisa,AZ
SHP00002327,2024-10-28T03:00:00,Delivered,Edwardstad,IL
SHP00002331,2026-02-24T20:00:00,Label Created,East Olivia,CO
SHP00002331,2026-02-25T15:00:00,Picked Up,Kennethton,VA
SHP00002331,2026-02-26T11:00:00,In Transit,Morrisstad,NC
SHP00002331,2026-02-27T03:00:00,Out For Delivery,Nelsonbury,TX
SHP00002331,2026-02-28T14:00:00,Delivered,New Jillchester,GA
SHP00002332,2024-07-19T02:00:00,Label Created,North Peterport,AZ
SHP00002332,2024-07-20T07:00:00,Picked Up,Port April,NY
SHP00002332,2024-07-21T15:00:00,In Transit,Davishaven,TX
SHP00002332,2024-07-22T11:00:00,Out For Delivery,Scottville,VA
SHP00002332,2024-07-23T18:00:00,Delivered,South Brandonstad,MA
