snapshot_date,warehouse_id,product_id,on_hand_qty,allocated_qty,reorder_point
2024-08-10,W014,P00238,756,73,111
2025-06-18,W014,P00164,720,52,115
2025-05-22,W014,P00067,126,11,80
2024-11-08,W014,P00333,150,113,99
2024-04-08,W014,P00432,359,47,13
2024-01-12,W014,P00056,207,56,109
2024-08-01,W014,P00265,449,113,68
2025-01-19,W014,P00582,404,1,88
2025-12-17,W014,P00137,341,65,28
2025-03-24,W014,P00451,274,66,71
2024-09-20,W014,P00557,307,22,47
2024-12-10,W014,P00029,696,31,19
2024-11-07,W015,P00560,675,66,107
2025-02-20,W015,P00535,645,18,50
2024-07-09,W015,P00038,302,118,31
2025-04-30,W015,P00392,252,104,17
2025-05-03,W015,P00208,523,119,49
2025-11-04,W015,P00480,688,118,93
2025-02-16,W015,P00224,12,1,22
2025-05-26,W015,P00138,772,79,70
2024-06-21,W015,P00275,589,81,52
2025-02-06,W015,P00329,795,119,42
2025-02-25,W015,P00276,663,41,96
2024-08-01,W015,P00023,793,114,95
2025-11-17,W015,P00361,305,49,86
2024-10-11,W015,P00476,438,76,71
2024-02-22,W015,P00091,296,81,34
2024-09-18,W015,P00335,633,49,87
2024-04-30,W015,P00164,620,108,98
2025-08-25,W015,P00589,536,109,111
2025-08-11,W015,P00214,315,116,61
2026-01-08,W015,P00178,47,7,64
2024-12-15,W015,P00006,299,43,39
2024-10-16,W015,P00394,588,11,12
2025-03-04,W015,P00062,554,42,61
2024-08-07,W015,P00075,143,4,58
2025-03-17,W015,P00460,230,110,87
2024-12-02,W015,P00592,561,57,97
2024-09-17,W015,P00288,565,36,103
2025-08-15,W015,P00305,245,55,72
2025-09-10,W015,P00294,639,81,94
2026-02-04,W015,P00106,548,74,120
2025-06-29,W015,P00195,167,0,117
2025-10-09,W015,P00334,766,12,12
2024-08-03,W015,P00223,541,31,95
2024-09-04,W015,P00363,526,101,19
2024-04-03,W015,P00074,159,23,18
2024-05-02,W015,P00406,750,120,33
2025-04-23,W015,P00085,121,39,84
2025-02-05,W015,P00026,704,43,36
2024-05-12,W015,P00578,707,0,78
2024-06-11,W015,P00434,41,23,40
2024-06-19,W015,P00206,641,10,90
2024-08-07,W015,P00556,59,41,15
2025-01-15,W015,P00181,260,27,54
2024-09-14,W015,P00039,455,71,91
2025-10-13,W015,P00081,560,94,75
2025-02-25,W015,P00436,549,85,105
2024-05-26,W015,P00291,58,28,22
2024-12-06,W015,P00281,233,34,23
2024-08-07,W015,P00336,210,82,22
2025-12-29,W015,P00411,373,106,64
2024-07-07,W015,P00065,558,72,64
2024-12-19,W015,P00458,626,118,118
2024-02-06,W015,P00013,703,23,44
2025-09-28,W015,P00317,665,5,42
2025-01-09,W015,P00448,686,96,85
2024-11-24,W015,P00401,566,38,101
2025-02-04,W015,P00409,638,64,85
2025-03-11,W015,P00301,267,35,85
2025-01-23,W015,P00109,659,13,44
2026-02-17,W015,P00143,139,33,68
2025-05-15,W015,P00232,478,59,56
2024-05-24,W015,P00539,681,85,116
2025-05-06,W015,P00204,14,10,76
2025-05-05,W015,P00115,422,95,75
2024-05-01,W015,P00217,358,97,50
2025-08-12,W015,P00561,250,52,85
2024-03-10,W015,P00474,18,1,84
2024-05-03,W015,P00306,401,63,51
2025-09-17,W015,P00097,423,77,63
2025-03-24,W015,P00562,176,52,96
2025-12-09,W015,P00187,780,82,88
2025-12-14,W015,P00497,142,71,75
2024-06-20,W015,P00527,262,99,35
2025-11-01,W015,P00558,736,96,101
2024-04-28,W015,P00063,626,0,67
2025-05-25,W015,P00154,422,55,91
2026-02-27,W015,P00465,780,46,87
2025-09-21,W015,P00168,107,53,70
2025-11-09,W015,P00478,362,82,87
2026-01-26,W015,P00222,545,85,35
2024-04-18,W015,P00416,465,33,105
2025-06-29,W015,P00079,430,109,18
2024-12-15,W015,P00339,16,14,102
2024-06-30,W015,P00496,665,7,63
2024-01-25,W015,P00133,748,88,36
2024-12-01,W015,P00071,642,70,92
2024-06-26,W015,P00110,539,13,114
2024-08-30,W015,P00162,70,68,63
2026-01-31,W015,P00345,795,85,18
2024-04-28,W015,P00584,40,12,96
2024-11-21,W015,P00537,605,14,84
2025-12-05,W015,P00566,738,97,20
2024-12-03,W015,P00554,784,26,115
2024-02-09,W015,P00348,675,115,11
2024-09-03,W015,P00309,519,72,72
2025-11-19,W015,P00274,683,113,82
2025-06-21,W015,P00550,57,35,39
2024-05-16,W015,P00139,446,15,110
2025-04-15,W015,P00203,340,15,27
2025-02-23,W015,P00486,733,43,120
2024-04-10,W015,P00542,227,0,58
2025-06-12,W015,P00488,417,26,57
2025-09-10,W015,P00569,362,33,51
2025-11-12,W015,P00170,6,4,118
2024-06-03,W015,P00379,41,40,76
2024-11-18,W015,P00113,213,10,89
2024-07-05,W015,P00153,285,26,106
2025-08-20,W015,P00051,363,44,75
2025-03-12,W015,P00285,419,96,67
2025-11-27,W015,P00574,171,104,120
2024-11-06,W015,P00449,593,111,60
2025-03-24,W015,P00130,148,5,47
2025-08-17,W015,P00064,201,42,75
2025-08-08,W015,P00451,441,69,66
2025-11-22,W015,P00386,596,98,107
2024-10-28,W015,P00374,701,77,27
2025-08-31,W015,P00192,236,65,112
2026-01-14,W015,P00459,8,0,88
2025-08-12,W015,P00290,319,101,99
2025-01-19,W015,P00508,145,25,66
2024-12-11,W015,P00235,766,26,38
2026-02-01,W015,P00524,160,1,96
2024-10-21,W015,P00120,47,4,118
2025-04-25,W015,P00250,208,7,10
2025-12-08,W015,P00147,602,110,103
2024-06-11,W015,P00468,571,114,43
2025-03-10,W015,P00343,416,111,113
2025-05-27,W015,P00126,787,17,119
2025-07-04,W015,P00450,394,50,120
2024-01-12,W015,P00188,539,100,116
2025-11-11,W015,P00176,599,114,48
2025-09-03,W015,P00349,328,115,104
2025-04-27,W015,P00257,82,23,49
2024-11-21,W015,P00046,122,21,35
2025-05-22,W015,P00557,109,1,10
2025-09-19,W015,P00553,439,74,115
2024-11-08,W015,P00485,496,39,72
2024-02-22,W015,P00438,780,118,74
2024-03-16,W015,P00407,247,65,21
2024-04-03,W015,P00052,637,84,104
2026-01-19,W015,P00289,588,106,57
2024-03-02,W015,P00116,636,8,98
2024-01-28,W015,P00112,551,69,66
2024-06-18,W015,P00016,707,78,116
2024-07-10,W015,P00269,36,19,109
2024-03-25,W015,P00012,64,60,28
2024-09-12,W015,P00104,35,14,15
2025-01-10,W015,P00319,139,95,74
2025-03-16,W015,P00265,482,104,37
2025-03-13,W015,P00579,680,8,120
2024-05-26,W015,P00237,394,5,13
2025-12-27,W015,P00118,216,105,20
2025-09-26,W015,P00308,367,36,79
2025-02-14,W015,P00009,87,62,110
2025-04-25,W015,P00030,639,5,61
2024-12-26,W015,P00144,4,1,27
2024-07-08,W015,P00111,13,11,115
2024-09-27,W015,P00220,715,95,47
2025-12-18,W015,P00124,25,14,56
2024-09-11,W015,P00372,196,2,67
2024-04-10,W015,P00184,51,33,119
2024-09-19,W015,P00387,395,103,81
2025-12-20,W015,P00083,774,9,111
2025-03-14,W015,P00243,46,28,13
2024-10-09,W015,P00534,577,114,48
2024-06-18,W015,P00227,204,58,50
2025-05-30,W015,P00066,648,28,26
2026-02-19,W015,P00186,177,34,64
2024-06-20,W015,P00360,426,27,39
2024-04-14,W015,P00444,407,113,104
2025-01-01,W015,P00027,787,90,56
2026-01-30,W015,P00080,110,60,92
2025-05-18,W015,P00564,550,23,99
2025-12-03,W015,P00452,641,83,75
2025-07-28,W015,P00092,339,115,80
2024-08-17,W015,P00455,280,62,99
2024-02-04,W015,P00199,310,25,118
2025-07-14,W015,P00430,353,24,111
2025-11-24,W015,P00315,435,13,40
2024-11-01,W015,P00340,457,11,112
2025-11-05,W015,P00158,729,66,13
2025-09-05,W015,P00596,50,16,11
2025-10-22,W015,P00093,469,62,109
2024-02-17,W015,P00230,365,96,117
2024-06-05,W015,P00532,325,42,14
2025-10-24,W015,P00390,405,38,19
2025-07-12,W015,P00024,787,82,54
2025-12-29,W015,P00041,473,99,29
2025-09-19,W015,P00050,39,7,104
2024-10-07,W015,P00299,672,27,105
2024-08-15,W015,P00402,274,53,95
2025-12-22,W015,P00125,289,25,52
2024-07-13,W015,P00015,601,4,92
2025-10-20,W015,P00082,365,92,43
2024-12-31,W015,P00347,692,46,57
2025-05-02,W015,P00161,588,88,112
2025-06-27,W015,P00344,329,82,18
2025-08-14,W015,P00246,318,22,112
2025-06-26,W015,P00300,543,37,47
2024-03-16,W015,P00388,40,26,51
2024-03-12,W015,P00385,28,0,101
2026-02-20,W015,P00359,460,34,77
2025-11-18,W015,P00555,463,53,14
2025-08-14,W015,P00447,792,118,40
2024-11-12,W015,P00179,215,34,41
2025-08-11,W015,P00381,66,66,35
2024-03-22,W015,P00540,338,43,26
2025-03-25,W015,P00492,130,18,74
2024-12-10,W015,P00462,580,45,120
2025-11-18,W015,P00420,120,114,35
2025-03-27,W015,P00008,674,79,24
2025-05-10,W015,P00171,667,11,101
2024-09-06,W015,P00567,327,110,50
2024-01-05,W015,P00025,329,36,117
2024-07-13,W015,P00152,226,88,76
2025-03-03,W015,P00193,550,42,52
2024-09-21,W015,P00503,299,50,60
2025-02-15,W015,P00571,228,60,31
2025-02-11,W015,P00061,3,1,35
2024-01-17,W015,P00316,587,35,44
2024-04-11,W015,P00198,165,64,37
2025-12-20,W015,P00245,776,96,106
2024-10-08,W015,P00086,304,15,75
2024-08-19,W015,P00510,669,86,50
2025-01-31,W015,P00594,691,97,15
2025-10-04,W015,P00258,246,87,25
2024-06-01,W015,P00205,294,86,120
2024-11-26,W015,P00588,726,91,52
2024-02-03,W015,P00356,664,61,74
2024-08-15,W015,P00150,357,14,14
2024-01-26,W015,P00287,756,108,55
2025-10-17,W015,P00042,727,48,33
2026-02-09,W015,P00342,499,94,15
2024-06-12,W015,P00272,25,13,22
2024-01-19,W015,P00060,288,11,37
2024-01-30,W015,P00491,783,110,39
2025-10-30,W015,P00507,715,52,103
2025-11-17,W015,P00575,591,93,73
2025-10-04,W015,P00254,386,104,104
2024-12-23,W015,P00324,615,92,14
2025-12-18,W015,P00057,415,16,76
2024-07-14,W015,P00286,418,38,21
2024-02-24,W015,P00466,147,59,67
2025-05-11,W015,P00010,400,114,26
2024-07-31,W015,P00239,439,61,116
2024-01-07,W015,P00261,365,50,99
2024-10-09,W015,P00304,360,75,103
2024-09-13,W015,P00454,752,120,28
2025-11-15,W015,P00183,294,73,70
2025-09-05,W015,P00547,125,79,61
2025-07-13,W016,P00252,56,15,28
2024-12-23,W016,P00503,384,17,82
2026-02-21,W016,P00106,317,62,19
2025-11-17,W016,P00398,723,46,84
2025-12-27,W016,P00540,227,117,80
2024-06-16,W016,P00300,417,14,32
2025-01-10,W016,P00497,211,93,106
2025-03-04,W016,P00321,630,28,68
2025-03-05,W016,P00509,628,16,84
2024-05-25,W016,P00278,646,83,39
2025-01-14,W016,P00272,368,33,76
2024-01-17,W016,P00291,699,118,97
2024-04-19,W016,P00197,374,81,31
2025-11-19,W016,P00265,646,102,54
2024-01-04,W016,P00481,610,75,59
2024-01-13,W016,P00038,306,4,31
2024-08-27,W016,P00117,525,109,22
2025-04-28,W016,P00144,695,85,114
2024-02-28,W016,P00388,481,9,103
2025-07-22,W016,P00226,532,28,89
2025-11-16,W016,P00023,740,54,31
2024-01-24,W016,P00204,753,31,79
2024-04-14,W016,P00502,4,3,70
2024-05-07,W016,P00549,770,91,94
2024-03-15,W016,P00417,627,17,106
2024-04-06,W016,P00336,147,8,96
2025-09-20,W016,P00546,131,18,28
2024-06-29,W016,P00330,149,53,10
2025-10-18,W016,P00162,240,54,82
2024-06-27,W016,P00261,60,4,66
2024-04-27,W016,P00585,644,90,49
2025-11-11,W016,P00191,140,114,63
2025-08-08,W016,P00569,396,28,20
2025-09-20,W016,P00151,732,86,76
2024-02-21,W016,P00400,105,26,28
2024-04-02,W016,P00118,504,8,82
2024-02-05,W016,P00277,788,75,107
2025-10-18,W016,P00150,324,34,21
2024-12-01,W016,P00393,372,23,27
2024-04-08,W016,P00548,207,39,107
2024-11-07,W016,P00105,73,58,114
2025-03-07,W016,P00017,204,114,64
2026-01-24,W016,P00374,429,36,11
2025-06-21,W016,P00308,96,95,80
2025-03-16,W016,P00238,45,39,34
2024-02-13,W016,P00399,688,56,23
2025-12-23,W016,P00026,540,80,49
2024-04-02,W016,P00195,628,115,67
2024-09-10,W016,P00521,224,107,62
2025-08-09,W016,P00361,170,81,42
2025-03-16,W016,P00414,94,39,21
2025-03-25,W016,P00366,535,75,116
2025-03-08,W016,P00295,782,96,93
2025-12-13,W016,P00514,87,51,15
2024-05-07,W016,P00124,319,59,114
2025-09-20,W016,P00404,324,76,103
2025-04-01,W016,P00201,275,100,114
2024-04-15,W016,P00516,280,83,53
2025-11-11,W016,P00072,444,93,64
2024-10-07,W016,P00142,265,58,84
2024-01-22,W016,P00299,703,38,73
2025-10-20,W016,P00024,244,76,88
2025-10-03,W016,P00428,340,15,105
2025-07-16,W016,P00006,281,10,30
2024-12-03,W016,P00441,139,75,71
2025-02-12,W016,P00444,85,45,93
2025-01-30,W016,P00260,671,0,19
2024-09-27,W016,P00576,603,15,77
2024-06-01,W016,P00232,122,105,19
2024-07-02,W016,P00453,536,100,85
2024-04-09,W016,P00039,768,59,47
2025-09-19,W016,P00202,733,5,120
2024-05-06,W016,P00501,68,27,13
2025-09-03,W016,P00130,671,17,32
2025-11-20,W016,P00559,208,59,106
2024-11-21,W016,P00186,362,110,66
2025-04-24,W016,P00185,182,7,87
2024-03-03,W016,P00064,13,9,27
2024-05-24,W016,P00275,556,40,74
2025-07-18,W016,P00294,426,37,24
2024-07-23,W016,P00258,59,25,26
2024-09-20,W016,P00476,378,6,88
2024-12-24,W016,P00134,570,0,48
2025-10-16,W016,P00316,86,19,90
2024-05-13,W016,P00005,248,76,29
2026-01-17,W016,P00046,228,27,108
2024-01-30,W016,P00212,618,109,110
2025-07-29,W016,P00066,352,66,14
2024-08-06,W016,P00320,466,108,35
2025-01-24,W016,P00228,47,34,107
2025-06-20,W016,P00018,438,106,74
2024-04-10,W016,P00173,64,20,83
2024-10-01,W016,P00461,485,100,94
2024-02-18,W016,P00416,334,27,92
2024-09-10,W016,P00333,754,1,101
2024-05-01,W016,P00513,598,90,14
2025-09-23,W016,P00319,198,35,108
2025-11-24,W016,P00078,112,82,105
2024-04-11,W016,P00463,247,30,15
2025-05-11,W016,P00129,637,83,52
2025-08-11,W016,P00158,464,103,31
2025-04-24,W016,P00250,490,110,86
2024-06-21,W016,P00339,652,75,49
2025-05-23,W016,P00022,722,102,19
2025-10-26,W016,P00359,38,32,18
2025-01-19,W016,P00324,597,94,91
2025-03-26,W016,P00103,357,34,81
2024-01-05,W016,P00522,166,78,67
2025-02-09,W016,P00422,669,70,119
2024-11-23,W016,P00069,318,72,60
2026-01-02,W016,P00593,63,40,30
2024-08-10,W016,P00511,66,23,120
2025-12-21,W016,P00290,169,6,100
2024-06-04,W016,P00218,532,30,110
2024-11-23,W016,P00309,147,93,65
2025-02-06,W016,P00215,416,44,115
2025-03-17,W016,P00257,415,80,21
2025-05-15,W016,P00420,761,64,115
2025-01-15,W016,P00489,712,2,13
2025-04-06,W016,P00547,589,104,12
2026-02-11,W016,P00249,736,7,112
2025-04-23,W016,P00368,226,95,89
2025-01-18,W016,P00370,516,48,89
2026-01-05,W016,P00187,202,99,79
2024-04-16,W016,P00233,95,87,85
2025-03-29,W016,P00464,520,97,45
2024-12-31,W016,P00235,506,48,40
2025-08-21,W016,P00439,8,5,98
2024-07-17,W016,P00093,412,40,112
2025-08-02,W016,P00276,223,33,58
2024-04-09,W016,P00266,63,2,106
2025-12-21,W016,P00256,168,111,67
2024-02-21,W016,P00425,292,61,104
2024-07-12,W016,P00047,539,0,63
2024-09-05,W016,P00206,152,31,44
2025-02-24,W016,P00209,121,107,100
2025-03-09,W016,P00283,279,10,59
2024-08-05,W016,P00063,746,21,95
2025-12-13,W016,P00408,27,7,65
2024-11-25,W016,P00574,224,49,56
2025-10-05,W016,P00279,321,30,70
2024-01-01,W016,P00517,264,73,24
2024-02-08,W016,P00418,275,30,41
2025-06-17,W016,P00225,381,119,95
2024-02-03,W016,P00407,537,41,27
2025-05-09,W016,P00555,294,120,105
2024-02-03,W016,P00007,137,17,103
2025-06-06,W016,P00412,472,110,21
2024-03-18,W016,P00433,517,4,44
2025-12-14,W016,P00083,247,25,120
2024-07-26,W016,P00094,659,36,60
2024-11-13,W016,P00196,132,115,69
2025-11-02,W016,P00505,238,9,95
2024-08-02,W016,P00413,592,42,108
2024-07-12,W016,P00347,216,7,50
2024-07-27,W016,P00298,488,92,79
2025-03-16,W016,P00363,601,60,53
2025-07-30,W016,P00395,477,2,106
2025-10-13,W016,P00190,572,96,33
2025-07-09,W016,P00286,120,103,95
2025-05-27,W016,P00379,617,89,57
2025-04-01,W016,P00447,561,36,70
2025-08-18,W016,P00595,777,81,108
2025-05-14,W016,P00533,274,111,35
2025-10-24,W016,P00057,557,101,50
2025-09-13,W016,P00065,304,100,119
2025-09-08,W016,P00036,455,70,24
2025-11-12,W016,P00410,429,9,87
2024-12-26,W016,P00015,630,72,78
2024-09-26,W016,P00085,179,109,66
2025-10-03,W016,P00231,743,65,27
2025-05-06,W016,P00360,793,36,13
2025-11-28,W016,P00415,546,87,107
2024-03-07,W016,P00490,369,94,40
2024-02-29,W016,P00477,221,43,31
2024-09-04,W016,P00572,376,43,53
2024-08-27,W016,P00166,405,113,21
2025-07-24,W016,P00423,523,111,96
2024-03-07,W016,P00139,203,19,95
2025-05-18,W016,P00486,35,14,54
2024-09-01,W016,P00302,718,5,81
2024-06-13,W016,P00156,427,54,36
2025-07-13,W016,P00217,264,23,102
2025-12-16,W016,P00544,161,99,26
2024-05-25,W016,P00210,647,71,76
2024-03-06,W016,P00558,181,13,42
2024-02-29,W016,P00590,385,91,23
2024-06-15,W016,P00180,629,37,86
2024-02-21,W016,P00273,414,104,41
2024-02-06,W016,P00114,554,116,97
2024-09-18,W016,P00455,774,46,20
2025-12-10,W016,P00198,122,107,106
2025-06-24,W016,P00550,375,111,10
2025-10-16,W016,P00033,19,6,108
2024-04-30,W016,P00557,563,108,14
2025-08-23,W016,P00100,276,109,75
2024-06-29,W016,P00146,230,82,119
2024-11-26,W016,P00525,492,117,82
2024-06-10,W016,P00008,156,18,83
2025-03-08,W016,P00107,288,47,10
2024-07-08,W016,P00251,38,9,108
2025-12-28,W016,P00560,578,82,96
2024-05-24,W016,P00466,601,24,49
2025-04-30,W016,P00584,800,14,15
2025-12-16,W016,P00346,133,119,55
2024-01-27,W016,P00011,368,112,67
2025-07-22,W016,P00020,359,56,21
2025-05-30,W016,P00281,387,54,27
2025-05-18,W016,P00082,695,60,101
2024-10-25,W016,P00467,746,118,105
2024-02-14,W016,P00060,442,70,47
2025-08-03,W016,P00571,620,118,35
2024-12-13,W016,P00376,57,15,58
2024-12-05,W016,P00315,532,25,80
2026-01-11,W016,P00380,798,87,35
2025-03-26,W016,P00384,775,32,13
2025-01-19,W016,P00434,102,61,96
2024-01-06,W016,P00145,78,36,85
2024-02-22,W016,P00004,262,99,32
2025-07-15,W016,P00160,89,73,95
2024-09-22,W016,P00323,191,3,95
2024-05-05,W016,P00391,770,4,53
2024-04-17,W016,P00598,292,74,38
2024-08-21,W016,P00508,443,120,35
2024-04-09,W016,P00087,91,46,81
2025-08-05,W016,P00301,565,90,95
2024-02-28,W016,P00403,150,24,50
2024-05-04,W016,P00097,422,11,113
2026-02-16,W016,P00556,283,92,111
2024-01-03,W016,P00535,35,30,21
2024-08-08,W016,P00588,420,53,74
2025-09-28,W016,P00390,574,41,111
2025-07-16,W016,P00289,783,85,106
2025-06-18,W016,P00494,646,41,113
2025-11-22,W016,P00056,84,71,114
2025-06-26,W016,P00402,391,110,51
2025-02-12,W016,P00205,493,35,103
2024-01-21,W016,P00392,604,64,35
2024-03-28,W016,P00214,630,1,69
2025-07-10,W016,P00003,309,63,29
2025-01-31,W016,P00183,22,7,48
2025-11-29,W016,P00019,31,1,100
2025-01-01,W016,P00529,753,69,102
2024-04-19,W016,P00578,197,31,65
2025-08-15,W016,P00518,652,62,97
2024-01-18,W016,P00092,329,13,50
2025-04-30,W016,P00164,453,0,19
2024-03-25,W016,P00491,274,76,64
2026-02-19,W016,P00307,667,41,40
2025-01-06,W016,P00280,85,1,50
2025-12-14,W017,P00234,479,66,24
2025-11-02,W017,P00542,529,48,43
2025-02-09,W017,P00157,569,55,104
2026-01-21,W017,P00216,583,23,108
2025-03-10,W017,P00147,640,107,53
2024-09-18,W017,P00469,204,115,35
2024-11-08,W017,P00116,408,44,16
2024-01-27,W017,P00155,586,95,31
2024-08-13,W017,P00500,685,57,29
2024-08-18,W017,P00532,164,98,103
2026-02-24,W017,P00431,507,80,40
2026-02-28,W017,P00496,7,2,56
2024-04-05,W017,P00328,690,117,43
2025-11-09,W017,P00182,776,98,94
2024-02-09,W017,P00340,351,73,52
2025-05-06,W017,P00092,687,0,92
2026-02-21,W017,P00588,342,1,74
2024-11-10,W017,P00085,791,69,94
2024-08-06,W017,P00487,710,10,55
2025-09-22,W017,P00461,185,102,109
2024-03-08,W017,P00235,737,51,44
2024-11-18,W017,P00374,315,95,16
2024-05-07,W017,P00189,670,72,49
2025-08-19,W017,P00408,687,33,99
2024-07-03,W017,P00498,202,62,75
2026-02-05,W017,P00515,300,31,35
2024-04-15,W017,P00407,327,24,26
2026-01-27,W017,P00332,752,1,60
2024-01-12,W017,P00173,646,109,34
2025-04-19,W017,P00589,328,114,47
2026-02-14,W017,P00053,746,89,105
2024-08-07,W017,P00015,498,120,66
2024-11-05,W017,P00571,438,42,70
2025-05-24,W017,P00091,704,5,70
2025-04-01,W017,P00497,357,71,85
2025-10-09,W017,P00214,739,109,51
2025-06-19,W017,P00586,579,80,50
2024-10-08,W017,P00297,653,11,38
2025-07-18,W017,P00521,566,25,120
2024-05-27,W017,P00563,326,39,50
2024-03-14,W017,P00444,233,49,60
2024-03-24,W017,P00493,413,99,70
2024-08-31,W017,P00082,19,17,78
2025-10-22,W017,P00076,140,30,22
2024-11-13,W017,P00317,441,118,64
2024-12-05,W017,P00089,228,52,101
2025-11-25,W017,P00531,482,17,99
2024-05-16,W017,P00123,75,37,78
2025-12-09,W017,P00416,563,108,106
2024-04-11,W017,P00061,249,57,66
2025-02-11,W017,P00386,473,118,73
2024-03-03,W017,P00281,121,100,64
2025-05-13,W017,P00355,660,80,59
2024-09-15,W017,P00366,221,21,41
2024-04-27,W017,P00480,22,22,63
2025-07-23,W017,P00256,183,29,42
2025-11-06,W017,P00508,444,72,71
2025-09-25,W017,P00064,384,109,83
2024-03-24,W017,P00042,601,62,43
2024-04-11,W017,P00502,327,20,46
2025-08-04,W017,P00079,363,19,19
2025-12-07,W017,P00329,22,20,30
2025-09-01,W017,P00083,110,24,87
2024-04-09,W017,P00009,726,55,21
2024-02-04,W017,P00026,486,8,73
2024-03-30,W017,P00396,96,17,15
2025-05-29,W017,P00365,378,46,111
2024-04-16,W017,P00558,438,54,14
2025-09-09,W017,P00277,523,101,57
2025-02-03,W017,P00279,533,102,119
2025-10-08,W017,P00119,181,18,24
2024-03-22,W017,P00139,422,68,58
2024-06-20,W017,P00520,742,54,96
2025-04-19,W017,P00565,54,20,82
2024-08-02,W017,P00069,398,110,93
2024-04-11,W017,P00067,436,22,18
2024-08-04,W017,P00258,32,3,31
2024-02-29,W017,P00376,340,9,17
2025-03-20,W017,P00302,504,2,116
2025-09-04,W017,P00191,53,22,39
2024-04-22,W017,P00288,626,36,77
2024-05-19,W017,P00534,439,79,84
2025-11-12,W017,P00598,517,104,52
2025-04-01,W017,P00441,410,105,23
2024-10-17,W017,P00312,795,116,101
2024-02-11,W017,P00094,191,38,116
2024-07-27,W017,P00392,431,7,33
2025-03-09,W017,P00387,44,12,49
2025-03-11,W017,P00357,691,120,96
2025-06-23,W017,P00039,759,68,109
2024-03-01,W017,P00330,153,18,52
2025-09-22,W017,P00033,637,38,32
2025-05-21,W017,P00449,497,103,10
2024-12-15,W017,P00248,511,19,25
2024-12-17,W017,P00348,729,29,118
2025-03-11,W017,P00362,565,7,80
2025-02-13,W017,P00389,74,15,99
2025-11-01,W017,P00262,654,68,90
2025-07-11,W017,P00479,787,105,117
2025-03-18,W017,P00519,242,1,33
2024-02-27,W017,P00175,519,1,17
2024-07-06,W017,P00341,625,61,23
2026-02-05,W017,P00570,710,99,27
2026-01-05,W017,P00379,622,17,47
2024-02-20,W017,P00599,594,19,33
2025-07-22,W017,P00445,119,22,13
2024-05-20,W017,P00251,635,35,113
2024-12-24,W017,P00115,446,28,114
2025-09-29,W017,P00489,623,93,105
2025-08-18,W017,P00230,545,68,85
2024-09-29,W017,P00298,304,115,61
2025-01-09,W017,P00140,203,61,31
2025-10-20,W017,P00557,340,65,27
2024-10-05,W017,P00231,747,97,78
2025-11-03,W017,P00306,746,59,99
2025-12-25,W017,P00099,430,116,72
2024-08-12,W017,P00506,396,42,49
2024-02-28,W017,P00056,688,71,86
2024-02-29,W017,P00172,565,13,106
2025-07-22,W017,P00552,341,38,117
2024-08-09,W017,P00292,658,75,107
2024-10-18,W017,P00451,265,53,51
2025-12-16,W017,P00560,246,55,11
2024-03-13,W017,P00429,725,34,22
2026-02-21,W017,P00548,15,4,73
2024-08-07,W017,P00274,671,13,119
2024-07-11,W017,P00177,216,74,77
2025-02-08,W017,P00526,140,83,111
2024-05-06,W017,P00002,516,9,20
2024-07-16,W017,P00249,58,2,88
2025-04-11,W017,P00197,270,106,42
2025-06-15,W017,P00591,343,11,91
2025-11-06,W017,P00307,174,41,19
2025-01-06,W017,P00126,223,105,17
2024-04-28,W017,P00462,728,51,21
2024-11-05,W017,P00117,99,23,46
2024-06-25,W017,P00476,576,91,59
2025-12-14,W017,P00181,361,99,29
2024-01-18,W017,P00323,103,8,46
2025-12-06,W017,P00368,647,33,30
2024-08-25,W017,P00334,55,55,98
2025-10-01,W017,P00536,76,13,63
2025-10-11,W017,P00103,511,98,15
2024-06-06,W017,P00201,429,98,84
2026-01-06,W017,P00019,310,45,91
2024-06-03,W017,P00241,24,6,81
2024-02-01,W017,P00425,738,49,98
2025-01-20,W017,P00452,441,65,92
2025-06-28,W017,P00128,290,11,42
2024-05-03,W017,P00448,735,77,39
2024-08-27,W017,P00359,106,50,21
2025-05-22,W017,P00419,703,32,65
2025-10-30,W017,P00478,636,71,81
2024-11-19,W017,P00550,379,79,56
2024-01-20,W017,P00049,310,113,97
2025-01-30,W017,P00226,162,9,20
2025-07-15,W017,P00509,673,1,16
2025-11-20,W017,P00535,38,14,22
2025-06-25,W017,P00457,136,3,30
2024-04-27,W017,P00007,331,18,37
2025-05-13,W017,P00203,159,51,62
2024-03-24,W017,P00250,257,79,104
2024-01-08,W017,P00541,156,83,75
2025-07-27,W017,P00290,636,49,92
2025-09-19,W017,P00551,321,114,120
2025-07-18,W017,P00024,298,8,63
2026-01-09,W017,P00566,378,25,53
2024-05-17,W017,P00032,176,104,113
2025-09-09,W017,P00540,426,119,115
2024-12-03,W017,P00104,759,68,16
2025-11-29,W017,P00271,714,111,115
2024-10-01,W017,P00105,63,39,30
2026-02-13,W017,P00253,676,109,46
2025-04-16,W017,P00166,91,59,18
2024-03-17,W017,P00232,565,2,26
2024-09-12,W017,P00097,594,119,42
2025-03-09,W017,P00576,161,59,113
2025-10-13,W017,P00289,743,71,61
2025-05-28,W017,P00190,245,39,30
2024-06-13,W017,P00263,482,23,55
2025-08-29,W017,P00398,559,114,30
2024-03-11,W017,P00384,30,23,13
2024-01-31,W017,P00320,469,85,111
2024-08-29,W017,P00403,668,7,53
2024-10-15,W017,P00303,451,51,104
2024-05-07,W017,P00179,654,32,87
