opportunity_id,product_id,quantity,unit_price,line_total
O000734,P00082,40,150.73,6029.2
O000734,P00094,17,36.04,612.68
O000734,P00319,25,380.45,9511.25
O000735,P00038,42,505.53,21232.26
O000735,P00287,46,524.11,24109.06
O000735,P00493,2,289.17,578.34
O000735,P00376,17,153.97,2617.49
O000736,P00395,9,119.33,1073.97
O000736,P00515,49,525.0,25725.0
O000736,P00092,47,20.77,976.19
O000736,P00295,12,397.56,4770.72
O000736,P00557,12,91.93,1103.16
O000736,P00260,16,530.19,8483.04
O000737,P00555,28,179.17,5016.76
O000737,P00177,3,541.01,1623.03
O000738,P00033,40,208.52,8340.8
O000738,P00377,48,563.62,27053.76
O000738,P00171,25,208.44,5211.0
O000738,P00438,4,548.39,2193.56
O000738,P00184,49,22.74,1114.26
O000739,P00320,23,325.47,7485.81
O000740,P00093,27,103.12,2784.24
O000741,P00064,4,425.15,1700.6
O000741,P00425,43,131.1,5637.3
O000742,P00299,5,63.24,316.2
O000743,P00433,16,461.18,7378.88
O000743,P00267,16,419.29,6708.64
O000743,P00307,50,255.93,12796.5
O000743,P00272,35,119.49,4182.15
O000743,P00067,21,12.08,253.68
O000743,P00259,46,266.9,12277.4
O000744,P00246,9,131.95,1187.55
O000744,P00225,42,614.35,25802.7
O000744,P00209,6,281.86,1691.16
O000744,P00374,24,201.96,4847.04
O000744,P00403,15,262.28,3934.2
O000745,P00173,13,213.62,2777.06
O000745,P00477,18,53.1,955.8
O000745,P00053,22,103.85,2284.7
O000745,P00364,37,513.17,18987.29
O000745,P00225,11,520.53,5725.83
O000745,P00180,42,407.11,17098.62
O000746,P00140,25,110.48,2762.0
O000746,P00364,17,484.28,8232.76
O000746,P00354,32,151.4,4844.8
O000746,P00048,50,122.52,6126.0
O000747,P00310,18,86.77,1561.86
O000747,P00460,15,185.41,2781.15
O000747,P00443,17,62.59,1064.03
O000747,P00266,3,185.88,557.64
O000748,P00483,48,458.14,21990.72
O000748,P00501,50,330.69,16534.5
O000748,P00527,30,271.51,8145.3
O000748,P00173,42,237.91,9992.22
O000748,P00199,42,367.55,15437.1
O000748,P00075,24,275.11,6602.64
O000749,P00056,34,143.54,4880.36
O000749,P00512,7,258.0,1806.0
O000749,P00263,43,460.45,19799.35
O000749,P00079,28,354.06,9913.68
O000750,P00395,4,122.57,490.28
O000751,P00208,34,403.19,13708.46
O000751,P00156,39,72.44,2825.16
O000751,P00226,30,10.74,322.2
O000751,P00308,3,86.74,260.22
O000751,P00186,14,28.11,393.54
O000751,P00241,38,119.32,4534.16
O000752,P00176,31,192.67,5972.77
O000752,P00463,16,379.89,6078.24
O000752,P00453,37,69.08,2555.96
O000753,P00280,33,209.38,6909.54
O000753,P00359,39,414.45,16163.55
O000753,P00030,25,522.24,13056.0
O000753,P00049,31,76.8,2380.8
O000753,P00018,9,369.55,3325.95
O000754,P00185,32,281.98,9023.36
O000754,P00592,12,87.45,1049.4
O000754,P00492,33,177.56,5859.48
O000754,P00303,30,263.74,7912.2
O000754,P00187,33,206.26,6806.58
O000754,P00336,3,86.0,258.0
O000755,P00071,5,289.35,1446.75
O000755,P00370,15,50.74,761.1
O000755,P00074,17,370.92,6305.64
O000755,P00122,9,89.02,801.18
O000756,P00214,20,317.72,6354.4
O000756,P00288,35,201.5,7052.5
O000756,P00599,45,61.23,2755.35
O000757,P00117,32,87.37,2795.84
O000757,P00520,12,210.42,2525.04
O000758,P00551,37,228.32,8447.84
O000758,P00522,29,416.43,12076.47
O000758,P00384,35,66.1,2313.5
O000758,P00143,7,163.67,1145.69
O000758,P00270,17,118.05,2006.85
O000758,P00124,3,417.04,1251.12
O000759,P00515,32,461.07,14754.24
O000759,P00003,40,311.72,12468.8
O000760,P00265,31,134.86,4180.66
O000760,P00214,28,282.75,7917.0
O000760,P00227,16,272.41,4358.56
O000760,P00423,6,326.22,1957.32
O000760,P00390,40,434.0,17360.0
O000760,P00233,19,251.1,4770.9
O000761,P00596,10,460.26,4602.6
O000761,P00216,15,71.11,1066.65
O000761,P00545,26,246.94,6420.44
O000761,P00079,29,360.27,10447.83
O000761,P00228,4,227.41,909.64
O000762,P00317,45,80.45,3620.25
O000762,P00414,45,327.14,14721.3
O000762,P00588,1,211.51,211.51
O000762,P00596,11,428.59,4714.49
O000762,P00562,45,49.06,2207.7
O000763,P00549,32,442.47,14159.04
O000763,P00540,45,73.22,3294.9
O000764,P00596,34,532.11,18091.74
O000764,P00223,10,351.44,3514.4
O000764,P00381,24,220.33,5287.92
O000764,P00393,30,221.06,6631.8
O000764,P00571,50,402.54,20127.0
O000765,P00199,50,378.4,18920.0
O000765,P00370,16,48.54,776.64
O000765,P00598,22,377.54,8305.88
O000766,P00528,20,394.32,7886.4
O000766,P00167,17,297.64,5059.88
O000766,P00512,41,214.35,8788.35
O000766,P00384,47,57.3,2693.1
O000767,P00194,37,104.03,3849.11
O000767,P00051,47,463.62,21790.14
O000767,P00208,48,416.67,20000.16
O000768,P00229,5,119.04,595.2
O000768,P00282,3,240.49,721.47
O000768,P00442,3,155.23,465.69
O000768,P00058,11,128.06,1408.66
O000768,P00090,26,465.33,12098.58
O000769,P00284,27,467.83,12631.41
O000769,P00221,32,333.94,10686.08
O000769,P00385,3,523.57,1570.71
O000769,P00569,22,259.71,5713.62
O000770,P00171,44,211.32,9298.08
O000770,P00058,22,115.97,2551.34
O000770,P00470,37,217.38,8043.06
O000771,P00372,48,197.38,9474.24
O000771,P00125,48,289.13,13878.24
O000772,P00471,35,329.55,11534.25
O000772,P00198,19,184.77,3510.63
O000772,P00247,2,195.11,390.22
O000772,P00056,42,163.54,6868.68
O000772,P00201,21,273.42,5741.82
O000773,P00406,33,338.65,11175.45
O000773,P00157,27,134.1,3620.7
O000773,P00311,21,300.16,6303.36
O000773,P00044,9,59.25,533.25
O000774,P00366,49,105.73,5180.77
O000774,P00359,17,472.97,8040.49
O000774,P00515,17,544.7,9259.9
O000775,P00452,38,69.26,2631.88
O000775,P00024,30,408.25,12247.5
O000775,P00219,3,417.26,1251.78
O000776,P00385,50,508.8,25440.0
O000776,P00420,17,225.31,3830.27
O000776,P00086,35,124.02,4340.7
O000776,P00112,8,348.16,2785.28
O000776,P00367,44,432.07,19011.08
O000777,P00026,16,515.11,8241.76
O000777,P00385,48,468.67,22496.16
O000777,P00027,26,551.45,14337.7
O000777,P00375,32,25.14,804.48
O000777,P00584,30,226.93,6807.9
O000777,P00376,7,153.87,1077.09
O000778,P00491,15,186.23,2793.45
O000778,P00256,35,189.03,6616.05
O000778,P00239,22,420.97,9261.34
O000779,P00361,18,85.67,1542.06
O000779,P00100,22,136.3,2998.6
O000779,P00369,29,155.66,4514.14
O000779,P00075,27,296.95,8017.65
O000779,P00150,32,220.26,7048.32
O000779,P00523,34,91.7,3117.8
O000780,P00382,44,345.13,15185.72
O000781,P00518,1,210.85,210.85
O000781,P00052,32,338.01,10816.32
O000781,P00194,43,97.75,4203.25
O000781,P00055,46,52.59,2419.14
O000782,P00066,2,90.81,181.62
O000782,P00265,43,151.39,6509.77
O000783,P00599,37,58.96,2181.52
O000783,P00031,45,148.46,6680.7
O000784,P00395,40,124.8,4992.0
O000784,P00462,11,260.57,2866.27
O000784,P00181,20,210.2,4204.0
O000784,P00185,43,299.85,12893.55
O000785,P00251,36,352.91,12704.76
O000785,P00225,39,601.38,23453.82
O000785,P00052,35,359.96,12598.6
O000785,P00425,19,110.85,2106.15
O000785,P00363,38,377.5,14345.0
O000785,P00390,15,486.61,7299.15
O000786,P00470,17,181.64,3087.88
O000786,P00417,35,358.83,12559.05
O000786,P00528,1,349.54,349.54
O000786,P00557,9,93.32,839.88
O000787,P00507,40,310.53,12421.2
O000787,P00363,44,439.83,19352.52
O000787,P00039,40,129.57,5182.8
O000787,P00423,8,350.46,2803.68
O000787,P00130,50,24.75,1237.5
O000787,P00378,1,460.74,460.74
O000788,P00426,17,31.83,541.11
O000788,P00170,49,184.38,9034.62
O000788,P00151,27,472.5,12757.5
O000789,P00314,20,151.09,3021.8
O000789,P00548,36,440.04,15841.44
O000789,P00445,5,106.83,534.15
O000789,P00122,21,81.41,1709.61
O000789,P00427,42,181.54,7624.68
O000790,P00503,47,286.15,13449.05
O000790,P00307,50,241.97,12098.5
O000790,P00468,18,550.84,9915.12
O000790,P00384,23,60.81,1398.63
O000791,P00434,2,393.52,787.04
O000791,P00536,30,134.2,4026.0
O000791,P00100,9,133.53,1201.77
O000791,P00281,23,312.31,7183.13
O000791,P00473,10,390.79,3907.9
O000792,P00381,42,198.31,8329.02
O000792,P00364,47,572.34,26899.98
O000792,P00010,47,357.88,16820.36
O000792,P00132,16,312.92,5006.72
O000792,P00519,40,273.02,10920.8
O000793,P00088,22,320.35,7047.7
O000793,P00060,13,192.33,2500.29
O000793,P00165,21,147.63,3100.23
O000794,P00471,32,311.24,9959.68
O000795,P00411,32,141.33,4522.56
O000795,P00460,33,177.97,5873.01
O000795,P00129,4,213.53,854.12
O000795,P00410,22,219.43,4827.46
O000796,P00316,10,222.74,2227.4
O000796,P00402,17,269.07,4574.19
O000797,P00372,40,184.42,7376.8
O000797,P00291,47,93.4,4389.8
O000797,P00534,10,225.46,2254.6
O000797,P00207,21,535.39,11243.19
O000798,P00009,27,361.61,9763.47
O000798,P00556,27,608.31,16424.37
O000798,P00460,1,152.26,152.26
O000798,P00145,23,457.2,10515.6
O000798,P00343,24,313.79,7530.96
O000798,P00336,2,67.61,135.22
O000799,P00510,1,296.85,296.85
O000799,P00443,40,67.92,2716.8
O000799,P00205,43,261.0,11223.0
O000799,P00347,39,653.96,25504.44
O000799,P00125,29,345.07,10007.03
O000800,P00301,33,54.69,1804.77
O000800,P00268,37,168.07,6218.59
O000800,P00119,13,60.24,783.12
O000800,P00041,38,380.68,14465.84
O000800,P00146,6,70.02,420.12
O000800,P00115,35,372.57,13039.95
O000801,P00479,35,393.23,13763.05
O000801,P00441,3,337.93,1013.79
O000801,P00292,7,342.59,2398.13
O000801,P00593,28,376.06,10529.68
O000801,P00321,42,270.03,11341.26
O000802,P00496,15,27.14,407.1
O000802,P00315,29,315.05,9136.45
O000802,P00411,49,134.63,6596.87
O000802,P00548,30,381.14,11434.2
O000802,P00526,45,235.46,10595.7
O000803,P00288,14,198.71,2781.94
O000803,P00502,10,44.08,440.8
O000803,P00581,47,324.26,15240.22
O000804,P00593,16,333.43,5334.88
O000804,P00113,1,337.13,337.13
O000804,P00569,4,265.36,1061.44
O000804,P00003,16,342.27,5476.32
O000804,P00215,4,204.23,816.92
O000804,P00204,17,285.96,4861.32
O000805,P00502,10,53.73,537.3
O000805,P00453,17,78.72,1338.24
O000805,P00340,45,32.8,1476.0
O000805,P00219,49,384.73,18851.77
O000805,P00036,45,36.74,1653.3
O000805,P00005,33,70.44,2324.52
O000806,P00514,21,106.02,2226.42
O000806,P00014,9,369.64,3326.76
O000806,P00405,27,75.65,2042.55
O000807,P00070,40,54.59,2183.6
O000807,P00355,43,103.07,4432.01
O000807,P00084,4,386.98,1547.92
O000807,P00313,22,47.17,1037.74
O000808,P00148,22,294.2,6472.4
O000808,P00156,13,78.78,1024.14
O000808,P00255,41,260.54,10682.14
O000809,P00230,33,287.74,9495.42
O000809,P00208,28,467.2,13081.6
O000809,P00300,37,43.24,1599.88
O000810,P00134,28,117.26,3283.28
O000810,P00277,10,226.97,2269.7
O000810,P00085,28,513.12,14367.36
O000811,P00513,35,203.24,7113.4
O000812,P00546,19,236.3,4489.7
O000812,P00412,46,322.39,14829.94
O000812,P00594,36,210.96,7594.56
O000812,P00497,5,313.1,1565.5
O000812,P00350,50,424.06,21203.0
O000812,P00487,11,199.65,2196.15
O000813,P00041,50,350.99,17549.5
O000813,P00398,13,288.01,3744.13
O000814,P00271,32,240.65,7700.8
O000814,P00451,15,87.85,1317.75
O000814,P00557,27,97.36,2628.72
O000814,P00554,21,248.43,5217.03
O000815,P00509,50,79.99,3999.5
O000815,P00376,3,137.35,412.05
O000816,P00212,46,30.89,1420.94
O000816,P00499,24,28.44,682.56
O000816,P00476,43,135.01,5805.43
O000816,P00008,20,459.45,9189.0
O000816,P00465,19,201.78,3833.82
O000817,P00221,7,331.84,2322.88
O000817,P00325,46,58.44,2688.24
O000818,P00149,31,270.94,8399.14
O000819,P00012,41,439.57,18022.37
O000819,P00142,25,559.94,13998.5
O000819,P00101,25,126.31,3157.75
O000819,P00182,41,115.77,4746.57
O000819,P00331,44,389.57,17141.08
O000820,P00267,33,386.79,12764.07
O000820,P00291,38,86.9,3302.2
O000820,P00011,7,275.84,1930.88
O000820,P00520,32,234.2,7494.4
O000821,P00466,27,222.43,6005.61
O000822,P00448,16,69.64,1114.24
O000822,P00077,14,56.54,791.56
O000822,P00193,47,165.66,7786.02
O000822,P00436,29,90.89,2635.81
O000822,P00560,13,25.57,332.41
O000823,P00140,40,109.5,4380.0
O000823,P00372,9,192.56,1733.04
O000824,P00065,49,344.63,16886.87
O000824,P00134,29,118.24,3428.96
O000824,P00513,9,234.77,2112.93
O000824,P00335,38,104.63,3975.94
O000825,P00336,8,77.8,622.4
O000825,P00058,47,113.8,5348.6
O000825,P00505,24,81.36,1952.64
O000826,P00396,14,97.08,1359.12
O000826,P00116,39,191.53,7469.67
O000826,P00384,33,59.15,1951.95
O000827,P00183,48,498.75,23940.0
O000827,P00493,36,326.87,11767.32
O000827,P00121,2,139.85,279.7
O000827,P00540,40,81.23,3249.2
O000827,P00569,40,294.96,11798.4
O000828,P00284,9,513.25,4619.25
O000829,P00121,1,130.77,130.77
O000829,P00372,18,176.73,3181.14
O000829,P00034,6,198.01,1188.06
O000829,P00377,32,507.33,16234.56
O000829,P00021,16,223.75,3580.0
O000829,P00179,44,201.88,8882.72
O000830,P00386,40,258.36,10334.4
O000831,P00121,21,137.41,2885.61
O000831,P00379,23,319.0,7337.0
O000831,P00573,41,143.86,5898.26
O000832,P00363,19,443.47,8425.93
O000832,P00293,36,291.49,10493.64
O000832,P00365,48,276.48,13271.04
O000832,P00068,45,427.86,19253.7
O000832,P00339,16,270.1,4321.6
O000833,P00103,35,217.99,7629.65
O000833,P00125,18,327.45,5894.1
O000833,P00446,18,19.91,358.38
O000833,P00247,35,228.38,7993.3
O000833,P00590,49,170.22,8340.78
O000834,P00164,23,502.52,11557.96
O000834,P00442,48,149.43,7172.64
O000835,P00425,38,123.29,4685.02
O000835,P00318,12,174.75,2097.0
O000835,P00378,35,488.45,17095.75
O000836,P00322,11,37.29,410.19
O000836,P00473,7,359.43,2516.01
O000836,P00497,9,333.77,3003.93
O000836,P00019,16,232.61,3721.76
O000836,P00157,5,128.04,640.2
O000836,P00144,22,118.09,2597.98
O000837,P00494,5,146.37,731.85
O000837,P00076,47,372.37,17501.39
O000837,P00400,37,420.94,15574.78
O000837,P00224,36,373.41,13442.76
O000837,P00328,1,225.79,225.79
O000838,P00510,11,314.92,3464.12
O000838,P00285,3,168.24,504.72
O000838,P00508,47,284.01,13348.47
O000839,P00218,17,419.72,7135.24
O000839,P00175,9,420.91,3788.19
O000839,P00098,50,247.29,12364.5
O000839,P00168,25,184.15,4603.75
O000839,P00322,20,32.7,654.0
O000840,P00422,30,292.44,8773.2
O000840,P00033,16,191.27,3060.32
O000840,P00277,39,226.8,8845.2
O000841,P00014,20,418.4,8368.0
O000842,P00544,26,408.07,10609.82
O000842,P00309,9,250.21,2251.89
O000842,P00144,30,115.32,3459.6
O000842,P00600,31,452.45,14025.95
O000842,P00002,26,547.35,14231.1
O000843,P00371,16,486.05,7776.8
O000844,P00071,27,282.89,7638.03
O000844,P00600,43,412.29,17728.47
O000844,P00535,16,367.66,5882.56
O000844,P00521,30,378.68,11360.4
O000845,P00049,14,77.42,1083.88
O000845,P00396,8,80.79,646.32
O000845,P00019,28,238.26,6671.28
O000845,P00003,48,303.47,14566.56
O000845,P00039,14,109.54,1533.56
O000846,P00082,2,137.15,274.3
O000846,P00324,9,105.53,949.77
O000846,P00286,11,40.85,449.35
O000847,P00532,43,38.96,1675.28
O000847,P00023,15,332.59,4988.85
O000847,P00241,5,137.02,685.1
O000848,P00208,40,466.66,18666.4
O000848,P00219,17,409.16,6955.72
O000848,P00045,22,361.89,7961.58
O000849,P00285,20,182.46,3649.2
O000849,P00589,50,86.66,4333.0
O000850,P00517,33,76.38,2520.54
O000850,P00516,3,389.17,1167.51
O000850,P00367,18,450.64,8111.52
O000851,P00547,17,353.6,6011.2
O000851,P00366,42,103.77,4358.34
O000852,P00262,36,538.23,19376.28
O000853,P00446,28,20.79,582.12
O000853,P00008,43,428.99,18446.57
O000853,P00563,47,10.94,514.18
O000853,P00324,29,108.13,3135.77
O000854,P00420,4,222.72,890.88
O000855,P00186,22,31.4,690.8
O000855,P00499,19,31.18,592.42
O000855,P00344,24,118.85,2852.4
O000855,P00581,41,322.26,13212.66
O000855,P00297,18,322.56,5806.08
O000856,P00247,50,224.39,11219.5
O000856,P00349,9,378.85,3409.65
O000856,P00285,9,163.9,1475.1
O000857,P00368,21,171.31,3597.51
O000857,P00107,27,26.99,728.73
O000858,P00170,4,197.97,791.88
O000858,P00596,24,527.08,12649.92
O000858,P00455,46,360.07,16563.22
O000858,P00162,17,195.71,3327.07
O000858,P00413,1,55.58,55.58
O000858,P00254,16,344.49,5511.84
O000859,P00012,1,502.67,502.67
O000859,P00104,7,555.65,3889.55
O000859,P00165,28,168.7,4723.6
O000859,P00242,25,535.06,13376.5
O000859,P00026,29,484.18,14041.22
O000860,P00129,37,243.0,8991.0
O000860,P00041,38,307.62,11689.56
O000860,P00503,2,280.33,560.66
O000861,P00048,10,109.51,1095.1
O000861,P00132,43,310.33,13344.19
O000861,P00333,24,377.03,9048.72
O000861,P00176,9,191.0,1719.0
O000861,P00551,19,258.83,4917.77
O000861,P00498,10,279.79,2797.9
O000862,P00510,12,289.33,3471.96
O000862,P00028,18,219.13,3944.34
O000863,P00459,5,124.08,620.4
O000863,P00522,6,333.05,1998.3
O000863,P00115,44,394.3,17349.2
O000864,P00453,32,65.74,2103.68
O000864,P00368,37,184.53,6827.61
O000864,P00275,50,376.03,18801.5
O000865,P00407,43,476.98,20510.14
O000866,P00415,36,289.08,10406.88
O000866,P00156,48,74.88,3594.24
O000866,P00490,50,143.05,7152.5
O000866,P00590,9,160.42,1443.78
O000866,P00440,41,75.23,3084.43
O000866,P00130,42,29.35,1232.7
O000867,P00222,26,142.76,3711.76
O000867,P00260,14,454.22,6359.08
O000867,P00479,47,379.25,17824.75
O000867,P00281,18,340.97,6137.46
O000867,P00574,37,350.72,12976.64
O000868,P00572,35,366.35,12822.25
O000868,P00095,40,225.91,9036.4
O000868,P00362,32,93.68,2997.76
O000868,P00564,30,145.51,4365.3
O000868,P00240,44,11.39,501.16
O000868,P00069,1,81.86,81.86
O000869,P00131,15,72.17,1082.55
O000870,P00023,27,317.77,8579.79
O000871,P00088,36,318.05,11449.8
O000872,P00205,49,264.82,12976.18
O000872,P00502,25,50.3,1257.5
O000873,P00469,42,340.65,14307.3
O000873,P00581,25,310.85,7771.25
O000873,P00100,39,145.93,5691.27
O000874,P00300,3,42.11,126.33
O000874,P00476,44,121.93,5364.92
O000874,P00178,28,603.53,16898.84
O000874,P00242,16,520.17,8322.72
O000875,P00140,10,127.03,1270.3
O000875,P00195,36,286.84,10326.24
O000875,P00054,49,282.04,13819.96
O000875,P00458,25,62.64,1566.0
O000875,P00372,19,200.77,3814.63
O000875,P00390,19,523.59,9948.21
O000876,P00494,34,159.78,5432.52
O000876,P00313,23,42.96,988.08
O000876,P00049,28,77.54,2171.12
O000876,P00137,33,16.96,559.68
O000876,P00301,32,56.77,1816.64
O000877,P00374,26,245.92,6393.92
O000877,P00376,24,148.46,3563.04
O000877,P00113,28,355.98,9967.44
O000877,P00217,23,110.03,2530.69
O000877,P00022,45,83.18,3743.1
O000878,P00216,5,87.32,436.6
O000878,P00318,37,166.82,6172.34
O000878,P00449,8,193.49,1547.92
O000879,P00295,41,483.21,19811.61
O000879,P00186,50,29.6,1480.0
O000879,P00302,46,234.2,10773.2
O000880,P00279,23,486.36,11186.28
O000880,P00177,3,530.13,1590.39
O000881,P00413,18,61.53,1107.54
O000881,P00153,26,260.36,6769.36
O000881,P00140,41,122.99,5042.59
O000882,P00211,19,110.5,2099.5
O000882,P00473,19,411.54,7819.26
O000883,P00362,3,97.36,292.08
O000883,P00169,29,457.55,13268.95
O000883,P00356,26,250.76,6519.76
O000883,P00600,3,400.28,1200.84
O000884,P00566,13,342.01,4446.13
O000885,P00578,35,248.02,8680.7
O000885,P00060,27,184.67,4986.09
O000885,P00474,17,224.76,3820.92
O000885,P00265,44,172.31,7581.64
O000885,P00237,6,274.09,1644.54
O000885,P00076,31,370.8,11494.8
O000886,P00396,46,79.13,3639.98
O000886,P00588,46,252.58,11618.68
O000887,P00251,34,292.31,9938.54
O000887,P00198,46,203.66,9368.36
O000887,P00050,9,311.41,2802.69
O000887,P00586,16,172.82,2765.12
O000887,P00469,28,326.6,9144.8
O000887,P00182,16,140.43,2246.88
O000888,P00312,35,513.63,17977.05
O000888,P00053,4,87.69,350.76
O000888,P00168,29,194.76,5648.04
O000889,P00017,38,94.16,3578.08
O000889,P00578,46,268.05,12330.3
O000889,P00089,7,207.32,1451.24
O000889,P00535,2,319.15,638.3
O000890,P00025,22,108.73,2392.06
O000890,P00009,42,383.49,16106.58
O000890,P00118,45,484.05,21782.25
O000890,P00164,20,494.59,9891.8
O000890,P00417,30,392.25,11767.5
O000890,P00405,27,62.44,1685.88
O000891,P00288,26,226.14,5879.64
O000891,P00552,25,285.64,7141.0
O000891,P00260,22,501.99,11043.78
O000891,P00065,42,324.29,13620.18
O000891,P00534,26,255.76,6649.76
O000892,P00055,44,50.29,2212.76
O000892,P00206,6,212.44,1274.64
O000892,P00542,22,256.62,5645.64
O000892,P00303,25,219.34,5483.5
O000892,P00456,10,127.49,1274.9
O000893,P00171,12,222.17,2666.04
O000893,P00236,22,175.72,3865.84
O000894,P00464,34,360.36,12252.24
O000894,P00142,26,506.08,13158.08
O000894,P00440,37,71.95,2662.15
O000894,P00209,40,305.07,12202.8
O000894,P00071,46,314.74,14478.04
O000894,P00470,43,205.46,8834.78
O000895,P00372,29,204.66,5935.14
O000895,P00055,50,45.55,2277.5
O000896,P00418,37,137.97,5104.89
O000896,P00570,19,304.36,5782.84
O000896,P00194,16,90.74,1451.84
O000897,P00146,49,69.46,3403.54
O000897,P00151,35,529.16,18520.6
O000898,P00586,33,176.33,5818.89
O000898,P00570,6,275.16,1650.96
O000899,P00302,21,242.64,5095.44
O000900,P00480,18,244.07,4393.26
O000900,P00196,5,490.63,2453.15
O000901,P00487,37,167.62,6201.94
O000901,P00365,31,266.9,8273.9
O000901,P00462,12,313.75,3765.0
O000901,P00293,14,266.54,3731.56
O000901,P00542,19,212.78,4042.82
O000902,P00474,11,225.69,2482.59
O000902,P00280,39,206.1,8037.9
O000902,P00190,15,29.25,438.75
O000902,P00036,22,36.21,796.62
O000903,P00247,32,184.06,5889.92
O000904,P00227,13,282.51,3672.63
O000904,P00028,14,240.07,3360.98
O000904,P00360,42,56.11,2356.62
O000905,P00073,18,230.2,4143.6
O000905,P00039,24,107.5,2580.0
O000905,P00550,7,205.45,1438.15
O000905,P00501,20,347.45,6949.0
O000905,P00212,29,32.95,955.55
O000906,P00138,14,28.57,399.98
O000906,P00197,43,9.89,425.27
O000906,P00583,3,31.72,95.16
O000907,P00086,3,129.31,387.93
O000907,P00097,2,188.09,376.18
O000907,P00256,43,235.17,10112.31
O000907,P00280,29,248.88,7217.52
O000907,P00469,42,351.93,14781.06
O000907,P00461,34,97.47,3313.98
O000908,P00492,50,194.51,9725.5
O000908,P00046,13,271.05,3523.65
O000908,P00598,25,441.53,11038.25
O000908,P00175,30,434.83,13044.9
O000908,P00512,45,210.34,9465.3
O000909,P00239,29,416.8,12087.2
O000909,P00142,47,575.71,27058.37
O000909,P00443,40,69.6,2784.0
O000909,P00207,15,501.93,7528.95
O000909,P00290,48,552.19,26505.12
O000909,P00192,43,315.66,13573.38
O000910,P00181,1,229.66,229.66
O000910,P00461,39,99.68,3887.52
O000911,P00437,16,17.45,279.2
O000911,P00037,31,123.65,3833.15
O000911,P00150,30,190.99,5729.7
O000911,P00336,50,77.4,3870.0
O000912,P00521,13,327.62,4259.06
O000912,P00158,23,351.99,8095.77
O000912,P00546,15,207.3,3109.5
O000912,P00013,12,31.38,376.56
O000912,P00098,49,249.61,12230.89
