account_id,account_name,industry,tier,employees,geo_id,created_at,updated_at,is_deleted
A01124,Richard Inc,Government,Tier 3,588,GEO0759,2025-03-29T23:17:26,2025-07-03T13:31:41,0
A01125,Williams and Sons,Retail,Tier 1,1088,GEO0034,2024-06-03T04:39:18,2026-01-28T08:59:17,0
A01126,Adkins Group,Healthcare,Tier 2,837,GEO0734,2025-10-04T21:31:24,2026-02-17T15:20:04,0
A01127,Sweeney-Owens,Energy,Tier 3,18357,GEO0715,2025-10-01T06:45:14,2026-01-10T06:39:36,0
A01128,Romero PLC,Logistics,Tier 1,89,GEO0430,2025-03-17T11:43:47,2026-01-06T18:43:29,0
A01129,Hogan-Parker,Retail,Tier 3,1488,GEO0700,2025-11-05T19:23:44,2026-01-22T12:05:16,0
A01130,"Ellison, Carpenter and Jones",Telecom,Tier 2,372,GEO0231,2025-09-20T03:53:57,2025-10-26T12:16:52,0
A01131,Ashley Ltd,Manufacturing,Tier 2,44,GEO0165,2024-11-29T04:29:25,2025-09-25T22:31:12,0
A01132,Osborne-Reed,Logistics,Tier 2,9812,GEO0233,2025-11-04T13:17:21,2026-02-16T21:14:08,0
A01133,Boyer PLC,Retail,Tier 2,356,GEO0482,2025-03-21T18:36:14,2026-02-11T22:39:17,0
A01134,Peck-Martin,Healthcare,Tier 1,8558,GEO0388,2025-10-20T00:22:20,2025-12-26T15:03:03,0
A01135,Chang and Sons,Telecom,Tier 1,11209,GEO0078,2025-03-01T13:41:08,2025-03-13T11:47:26,0
A01136,Hess PLC,Manufacturing,Tier 2,298,GEO0390,2024-09-09T13:09:48,2025-02-20T14:05:59,0
A01137,Ward and Sons,Healthcare,Tier 2,3286,GEO0747,2024-06-12T18:25:48,2025-12-23T14:58:11,0
A01138,Harris-Murphy,Logistics,Tier 2,18538,GEO0212,2024-11-02T16:46:48,2026-01-08T02:56:57,0
A01139,"Baird, Moore and Olson",Healthcare,Tier 1,12703,GEO0566,2025-03-01T02:08:29,2025-11-04T06:07:48,0
A01140,"Marshall, Foster and Foster",Telecom,Tier 2,13030,GEO0751,2026-02-12T15:34:38,2026-02-20T06:30:34,0
A01141,Bennett LLC,Telecom,Tier 1,483,GEO0368,2025-07-25T16:50:05,2025-10-02T00:44:24,0
A01142,Obrien and Sons,Government,Tier 3,39464,GEO0752,2024-02-28T11:13:06,2025-05-10T09:28:03,0
A01143,Moreno Inc,Energy,Tier 3,1964,GEO0017,2025-09-17T06:44:17,2025-09-26T15:41:40,0
A01144,"Williams, Potter and Andrade",Healthcare,Tier 3,806,GEO0295,2024-08-09T17:32:43,2025-04-06T04:08:53,0
A01145,Wilson Group,Telecom,Tier 1,19,GEO0039,2024-03-07T17:07:36,2024-12-06T01:13:12,0
A01146,Parker-Smith,Telecom,Tier 2,101,GEO0084,2025-08-05T12:28:49,2025-12-21T07:22:32,0
A01147,Phillips PLC,Government,Tier 2,266,GEO0261,2024-10-15T15:40:55,2025-07-10T03:13:32,0
A01148,Baker-Wilson,Manufacturing,Tier 3,8494,GEO0360,2024-05-24T13:51:45,2025-10-17T22:25:42,0
A01149,"Morris, Bryant and Blake",Government,Tier 3,143,GEO0229,2025-04-07T11:24:24,2025-08-11T16:33:42,0
A01150,Davis and Sons,Healthcare,Tier 3,52,GEO0198,2026-02-22T12:59:43,2026-03-01T15:29:31,0
A01151,Walker LLC,Energy,Tier 1,1808,GEO0519,2024-02-03T01:28:53,2025-04-26T01:40:08,0
A01152,"Perez, George and Bennett",Retail,Tier 3,1674,GEO0224,2025-03-18T07:24:42,2025-07-21T04:47:01,0
A01153,Hood LLC,Energy,Tier 2,467,GEO0682,2024-12-18T23:37:54,2025-02-02T23:11:40,0
A01154,Little Ltd,FinTech,Tier 3,8809,GEO0015,2025-07-03T18:16:46,2025-08-02T20:41:36,0
A01155,Chavez Inc,Healthcare,Tier 3,22905,GEO0055,2024-09-19T03:07:34,2025-08-24T22:32:03,0
A01156,Rodriguez-Ramirez,Logistics,Tier 1,635,GEO0213,2024-06-30T20:49:41,2024-12-17T03:42:44,0
A01157,"Doyle, Neal and Rice",Logistics,Tier 3,343,GEO0678,2025-10-21T19:09:03,2025-11-18T17:46:52,0
A01158,"Castro, Ellison and Lopez",Manufacturing,Tier 2,197,GEO0236,2024-10-31T00:49:39,2025-07-24T01:26:20,0
A01159,"Gibson, Brennan and Lee",Telecom,Tier 1,297,GEO0090,2024-05-29T22:21:35,2025-04-08T11:26:12,0
A01160,"Anderson, Rice and Johnson",Energy,Tier 2,2452,GEO0417,2025-11-30T11:14:27,2025-11-30T12:20:27,0
A01161,"Roberts, Weber and Bridges",Government,Tier 2,217,GEO0165,2024-04-12T21:10:06,2025-07-17T22:30:11,0
A01162,Lewis-Ward,FinTech,Tier 1,48,GEO0605,2025-08-02T23:43:18,2026-02-09T13:30:06,0
A01163,Rios-Lucero,Energy,Tier 2,29,GEO0213,2024-11-04T04:28:19,2025-03-08T00:42:28,0
A01164,Thomas Ltd,FinTech,Tier 2,177,GEO0322,2026-01-13T03:40:33,2026-02-28T22:19:29,0
A01165,"Lambert, Knight and Miller",FinTech,Tier 2,159,GEO0723,2025-11-15T11:36:24,2025-11-18T14:05:09,0
A01166,"Vargas, Lawrence and Anderson",Energy,Tier 3,25505,GEO0507,2024-02-24T04:56:01,2026-01-15T11:24:11,0
A01167,Dyer LLC,Energy,Tier 2,41,GEO0063,2025-12-03T20:50:33,2026-02-08T02:51:40,0
A01168,"Diaz, Acevedo and Miller",Manufacturing,Tier 2,20781,GEO0426,2024-10-24T10:41:33,2025-01-27T12:03:37,0
A01169,"Hughes, Nelson and Cross",Logistics,Tier 1,196,GEO0621,2026-02-01T14:44:49,2026-02-19T14:21:49,0
A01170,Rogers PLC,Healthcare,Tier 1,1237,GEO0547,2024-05-28T13:31:28,2025-04-04T16:04:32,0
A01171,Arellano-Ward,Logistics,Tier 3,170,GEO0625,2024-07-23T22:42:50,2025-10-07T16:17:08,0
A01172,"Matthews, Garcia and Edwards",Manufacturing,Tier 1,37855,GEO0147,2025-03-10T03:15:20,2025-08-31T19:57:48,0
A01173,Smith Inc,Government,Tier 2,11484,GEO0467,2025-03-21T15:53:35,2025-05-17T21:46:32,0
A01174,"Juarez, Gordon and Wade",Retail,Tier 3,1951,GEO0567,2024-09-18T05:51:50,2025-05-18T16:02:10,0
A01175,Welch Inc,Telecom,Tier 1,162,GEO0714,2026-02-19T17:27:29,2026-03-01T15:05:56,0
A01176,Hood Ltd,Energy,Tier 1,453,GEO0266,2025-02-20T01:16:56,2026-01-24T21:36:37,0
A01177,Johnson-Roberts,Manufacturing,Tier 2,61,GEO0697,2024-06-03T16:01:57,2024-11-21T19:28:38,0
A01178,Jones Inc,Logistics,Tier 1,1761,GEO0511,2025-06-06T04:47:52,2025-06-27T18:27:31,0
A01179,Johnson Group,FinTech,Tier 2,6424,GEO0244,2024-09-07T13:23:13,2025-12-05T12:29:01,0
A01180,"Washington, Ruiz and Thomas",Healthcare,Tier 2,1471,GEO0729,2025-10-01T07:34:15,2026-01-22T21:20:52,0
A01181,Hurst PLC,Manufacturing,Tier 1,150,GEO0113,2024-12-17T12:48:55,2025-01-04T03:18:27,0
A01182,Arnold-Edwards,Retail,Tier 2,37379,GEO0055,2025-05-16T17:33:35,2025-08-18T15:03:15,0
A01183,Reed LLC,Healthcare,Tier 2,194,GEO0001,2026-01-29T12:02:19,2026-02-10T14:17:22,0
A01184,"Hamilton, Bush and Reyes",FinTech,Tier 2,706,GEO0227,2025-04-04T00:34:05,2026-01-21T04:31:21,0
A01185,White PLC,Healthcare,Tier 2,955,GEO0766,2024-10-07T19:11:54,2025-01-02T14:42:56,0
A01186,Cisneros Ltd,Retail,Tier 3,722,GEO0119,2024-02-23T11:39:20,2025-07-02T19:40:24,0
A01187,Roman-Campbell,Telecom,Tier 1,346,GEO0676,2024-09-08T03:55:29,2024-10-09T17:29:58,0
A01188,Stevens Inc,Government,Tier 1,1851,GEO0299,2025-03-02T01:13:51,2026-02-13T14:25:04,0
A01189,Richmond-Reyes,Healthcare,Tier 2,1328,GEO0345,2024-12-01T18:56:17,2025-05-18T07:51:44,0
A01190,Burke and Sons,Energy,Tier 2,12632,GEO0528,2025-07-10T20:51:41,2025-11-05T04:17:17,0
A01191,"Robinson, Dillon and Newman",Government,Tier 1,1912,GEO0117,2025-03-24T20:41:37,2025-05-31T21:02:05,0
A01192,"Houston, Owens and Smith",Healthcare,Tier 3,33667,GEO0176,2025-06-14T05:23:43,2025-12-26T17:26:42,0
A01193,King-Black,FinTech,Tier 2,447,GEO0601,2024-01-09T11:21:33,2025-02-20T11:06:05,0
A01194,Thomas-Allen,Manufacturing,Tier 2,103,GEO0489,2024-01-30T17:43:03,2025-12-19T21:43:48,0
A01195,"Richmond, Esparza and Chang",FinTech,Tier 3,29747,GEO0189,2025-03-01T15:30:42,2025-06-04T20:06:12,0
A01196,Arroyo Ltd,Logistics,Tier 1,19916,GEO0020,2025-03-22T23:54:13,2025-12-23T01:58:01,0
A01197,"Estrada, Keller and Cook",FinTech,Tier 1,1447,GEO0527,2026-01-20T16:08:49,2026-02-04T13:37:44,0
A01198,Walter-Reid,Logistics,Tier 3,34734,GEO0114,2024-04-26T16:28:10,2024-07-01T18:06:51,0
A01199,Torres Group,Logistics,Tier 3,1756,GEO0013,2024-07-21T10:05:26,2026-01-28T01:01:17,0
A01200,Williams PLC,Healthcare,Tier 1,607,GEO0680,2025-05-08T21:02:01,2025-08-22T10:32:28,0
