payment_id,order_id,payment_date,method,amount,status
PAY00003851,ORD00003851,2024-10-09,Card,2567.52,Succeeded
PAY00003852,ORD00003852,2026-01-22,PayPal,2686.31,Succeeded
PAY00003853,ORD00003853,2025-04-23,Wire,3847.49,Succeeded
PAY00003854,ORD00003854,2024-11-09,Card,5310.51,Pending
PAY00003855,ORD00003855,2025-06-04,PayPal,6205.69,Succeeded
PAY00003856,ORD00003856,2025-04-30,Wire,1958.07,Failed
PAY00003857,ORD00003857,2025-09-05,PayPal,879.03,Succeeded
PAY00003858,ORD00003858,2024-02-12,PayPal,546.17,Succeeded
PAY00003859,ORD00003859,2024-12-28,PayPal,4933.05,Succeeded
PAY00003860,ORD00003860,2026-01-01,Wire,1422.75,Failed
PAY00003861,ORD00003861,2024-01-20,Card,337.62,Pending
PAY00003862,ORD00003862,2025-07-08,Card,569.43,Succeeded
PAY00003863,ORD00003863,2024-06-19,ACH,2630.59,Succeeded
PAY00003864,ORD00003864,2026-03-02,Card,3776.9,Succeeded
PAY00003865,ORD00003865,2024-09-07,Wire,4124.71,Succeeded
PAY00003866,ORD00003866,2024-11-22,Card,3369.19,Succeeded
PAY00003867,ORD00003867,2024-11-29,Wire,1739.13,Succeeded
PAY00003868,ORD00003868,2025-10-30,Card,2035.62,Failed
PAY00003869,ORD00003869,2025-06-23,Wire,474.53,Succeeded
PAY00003870,ORD00003870,2025-01-16,PayPal,4082.37,Succeeded
PAY00003871,ORD00003871,2026-01-24,Wire,2367.38,Pending
PAY00003872,ORD00003872,2026-02-26,ACH,5934.66,Succeeded
PAY00003873,ORD00003873,2024-12-04,ACH,2658.24,Succeeded
PAY00003874,ORD00003874,2025-09-23,ACH,384.83,Succeeded
PAY00003875,ORD00003875,2025-10-22,Card,1402.56,Succeeded
PAY00003876,ORD00003876,2024-09-27,PayPal,4298.65,Succeeded
PAY00003877,ORD00003877,2024-02-19,Wire,5651.46,Succeeded
PAY00003879,ORD00003879,2026-01-07,ACH,8194.98,Succeeded
PAY00003880,ORD00003880,2024-07-11,ACH,5622.49,Succeeded
PAY00003881,ORD00003881,2026-02-11,PayPal,3569.45,Succeeded
PAY00003882,ORD00003882,2024-04-07,ACH,6793.88,Succeeded
PAY00003883,ORD00003883,2024-01-28,Wire,276.71,Succeeded
PAY00003884,ORD00003884,2024-10-29,Card,5414.71,Succeeded
PAY00003885,ORD00003885,2025-07-26,Wire,5749.66,Pending
PAY00003887,ORD00003887,2025-11-15,PayPal,3320.57,Succeeded
PAY00003888,ORD00003888,2024-04-16,Card,612.31,Pending
PAY00003889,ORD00003889,2024-12-10,PayPal,224.65,Succeeded
PAY00003890,ORD00003890,2025-02-03,ACH,8356.12,Succeeded
PAY00003892,ORD00003892,2024-06-04,Wire,1831.76,Succeeded
PAY00003893,ORD00003893,2024-09-09,ACH,422.07,Pending
PAY00003894,ORD00003894,2025-01-05,ACH,683.13,Succeeded
PAY00003895,ORD00003895,2025-03-27,Wire,24.89,Succeeded
PAY00003896,ORD00003896,2024-07-10,Card,2302.75,Succeeded
PAY00003897,ORD00003897,2025-01-14,PayPal,2136.74,Succeeded
PAY00003898,ORD00003898,2024-06-24,PayPal,3431.81,Succeeded
PAY00003899,ORD00003899,2024-03-29,Wire,7731.86,Succeeded
PAY00003900,ORD00003900,2025-03-04,Card,9618.14,Succeeded
PAY00003901,ORD00003901,2024-04-30,PayPal,1306.07,Succeeded
PAY00003902,ORD00003902,2024-07-25,Wire,2198.9,Succeeded
PAY00003903,ORD00003903,2024-12-02,Wire,2040.55,Succeeded
PAY00003904,ORD00003904,2025-04-20,ACH,6095.36,Succeeded
PAY00003906,ORD00003906,2025-06-24,Card,159.13,Succeeded
PAY00003907,ORD00003907,2025-09-28,ACH,2044.04,Succeeded
PAY00003909,ORD00003909,2025-01-22,PayPal,6974.49,Succeeded
PAY00003910,ORD00003910,2025-06-06,PayPal,2096.29,Succeeded
PAY00003911,ORD00003911,2025-08-06,Wire,5144.71,Succeeded
PAY00003912,ORD00003912,2025-08-25,ACH,2966.98,Pending
PAY00003913,ORD00003913,2024-11-10,Wire,1755.72,Succeeded
PAY00003914,ORD00003914,2025-04-13,PayPal,2616.16,Succeeded
PAY00003915,ORD00003915,2024-08-05,Card,5763.84,Succeeded
PAY00003916,ORD00003916,2024-06-20,Wire,140.22,Succeeded
PAY00003917,ORD00003917,2024-04-17,Card,5279.12,Succeeded
PAY00003919,ORD00003919,2024-10-02,Card,3665.5,Succeeded
PAY00003920,ORD00003920,2024-03-25,ACH,3774.88,Succeeded
PAY00003921,ORD00003921,2025-03-26,PayPal,1014.22,Succeeded
PAY00003922,ORD00003922,2026-02-09,Card,8902.75,Succeeded
PAY00003923,ORD00003923,2024-05-27,PayPal,571.24,Pending
PAY00003924,ORD00003924,2024-03-02,Wire,10884.62,Failed
PAY00003925,ORD00003925,2024-05-23,Card,3439.86,Succeeded
PAY00003926,ORD00003926,2025-11-02,ACH,4611.47,Succeeded
PAY00003927,ORD00003927,2024-12-30,ACH,4776.01,Failed
PAY00003928,ORD00003928,2024-03-27,ACH,1667.71,Succeeded
PAY00003929,ORD00003929,2025-10-13,ACH,5907.99,Succeeded
PAY00003930,ORD00003930,2025-07-13,Card,225.51,Succeeded
PAY00003931,ORD00003931,2024-05-14,ACH,7032.41,Succeeded
PAY00003932,ORD00003932,2025-12-15,Wire,3814.91,Succeeded
PAY00003933,ORD00003933,2025-03-14,ACH,9046.68,Succeeded
PAY00003934,ORD00003934,2024-11-11,PayPal,1618.74,Succeeded
PAY00003935,ORD00003935,2025-01-02,Wire,4607.17,Succeeded
PAY00003936,ORD00003936,2024-10-04,Card,787.37,Succeeded
PAY00003937,ORD00003937,2025-07-11,PayPal,3571.12,Succeeded
PAY00003938,ORD00003938,2024-03-05,Card,1091.52,Succeeded
PAY00003939,ORD00003939,2025-03-13,Wire,2937.06,Succeeded
PAY00003940,ORD00003940,2025-12-09,PayPal,5956.47,Succeeded
PAY00003941,ORD00003941,2024-12-15,Wire,232.41,Succeeded
PAY00003942,ORD00003942,2025-07-08,Card,1037.21,Succeeded
PAY00003943,ORD00003943,2025-07-20,ACH,8085.56,Pending
PAY00003944,ORD00003944,2025-10-29,PayPal,3532.03,Succeeded
PAY00003945,ORD00003945,2025-07-05,Card,7751.75,Succeeded
PAY00003946,ORD00003946,2025-05-05,ACH,1180.37,Succeeded
PAY00003947,ORD00003947,2024-06-29,Card,1055.52,Succeeded
PAY00003948,ORD00003948,2024-02-02,Wire,3768.98,Succeeded
PAY00003949,ORD00003949,2024-03-17,Card,1372.94,Succeeded
PAY00003950,ORD00003950,2024-12-17,Wire,1383.39,Succeeded
PAY00003951,ORD00003951,2025-08-07,ACH,590.76,Succeeded
PAY00003952,ORD00003952,2026-02-03,Card,4754.31,Succeeded
PAY00003953,ORD00003953,2025-12-08,ACH,835.64,Succeeded
PAY00003955,ORD00003955,2025-04-20,ACH,2838.36,Succeeded
PAY00003956,ORD00003956,2024-07-09,PayPal,900.63,Succeeded
PAY00003957,ORD00003957,2025-07-02,PayPal,6074.07,Succeeded
PAY00003958,ORD00003958,2024-01-07,PayPal,400.81,Succeeded
PAY00003959,ORD00003959,2024-12-02,Wire,2413.05,Succeeded
PAY00003960,ORD00003960,2025-04-20,PayPal,4303.46,Succeeded
PAY00003961,ORD00003961,2024-06-28,ACH,4096.44,Succeeded
PAY00003962,ORD00003962,2025-09-14,PayPal,4800.24,Succeeded
PAY00003963,ORD00003963,2025-03-08,Card,1741.03,Succeeded
PAY00003964,ORD00003964,2024-09-09,ACH,4672.12,Succeeded
PAY00003965,ORD00003965,2025-08-04,PayPal,5452.9,Succeeded
PAY00003966,ORD00003966,2024-05-08,Card,3260.15,Succeeded
PAY00003967,ORD00003967,2024-10-29,ACH,2645.14,Pending
PAY00003968,ORD00003968,2025-07-14,ACH,8082.37,Succeeded
PAY00003969,ORD00003969,2025-01-29,Wire,4209.97,Succeeded
PAY00003970,ORD00003970,2024-06-19,PayPal,3116.06,Succeeded
PAY00003971,ORD00003971,2025-04-30,Card,3448.31,Succeeded
PAY00003972,ORD00003972,2024-09-08,Card,5922.88,Succeeded
PAY00003973,ORD00003973,2025-05-23,Wire,2079.7,Succeeded
PAY00003974,ORD00003974,2024-10-04,PayPal,2938.79,Succeeded
PAY00003975,ORD00003975,2025-04-02,Wire,715.79,Succeeded
PAY00003976,ORD00003976,2024-10-16,ACH,602.42,Succeeded
PAY00003977,ORD00003977,2026-01-24,ACH,4959.08,Succeeded
PAY00003979,ORD00003979,2025-07-31,Wire,950.41,Succeeded
PAY00003980,ORD00003980,2025-07-18,PayPal,6017.68,Succeeded
PAY00003982,ORD00003982,2025-03-23,ACH,268.33,Succeeded
PAY00003983,ORD00003983,2024-03-29,Card,2928.9,Pending
PAY00003984,ORD00003984,2025-10-22,Card,4071.52,Succeeded
PAY00003985,ORD00003985,2025-05-29,ACH,1651.57,Pending
PAY00003986,ORD00003986,2024-11-25,PayPal,299.94,Succeeded
PAY00003987,ORD00003987,2024-06-10,PayPal,7640.85,Succeeded
PAY00003988,ORD00003988,2025-01-07,Wire,1222.35,Succeeded
PAY00003989,ORD00003989,2024-08-01,Card,4061.51,Succeeded
PAY00003990,ORD00003990,2025-03-08,ACH,4012.41,Succeeded
PAY00003991,ORD00003991,2024-07-24,Card,1355.02,Succeeded
PAY00003992,ORD00003992,2024-09-06,PayPal,2126.65,Succeeded
PAY00003993,ORD00003993,2024-08-07,Wire,808.38,Succeeded
PAY00003994,ORD00003994,2025-01-06,Wire,4186.51,Succeeded
PAY00003995,ORD00003995,2024-07-05,Card,7558.51,Failed
PAY00003996,ORD00003996,2026-02-14,PayPal,3000.14,Succeeded
PAY00003997,ORD00003997,2024-01-24,Card,351.56,Succeeded
PAY00003998,ORD00003998,2025-06-25,ACH,7920.39,Succeeded
PAY00003999,ORD00003999,2024-05-03,Card,7902.55,Succeeded
PAY00004000,ORD00004000,2024-01-04,Card,785.24,Succeeded
PAY00004001,ORD00004001,2025-12-18,PayPal,2327.07,Succeeded
PAY00004002,ORD00004002,2025-02-22,Wire,1413.05,Succeeded
PAY00004003,ORD00004003,2025-04-06,Card,4380.93,Succeeded
PAY00004004,ORD00004004,2024-08-02,Wire,7652.5,Succeeded
PAY00004005,ORD00004005,2026-02-11,Wire,5087.17,Succeeded
PAY00004006,ORD00004006,2025-06-16,PayPal,856.93,Succeeded
PAY00004007,ORD00004007,2025-11-14,Card,4007.11,Succeeded
PAY00004008,ORD00004008,2024-09-05,Wire,4137.53,Succeeded
PAY00004009,ORD00004009,2024-09-24,Wire,1289.83,Pending
PAY00004010,ORD00004010,2024-06-27,Wire,311.59,Succeeded
PAY00004011,ORD00004011,2024-03-12,Card,4517.11,Succeeded
PAY00004012,ORD00004012,2024-04-06,ACH,3813.89,Succeeded
PAY00004013,ORD00004013,2024-02-18,ACH,3322.49,Succeeded
PAY00004014,ORD00004014,2025-08-20,Card,7718.73,Succeeded
PAY00004015,ORD00004015,2026-02-24,Wire,6761.36,Succeeded
PAY00004016,ORD00004016,2026-01-18,Card,6835.56,Succeeded
PAY00004018,ORD00004018,2025-05-07,ACH,1586.15,Succeeded
PAY00004019,ORD00004019,2024-07-15,ACH,5013.9,Succeeded
PAY00004020,ORD00004020,2025-12-17,ACH,2988.18,Succeeded
PAY00004021,ORD00004021,2024-08-22,ACH,845.29,Succeeded
PAY00004023,ORD00004023,2025-02-26,Card,792.65,Succeeded
PAY00004024,ORD00004024,2025-09-22,ACH,2655.97,Succeeded
PAY00004025,ORD00004025,2024-08-21,Card,3797.22,Succeeded
PAY00004026,ORD00004026,2025-11-13,ACH,3883.54,Succeeded
PAY00004027,ORD00004027,2025-10-18,ACH,5077.99,Succeeded
PAY00004028,ORD00004028,2025-07-29,PayPal,5383.96,Succeeded
PAY00004029,ORD00004029,2025-05-15,Card,3478.69,Succeeded
PAY00004030,ORD00004030,2025-04-25,Card,1113.05,Succeeded
PAY00004031,ORD00004031,2025-03-05,Wire,456.28,Succeeded
PAY00004032,ORD00004032,2025-04-19,Wire,723.8,Failed
PAY00004033,ORD00004033,2025-01-21,Card,3891.86,Succeeded
PAY00004034,ORD00004034,2025-02-15,Wire,5456.38,Succeeded
PAY00004035,ORD00004035,2025-07-26,Card,3655.9,Succeeded
PAY00004036,ORD00004036,2025-01-03,PayPal,3154.5,Succeeded
PAY00004037,ORD00004037,2024-06-20,ACH,7029.7,Succeeded
PAY00004038,ORD00004038,2024-08-20,Wire,609.8,Succeeded
PAY00004039,ORD00004039,2024-06-21,Card,1152.61,Succeeded
PAY00004040,ORD00004040,2025-04-30,PayPal,2183.12,Succeeded
PAY00004041,ORD00004041,2024-10-14,Card,96.61,Succeeded
PAY00004042,ORD00004042,2025-04-23,ACH,329.53,Succeeded
PAY00004043,ORD00004043,2025-04-09,Card,3648.31,Succeeded
PAY00004044,ORD00004044,2024-10-29,Card,3423.65,Succeeded
PAY00004045,ORD00004045,2025-09-20,Card,383.27,Succeeded
PAY00004046,ORD00004046,2025-01-06,ACH,4566.66,Succeeded
PAY00004047,ORD00004047,2024-01-04,ACH,5519.77,Succeeded
PAY00004048,ORD00004048,2025-03-29,PayPal,4901.49,Succeeded
PAY00004049,ORD00004049,2024-01-05,ACH,210.58,Succeeded
PAY00004050,ORD00004050,2025-03-12,Wire,2944.5,Succeeded
PAY00004051,ORD00004051,2025-06-25,Card,4227.69,Succeeded
PAY00004052,ORD00004052,2025-02-24,Wire,6082.71,Succeeded
PAY00004053,ORD00004053,2026-02-06,Wire,4449.41,Succeeded
PAY00004054,ORD00004054,2024-09-11,Card,5223.83,Succeeded
PAY00004055,ORD00004055,2024-04-04,PayPal,6243.79,Pending
PAY00004056,ORD00004056,2025-04-05,ACH,6874.44,Succeeded
PAY00004057,ORD00004057,2024-05-19,Card,2251.6,Succeeded
PAY00004059,ORD00004059,2024-11-24,Card,2189.69,Succeeded
PAY00004060,ORD00004060,2024-07-24,Card,6977.09,Succeeded
PAY00004062,ORD00004062,2025-05-27,Card,7483.98,Failed
PAY00004063,ORD00004063,2024-07-06,ACH,382.93,Succeeded
PAY00004064,ORD00004064,2024-09-12,ACH,4997.49,Succeeded
PAY00004065,ORD00004065,2025-08-27,ACH,3700.71,Succeeded
PAY00004066,ORD00004066,2024-12-20,ACH,566.73,Succeeded
PAY00004067,ORD00004067,2024-03-23,PayPal,3397.32,Succeeded
PAY00004068,ORD00004068,2024-02-20,ACH,5197.34,Succeeded
PAY00004069,ORD00004069,2024-07-16,PayPal,7656.69,Succeeded
PAY00004070,ORD00004070,2025-10-02,PayPal,5928.05,Succeeded
PAY00004072,ORD00004072,2024-05-03,Wire,2824.98,Failed
PAY00004073,ORD00004073,2024-02-09,Card,4787.03,Succeeded
PAY00004074,ORD00004074,2024-08-26,Card,3064.6,Succeeded
PAY00004076,ORD00004076,2024-01-02,PayPal,2549.47,Succeeded
PAY00004077,ORD00004077,2024-10-30,Card,2607.53,Failed
PAY00004078,ORD00004078,2025-03-25,PayPal,570.01,Succeeded
PAY00004079,ORD00004079,2025-11-12,Card,4346.32,Succeeded
PAY00004080,ORD00004080,2025-08-06,ACH,2190.33,Succeeded
PAY00004081,ORD00004081,2024-09-20,ACH,617.7,Pending
PAY00004082,ORD00004082,2025-12-02,Wire,5691.68,Succeeded
PAY00004083,ORD00004083,2025-03-14,Wire,5194.06,Succeeded
PAY00004084,ORD00004084,2025-01-22,Wire,1870.27,Succeeded
PAY00004085,ORD00004085,2025-03-15,Wire,1611.29,Succeeded
PAY00004086,ORD00004086,2025-01-19,PayPal,8810.7,Succeeded
PAY00004087,ORD00004087,2026-01-12,Wire,10832.47,Succeeded
PAY00004088,ORD00004088,2024-07-26,Wire,914.07,Succeeded
PAY00004089,ORD00004089,2024-01-02,Card,1683.48,Succeeded
PAY00004090,ORD00004090,2024-08-11,Card,5212.59,Succeeded
PAY00004091,ORD00004091,2025-09-11,ACH,2546.14,Succeeded
PAY00004092,ORD00004092,2024-11-27,Card,1591.03,Succeeded
PAY00004093,ORD00004093,2025-08-27,Wire,1692.47,Succeeded
PAY00004094,ORD00004094,2024-08-16,Wire,6695.38,Succeeded
PAY00004095,ORD00004095,2024-07-29,ACH,4361.42,Succeeded
PAY00004096,ORD00004096,2025-08-13,Card,2368.37,Succeeded
PAY00004097,ORD00004097,2024-10-01,Wire,4557.97,Succeeded
PAY00004098,ORD00004098,2024-02-03,Wire,5593.08,Failed
PAY00004100,ORD00004100,2024-03-18,Wire,1017.44,Succeeded
PAY00004101,ORD00004101,2024-03-10,Wire,962.55,Succeeded
PAY00004102,ORD00004102,2025-08-04,Card,6470.7,Succeeded
PAY00004103,ORD00004103,2024-11-12,Wire,1217.73,Succeeded
PAY00004104,ORD00004104,2025-06-03,Card,3001.36,Succeeded
PAY00004105,ORD00004105,2025-02-20,Wire,2815.07,Succeeded
PAY00004106,ORD00004106,2024-07-19,PayPal,5279.66,Succeeded
PAY00004108,ORD00004108,2024-04-30,Card,8815.73,Succeeded
PAY00004109,ORD00004109,2025-07-15,ACH,1064.4,Succeeded
PAY00004110,ORD00004110,2024-07-24,Card,3665.91,Failed
PAY00004111,ORD00004111,2024-04-10,Wire,10332.66,Succeeded
PAY00004112,ORD00004112,2025-09-05,Wire,1862.76,Pending
PAY00004113,ORD00004113,2024-06-19,Card,5132.02,Succeeded
PAY00004114,ORD00004114,2025-10-27,ACH,167.6,Succeeded
PAY00004115,ORD00004115,2024-12-03,ACH,2281.09,Succeeded
PAY00004116,ORD00004116,2024-09-03,Card,337.14,Succeeded
PAY00004118,ORD00004118,2024-08-22,ACH,253.95,Succeeded
PAY00004119,ORD00004119,2024-01-14,Card,7152.26,Succeeded
PAY00004120,ORD00004120,2026-02-06,Card,2390.51,Succeeded
PAY00004121,ORD00004121,2024-12-13,ACH,5865.5,Succeeded
PAY00004122,ORD00004122,2026-02-20,Card,7874.21,Succeeded
PAY00004123,ORD00004123,2024-01-21,Card,6880.1,Succeeded
PAY00004124,ORD00004124,2025-03-30,Wire,1501.2,Succeeded
PAY00004126,ORD00004126,2025-01-01,ACH,335.42,Pending
PAY00004127,ORD00004127,2025-03-14,PayPal,8126.46,Succeeded
PAY00004128,ORD00004128,2024-11-01,ACH,5715.27,Succeeded
PAY00004129,ORD00004129,2025-04-21,ACH,657.35,Succeeded
PAY00004130,ORD00004130,2025-07-07,Card,4825.14,Succeeded
PAY00004131,ORD00004131,2024-10-14,Card,1439.01,Succeeded
PAY00004132,ORD00004132,2024-03-06,ACH,4560.52,Succeeded
PAY00004133,ORD00004133,2025-06-18,ACH,5015.02,Succeeded
PAY00004134,ORD00004134,2024-04-21,ACH,5626.61,Succeeded
PAY00004135,ORD00004135,2024-03-25,PayPal,4441.59,Succeeded
PAY00004136,ORD00004136,2024-02-11,PayPal,3473.98,Succeeded
PAY00004137,ORD00004137,2025-01-07,Wire,2118.35,Succeeded
PAY00004138,ORD00004138,2025-06-17,ACH,2802.41,Succeeded
PAY00004139,ORD00004139,2024-10-15,Wire,2620.28,Succeeded
PAY00004140,ORD00004140,2025-09-27,PayPal,3642.7,Succeeded
PAY00004141,ORD00004141,2025-10-12,Wire,225.98,Succeeded
PAY00004142,ORD00004142,2025-03-14,Wire,5485.67,Succeeded
PAY00004143,ORD00004143,2024-02-29,Wire,2129.52,Succeeded
PAY00004144,ORD00004144,2026-01-08,PayPal,2837.19,Succeeded
PAY00004145,ORD00004145,2026-01-19,ACH,3292.6,Succeeded
PAY00004146,ORD00004146,2025-06-16,ACH,3073.98,Succeeded
PAY00004147,ORD00004147,2024-05-27,Wire,289.76,Succeeded
PAY00004148,ORD00004148,2024-06-08,Card,4433.17,Succeeded
PAY00004149,ORD00004149,2025-03-01,PayPal,5508.88,Succeeded
PAY00004150,ORD00004150,2025-04-02,Card,496.26,Succeeded
PAY00004151,ORD00004151,2025-01-13,ACH,9011.21,Succeeded
PAY00004152,ORD00004152,2026-01-08,Wire,4688.8,Succeeded
PAY00004153,ORD00004153,2025-11-27,PayPal,7136.33,Succeeded
PAY00004154,ORD00004154,2025-12-13,Wire,1798.66,Succeeded
PAY00004155,ORD00004155,2024-08-16,ACH,5488.11,Succeeded
PAY00004156,ORD00004156,2025-10-28,PayPal,4377.49,Succeeded
PAY00004157,ORD00004157,2024-05-10,Wire,510.82,Succeeded
PAY00004158,ORD00004158,2024-11-23,Wire,5353.78,Succeeded
PAY00004159,ORD00004159,2025-12-24,ACH,1077.82,Succeeded
PAY00004160,ORD00004160,2024-05-26,PayPal,1059.04,Succeeded
PAY00004161,ORD00004161,2025-09-19,ACH,5903.73,Succeeded
PAY00004162,ORD00004162,2025-05-13,ACH,1434.61,Succeeded
PAY00004163,ORD00004163,2024-05-23,ACH,2190.15,Succeeded
PAY00004164,ORD00004164,2024-03-31,ACH,7451.27,Succeeded
PAY00004165,ORD00004165,2024-04-25,ACH,3568.03,Pending
PAY00004166,ORD00004166,2026-02-19,Card,5345.26,Succeeded
PAY00004167,ORD00004167,2024-05-02,PayPal,2825.57,Succeeded
PAY00004168,ORD00004168,2025-10-17,Wire,4120.53,Succeeded
PAY00004169,ORD00004169,2025-09-19,ACH,5547.98,Succeeded
PAY00004170,ORD00004170,2024-08-15,PayPal,483.72,Succeeded
PAY00004171,ORD00004171,2025-07-13,PayPal,4254.42,Succeeded
PAY00004172,ORD00004172,2024-03-29,ACH,4972.48,Succeeded
PAY00004173,ORD00004173,2024-01-27,PayPal,5397.61,Failed
PAY00004174,ORD00004174,2025-12-15,ACH,1072.82,Succeeded
PAY00004175,ORD00004175,2025-05-06,Wire,5949.8,Succeeded
PAY00004176,ORD00004176,2025-05-01,PayPal,4407.21,Succeeded
PAY00004177,ORD00004177,2025-05-07,PayPal,3743.4,Succeeded
PAY00004178,ORD00004178,2024-11-23,ACH,887.4,Succeeded
PAY00004179,ORD00004179,2026-02-02,Wire,350.59,Succeeded
PAY00004180,ORD00004180,2024-02-22,Wire,3090.43,Succeeded
PAY00004181,ORD00004181,2024-10-22,ACH,4289.72,Succeeded
PAY00004182,ORD00004182,2025-12-27,PayPal,5486.41,Pending
PAY00004183,ORD00004183,2026-02-10,Wire,713.11,Succeeded
PAY00004184,ORD00004184,2025-11-14,Wire,6993.2,Succeeded
PAY00004185,ORD00004185,2026-01-07,Wire,4067.87,Succeeded
PAY00004186,ORD00004186,2025-04-13,Wire,578.1,Failed
PAY00004187,ORD00004187,2024-07-18,Card,259.06,Succeeded
PAY00004188,ORD00004188,2025-02-15,ACH,1881.0,Succeeded
PAY00004189,ORD00004189,2024-04-11,PayPal,963.27,Succeeded
PAY00004190,ORD00004190,2026-02-09,PayPal,6352.7,Succeeded
PAY00004191,ORD00004191,2024-03-24,ACH,4542.71,Succeeded
PAY00004192,ORD00004192,2025-01-09,Wire,3271.26,Succeeded
PAY00004193,ORD00004193,2024-07-08,Wire,5847.77,Succeeded
PAY00004194,ORD00004194,2025-09-13,Card,3688.23,Succeeded
PAY00004195,ORD00004195,2025-01-18,ACH,2196.53,Succeeded
PAY00004197,ORD00004197,2025-06-22,ACH,1547.06,Succeeded
PAY00004198,ORD00004198,2025-04-24,Card,3890.96,Succeeded
PAY00004199,ORD00004199,2025-08-20,PayPal,1270.4,Succeeded
PAY00004200,ORD00004200,2024-10-19,PayPal,923.84,Succeeded
PAY00004201,ORD00004201,2025-05-13,ACH,8541.88,Succeeded
PAY00004202,ORD00004202,2026-01-11,PayPal,4508.06,Succeeded
PAY00004203,ORD00004203,2025-04-30,Wire,3905.65,Succeeded
PAY00004204,ORD00004204,2025-10-03,Wire,3724.2,Succeeded
PAY00004205,ORD00004205,2025-08-18,PayPal,3482.56,Succeeded
PAY00004206,ORD00004206,2024-12-06,PayPal,3057.12,Succeeded
PAY00004207,ORD00004207,2024-12-18,Card,1102.56,Succeeded
PAY00004208,ORD00004208,2024-11-12,PayPal,1190.11,Succeeded
PAY00004209,ORD00004209,2025-10-29,PayPal,521.22,Succeeded
PAY00004210,ORD00004210,2024-08-31,Wire,3406.65,Succeeded
PAY00004211,ORD00004211,2025-06-20,Card,100.13,Succeeded
PAY00004212,ORD00004212,2024-02-29,Wire,3999.54,Succeeded
PAY00004213,ORD00004213,2025-03-29,Wire,7288.83,Pending
PAY00004216,ORD00004216,2025-09-13,PayPal,2855.93,Succeeded
PAY00004217,ORD00004217,2025-11-23,PayPal,3850.91,Pending
PAY00004218,ORD00004218,2025-01-28,Wire,2290.45,Succeeded
PAY00004219,ORD00004219,2025-01-30,ACH,3598.18,Succeeded
PAY00004220,ORD00004220,2025-08-31,Wire,1886.01,Succeeded
PAY00004221,ORD00004221,2024-05-07,Wire,3625.54,Succeeded
PAY00004222,ORD00004222,2025-05-06,Card,2358.81,Succeeded
PAY00004223,ORD00004223,2025-10-19,PayPal,1903.28,Succeeded
PAY00004224,ORD00004224,2025-12-12,ACH,3497.8,Succeeded
PAY00004226,ORD00004226,2025-01-16,Card,1602.43,Succeeded
PAY00004227,ORD00004227,2024-04-19,ACH,1543.52,Succeeded
PAY00004228,ORD00004228,2025-03-10,ACH,1772.21,Succeeded
PAY00004229,ORD00004229,2025-11-06,ACH,689.13,Failed
PAY00004230,ORD00004230,2025-08-25,Wire,1014.1,Succeeded
PAY00004231,ORD00004231,2024-01-02,PayPal,4417.44,Succeeded
PAY00004232,ORD00004232,2026-02-11,Wire,659.87,Succeeded
PAY00004233,ORD00004233,2025-09-16,ACH,3509.47,Succeeded
PAY00004234,ORD00004234,2025-02-08,Wire,2511.98,Succeeded
PAY00004235,ORD00004235,2024-09-09,Card,878.58,Succeeded
PAY00004236,ORD00004236,2025-05-11,ACH,6067.78,Succeeded
PAY00004237,ORD00004237,2024-06-10,PayPal,5716.51,Succeeded
PAY00004238,ORD00004238,2024-11-07,PayPal,1046.96,Succeeded
PAY00004239,ORD00004239,2024-06-14,ACH,6037.1,Succeeded
PAY00004240,ORD00004240,2024-08-12,PayPal,2708.52,Succeeded
PAY00004241,ORD00004241,2026-02-06,ACH,6336.77,Succeeded
PAY00004242,ORD00004242,2025-04-16,Wire,1127.63,Succeeded
PAY00004243,ORD00004243,2024-09-26,ACH,1017.24,Succeeded
PAY00004244,ORD00004244,2024-01-29,PayPal,6865.32,Succeeded
PAY00004245,ORD00004245,2025-06-29,Card,5372.03,Succeeded
PAY00004246,ORD00004246,2024-04-29,ACH,1488.95,Succeeded
PAY00004247,ORD00004247,2025-07-10,Wire,4013.5,Succeeded
PAY00004248,ORD00004248,2024-01-08,Card,6485.97,Succeeded
PAY00004249,ORD00004249,2024-01-13,PayPal,7488.81,Succeeded
PAY00004251,ORD00004251,2025-03-30,ACH,489.62,Succeeded
PAY00004253,ORD00004253,2024-01-04,Card,2702.59,Succeeded
PAY00004254,ORD00004254,2024-12-13,Wire,1136.52,Succeeded
PAY00004255,ORD00004255,2024-04-11,Card,4288.0,Succeeded
PAY00004256,ORD00004256,2025-03-04,PayPal,2119.04,Succeeded
PAY00004257,ORD00004257,2024-08-27,PayPal,10564.77,Succeeded
PAY00004258,ORD00004258,2025-07-13,Card,371.81,Succeeded
PAY00004259,ORD00004259,2025-03-28,ACH,5738.41,Succeeded
PAY00004260,ORD00004260,2025-08-03,Wire,8064.1,Failed
PAY00004262,ORD00004262,2025-12-19,PayPal,4865.44,Succeeded
PAY00004263,ORD00004263,2024-06-30,ACH,1915.68,Succeeded
PAY00004264,ORD00004264,2025-03-21,ACH,3817.73,Succeeded
