order_id,customer_id,order_date,channel,status,warehouse_id,subtotal,discount,tax,shipping_fee,order_total,created_at,updated_at
ORD00003851,C002306,2024-10-09,Web,Shipped,W003,2416.09,0.0,146.27,5.16,2567.52,2024-10-09T13:50:16,2025-08-10T14:51:51
ORD00003852,C007308,2026-01-20,Web,Placed,W005,2721.55,272.16,208.13,28.79,2686.31,2026-01-20T16:20:56,2026-02-15T08:43:16
ORD00003853,C003740,2025-04-21,Mobile,Delivered,W012,3991.59,399.16,252.31,2.75,3847.49,2025-04-21T07:13:06,2025-10-28T21:09:06
ORD00003854,C002575,2024-11-09,Marketplace,Delivered,W008,4872.8,0.0,412.96,24.75,5310.51,2024-11-09T21:22:15,2026-02-18T05:07:15
ORD00003855,C007979,2025-06-03,Mobile,Delivered,W002,5776.76,0.0,408.56,20.37,6205.69,2025-06-03T08:53:32,2025-10-25T12:11:53
ORD00003856,C004529,2025-04-28,Web,Shipped,W008,2038.42,203.84,115.88,7.61,1958.07,2025-04-28T23:23:01,2025-09-01T00:20:53
ORD00003857,C002917,2025-09-03,Web,Shipped,W017,809.63,0.0,51.52,17.88,879.03,2025-09-03T06:31:43,2025-10-08T07:23:03
ORD00003858,C005403,2024-02-11,Mobile,Delivered,W008,510.18,0.0,33.73,2.26,546.17,2024-02-11T03:56:57,2026-02-03T23:09:50
ORD00003859,C006638,2024-12-27,B2B Portal,Shipped,W011,4676.52,0.0,236.34,20.19,4933.05,2024-12-27T15:18:45,2025-04-15T12:39:31
ORD00003860,C005046,2025-12-30,Mobile,Placed,W003,1508.94,150.89,61.64,3.06,1422.75,2025-12-30T00:19:54,2026-02-03T01:51:30
ORD00003861,C006942,2024-01-18,B2B Portal,Packed,W016,359.87,53.98,15.51,16.22,337.62,2024-01-18T08:35:59,2025-12-07T20:33:02
ORD00003862,C007379,2025-07-08,Web,Placed,W013,541.24,27.06,25.15,30.1,569.43,2025-07-08T21:01:05,2026-02-10T10:44:18
ORD00003863,C004908,2024-06-19,B2B Portal,Shipped,W005,2698.6,269.86,176.79,25.06,2630.59,2024-06-19T02:14:53,2024-10-10T12:03:34
ORD00003864,C001124,2026-02-28,B2B Portal,Shipped,W007,4304.72,645.71,114.22,3.67,3776.9,2026-02-28T09:18:56,2026-03-01T03:38:15
ORD00003865,C006709,2024-09-06,Mobile,Packed,W001,4134.96,206.75,165.45,31.05,4124.71,2024-09-06T11:02:04,2024-10-20T00:39:51
ORD00003866,C001268,2024-11-21,Web,Packed,W005,3165.78,0.0,202.49,0.92,3369.19,2024-11-21T03:52:05,2025-06-13T14:39:46
ORD00003867,C006632,2024-11-27,Mobile,Shipped,W011,1960.67,294.1,57.74,14.82,1739.13,2024-11-27T01:21:15,2025-11-01T22:13:18
ORD00003868,C006502,2025-10-29,Mobile,Shipped,W008,2050.33,102.52,68.18,19.63,2035.62,2025-10-29T22:53:30,2025-11-01T12:54:00
ORD00003869,C000892,2025-06-22,B2B Portal,Delivered,W016,433.66,0.0,21.03,19.84,474.53,2025-06-22T06:43:10,2025-12-04T12:26:16
ORD00003870,C003528,2025-01-16,Mobile,Placed,W015,4202.89,420.29,277.61,22.16,4082.37,2025-01-16T10:54:46,2025-07-15T09:02:59
ORD00003871,C000159,2026-01-24,Marketplace,Shipped,W004,2578.96,386.84,157.55,17.71,2367.38,2026-01-24T02:55:41,2026-02-19T16:54:28
ORD00003872,C004043,2026-02-25,Mobile,Delivered,W016,5588.41,0.0,341.21,5.04,5934.66,2026-02-25T02:39:29,2026-02-28T14:20:31
ORD00003873,C007059,2024-12-04,Marketplace,Delivered,W016,2967.17,445.08,133.15,3.0,2658.24,2024-12-04T15:54:37,2025-08-12T10:02:16
ORD00003874,C000128,2025-09-22,B2B Portal,Delivered,W015,344.15,17.21,28.85,29.04,384.83,2025-09-22T07:08:39,2026-01-23T13:19:47
ORD00003875,C001157,2025-10-20,B2B Portal,Shipped,W008,1486.37,222.96,109.13,30.02,1402.56,2025-10-20T03:28:09,2025-10-29T10:02:18
ORD00003876,C007034,2024-09-26,B2B Portal,Delivered,W011,4735.04,710.26,272.48,1.39,4298.65,2024-09-26T07:19:05,2025-08-29T20:15:41
ORD00003877,C005950,2024-02-19,Web,Delivered,W017,5831.38,583.14,375.24,27.98,5651.46,2024-02-19T01:42:53,2025-01-26T13:08:24
ORD00003878,C004153,2024-05-30,Mobile,Cancelled,W005,3981.85,398.19,129.45,32.47,3745.58,2024-05-30T03:00:18,2024-11-27T08:11:52
ORD00003879,C007663,2026-01-07,B2B Portal,Delivered,W012,8011.63,400.58,552.03,31.9,8194.98,2026-01-07T19:22:19,2026-02-08T06:42:55
ORD00003880,C001982,2024-07-09,Web,Delivered,W006,5684.75,284.24,190.08,31.9,5622.49,2024-07-09T01:17:30,2025-05-29T04:52:22
ORD00003881,C001181,2026-02-11,Web,Packed,W016,3501.85,175.09,228.01,14.68,3569.45,2026-02-11T04:03:47,2026-02-12T08:29:38
ORD00003882,C007884,2024-04-06,Marketplace,Packed,W009,6398.49,0.0,381.0,14.39,6793.88,2024-04-06T17:38:20,2025-02-01T15:29:11
ORD00003883,C001521,2024-01-26,Web,Shipped,W001,233.88,0.0,18.86,23.97,276.71,2024-01-26T00:26:53,2026-01-14T08:18:12
ORD00003884,C007550,2024-10-27,Web,Packed,W003,5233.03,0.0,180.52,1.16,5414.71,2024-10-27T07:00:11,2025-08-15T09:31:31
ORD00003885,C003435,2025-07-25,Mobile,Shipped,W009,6522.26,978.34,199.27,6.47,5749.66,2025-07-25T21:18:40,2025-11-26T05:27:06
ORD00003886,C001086,2024-07-26,B2B Portal,Cancelled,W004,2418.81,0.0,170.47,19.6,2608.88,2024-07-26T23:31:05,2025-09-29T14:39:58
ORD00003887,C007396,2025-11-14,Mobile,Placed,W011,3083.2,0.0,223.87,13.5,3320.57,2025-11-14T02:14:33,2026-01-18T18:33:12
ORD00003888,C006194,2024-04-16,Web,Placed,W005,652.28,97.84,35.59,22.28,612.31,2024-04-16T03:43:26,2025-10-11T09:06:49
ORD00003889,C005722,2024-12-10,Marketplace,Placed,W001,187.47,0.0,16.26,20.92,224.65,2024-12-10T01:46:33,2026-02-03T03:30:11
ORD00003890,C000993,2025-02-02,Web,Delivered,W005,8431.12,421.56,312.43,34.13,8356.12,2025-02-02T17:18:22,2025-10-16T04:34:53
ORD00003891,C004822,2025-05-08,B2B Portal,Cancelled,W014,3043.53,152.18,199.54,34.15,3125.04,2025-05-08T09:46:17,2025-07-03T22:13:12
ORD00003892,C007145,2024-06-04,Marketplace,Shipped,W017,1832.16,91.61,86.06,5.15,1831.76,2024-06-04T10:28:04,2025-07-01T18:39:05
ORD00003893,C000982,2024-09-07,Mobile,Delivered,W002,458.57,68.79,15.54,16.75,422.07,2024-09-07T07:59:22,2025-04-29T10:57:52
ORD00003894,C004842,2025-01-04,B2B Portal,Packed,W015,760.22,114.03,26.75,10.19,683.13,2025-01-04T00:32:45,2025-09-04T21:21:33
ORD00003895,C005528,2025-03-25,B2B Portal,Shipped,W008,18.28,1.83,0.54,7.9,24.89,2025-03-25T14:44:13,2025-07-20T12:10:42
ORD00003896,C005648,2024-07-10,B2B Portal,Packed,W009,2115.13,0.0,159.38,28.24,2302.75,2024-07-10T00:53:27,2024-12-01T14:25:08
ORD00003897,C002785,2025-01-12,Mobile,Packed,W004,2374.08,356.11,101.89,16.88,2136.74,2025-01-12T21:46:16,2025-01-29T09:56:45
ORD00003898,C004468,2024-06-23,Web,Packed,W007,3708.04,556.21,255.79,24.19,3431.81,2024-06-23T10:45:16,2025-10-24T23:30:57
ORD00003899,C003246,2024-03-28,Web,Shipped,W005,8261.76,826.18,264.4,31.88,7731.86,2024-03-28T16:10:33,2026-02-20T04:56:54
ORD00003900,C006889,2025-03-04,Marketplace,Shipped,W003,9431.66,471.58,639.27,18.79,9618.14,2025-03-04T10:23:56,2026-02-26T22:14:53
ORD00003901,C005831,2024-04-28,Mobile,Packed,W011,1466.05,219.91,45.84,14.09,1306.07,2024-04-28T10:00:19,2024-07-24T16:57:01
ORD00003902,C004960,2024-07-24,Marketplace,Placed,W004,2310.69,231.07,105.17,14.11,2198.9,2024-07-24T17:58:58,2026-02-03T03:43:02
ORD00003903,C001212,2024-12-01,Web,Shipped,W013,2262.35,339.35,110.59,6.96,2040.55,2024-12-01T05:42:48,2025-03-13T02:14:45
ORD00003904,C003830,2025-04-19,Web,Delivered,W010,6443.16,644.32,285.7,10.82,6095.36,2025-04-19T08:41:01,2025-08-20T02:59:22
ORD00003905,C003082,2024-07-30,Web,Cancelled,W011,5267.84,526.78,198.74,9.97,4949.77,2024-07-30T10:17:01,2024-08-07T19:00:52
ORD00003906,C007785,2025-06-24,Web,Delivered,W007,145.04,21.76,9.98,25.87,159.13,2025-06-24T10:38:49,2026-01-30T03:42:26
ORD00003907,C003170,2025-09-27,B2B Portal,Delivered,W012,2135.04,213.5,113.28,9.22,2044.04,2025-09-27T05:14:28,2026-01-06T22:01:08
ORD00003908,C004685,2024-06-17,Mobile,Cancelled,W016,4362.29,654.34,233.0,34.81,3975.76,2024-06-17T04:42:42,2024-08-16T03:44:28
ORD00003909,C005392,2025-01-22,Marketplace,Delivered,W017,6507.45,0.0,465.36,1.68,6974.49,2025-01-22T17:46:49,2026-01-26T10:02:21
ORD00003910,C007038,2025-06-04,Mobile,Delivered,W016,2322.07,348.31,108.46,14.07,2096.29,2025-06-04T12:22:47,2025-12-17T15:27:44
ORD00003911,C001592,2025-08-04,B2B Portal,Placed,W011,5463.91,546.39,223.59,3.6,5144.71,2025-08-04T21:49:11,2025-10-07T23:45:10
ORD00003912,C003800,2025-08-25,B2B Portal,Packed,W012,2716.38,0.0,225.71,24.89,2966.98,2025-08-25T11:15:04,2025-12-03T06:52:35
ORD00003913,C000229,2024-11-09,B2B Portal,Shipped,W011,1970.08,295.51,52.32,28.83,1755.72,2024-11-09T11:19:22,2025-05-10T23:42:54
ORD00003914,C002010,2025-04-12,Web,Shipped,W002,2634.49,131.72,96.66,16.73,2616.16,2025-04-12T12:45:42,2025-04-14T01:19:03
ORD00003915,C003262,2024-08-03,B2B Portal,Delivered,W015,6022.11,602.21,315.74,28.2,5763.84,2024-08-03T05:20:22,2024-11-30T23:52:02
ORD00003916,C005676,2024-06-20,Mobile,Delivered,W009,133.05,0.0,6.32,0.85,140.22,2024-06-20T03:29:50,2025-03-08T01:32:21
ORD00003917,C001487,2024-04-15,Web,Packed,W007,5921.53,888.23,219.03,26.79,5279.12,2024-04-15T08:09:46,2025-07-28T09:47:47
ORD00003918,C003336,2025-10-26,Marketplace,Cancelled,W004,631.84,0.0,33.01,24.03,688.88,2025-10-26T02:39:13,2025-12-03T20:37:33
ORD00003919,C007259,2024-09-30,Mobile,Delivered,W005,3416.09,0.0,230.28,19.13,3665.5,2024-09-30T23:35:00,2025-04-25T09:02:19
ORD00003920,C006126,2024-03-24,Web,Delivered,W013,4044.68,404.47,131.77,2.9,3774.88,2024-03-24T23:03:34,2025-05-28T00:37:28
ORD00003921,C003810,2025-03-25,Web,Placed,W015,988.81,49.44,47.14,27.71,1014.22,2025-03-25T19:51:10,2025-06-06T10:38:44
ORD00003922,C006828,2026-02-09,Marketplace,Packed,W010,8572.66,0.0,307.99,22.1,8902.75,2026-02-09T16:35:08,2026-02-13T19:21:20
ORD00003923,C006846,2024-05-26,Web,Delivered,W007,539.44,0.0,23.54,8.26,571.24,2024-05-26T01:54:50,2026-02-15T17:05:15
ORD00003924,C001957,2024-02-29,Marketplace,Shipped,W017,10150.09,0.0,700.45,34.08,10884.62,2024-02-29T19:43:04,2025-04-12T13:41:54
ORD00003925,C007047,2024-05-23,B2B Portal,Delivered,W002,3676.73,367.67,124.37,6.43,3439.86,2024-05-23T10:16:32,2025-11-16T10:08:12
ORD00003926,C007940,2025-11-02,Web,Placed,W013,4907.81,490.78,188.31,6.13,4611.47,2025-11-02T22:27:24,2026-01-18T11:18:27
ORD00003927,C001637,2024-12-30,Mobile,Placed,W017,4468.94,0.0,300.58,6.49,4776.01,2024-12-30T07:49:49,2026-02-09T22:16:13
ORD00003928,C007757,2024-03-26,Marketplace,Packed,W011,1672.26,167.23,130.01,32.67,1667.71,2024-03-26T03:38:34,2024-07-20T23:53:23
ORD00003929,C005211,2025-10-13,Web,Delivered,W014,5548.32,0.0,346.14,13.53,5907.99,2025-10-13T01:26:30,2026-02-12T01:15:27
ORD00003930,C005400,2025-07-11,Marketplace,Shipped,W015,240.79,36.12,12.75,8.09,225.51,2025-07-11T12:02:48,2025-07-31T14:22:39
ORD00003931,C005110,2024-05-13,B2B Portal,Placed,W005,6513.28,0.0,517.9,1.23,7032.41,2024-05-13T18:00:36,2025-09-25T07:14:57
ORD00003932,C006627,2025-12-13,B2B Portal,Placed,W015,3895.16,389.52,302.02,7.25,3814.91,2025-12-13T05:40:28,2026-01-29T05:46:53
ORD00003933,C003887,2025-03-14,B2B Portal,Delivered,W007,8437.31,0.0,595.71,13.66,9046.68,2025-03-14T21:06:02,2025-10-23T10:10:41
ORD00003934,C004337,2024-11-11,Marketplace,Delivered,W013,1585.98,79.3,84.91,27.15,1618.74,2024-11-11T09:27:21,2025-07-11T08:36:25
ORD00003935,C006877,2025-01-01,B2B Portal,Delivered,W001,4931.71,493.17,134.45,34.18,4607.17,2025-01-01T03:54:57,2025-02-17T23:33:07
ORD00003936,C006186,2024-10-04,B2B Portal,Packed,W009,757.94,37.9,43.66,23.67,787.37,2024-10-04T03:03:47,2026-01-27T20:03:08
ORD00003937,C007793,2025-07-11,B2B Portal,Delivered,W014,3983.64,597.55,158.02,27.01,3571.12,2025-07-11T06:28:40,2025-12-16T20:45:26
ORD00003938,C007871,2024-03-04,Web,Shipped,W007,1202.13,180.32,34.81,34.9,1091.52,2024-03-04T08:05:02,2024-11-22T12:20:56
ORD00003939,C004416,2025-03-13,Web,Shipped,W006,2840.41,142.02,231.26,7.41,2937.06,2025-03-13T06:16:05,2025-04-12T07:04:17
ORD00003940,C007817,2025-12-08,Mobile,Placed,W010,6069.69,303.48,180.19,10.07,5956.47,2025-12-08T06:53:52,2026-01-27T18:04:17
ORD00003941,C002657,2024-12-15,B2B Portal,Shipped,W003,218.81,21.88,8.67,26.81,232.41,2024-12-15T04:16:33,2026-01-12T04:48:58
ORD00003942,C002879,2025-07-08,Web,Delivered,W014,992.6,0.0,42.02,2.59,1037.21,2025-07-08T21:27:43,2025-10-21T11:31:08
ORD00003943,C002948,2025-07-19,Mobile,Shipped,W016,7984.89,399.24,473.93,25.98,8085.56,2025-07-19T06:47:43,2025-08-08T13:18:36
ORD00003944,C003042,2025-10-27,Web,Placed,W003,3555.75,177.79,152.36,1.71,3532.03,2025-10-27T09:47:18,2025-12-12T06:42:34
ORD00003945,C000018,2025-07-03,Marketplace,Delivered,W002,7157.89,0.0,568.6,25.26,7751.75,2025-07-03T04:52:48,2025-09-28T15:25:33
ORD00003946,C006525,2025-05-03,B2B Portal,Delivered,W009,1215.5,121.55,54.8,31.62,1180.37,2025-05-03T14:28:40,2026-01-22T20:23:48
ORD00003947,C005227,2024-06-27,Marketplace,Shipped,W007,1072.63,107.26,68.4,21.75,1055.52,2024-06-27T06:02:44,2024-10-09T02:18:59
ORD00003948,C007194,2024-02-01,Marketplace,Shipped,W016,4008.15,400.81,144.61,17.03,3768.98,2024-02-01T12:12:25,2026-01-22T15:22:45
ORD00003949,C001396,2024-03-16,Mobile,Delivered,W012,1460.83,146.08,47.55,10.64,1372.94,2024-03-16T15:59:03,2024-10-16T22:27:08
ORD00003950,C005310,2024-12-17,B2B Portal,Packed,W010,1364.2,68.21,54.2,33.2,1383.39,2024-12-17T00:15:10,2025-06-24T02:30:55
ORD00003951,C006667,2025-08-06,Mobile,Placed,W002,624.17,93.63,28.83,31.39,590.76,2025-08-06T10:34:37,2025-08-08T04:37:22
ORD00003952,C005834,2026-02-02,Mobile,Delivered,W013,5176.13,776.42,325.66,28.94,4754.31,2026-02-02T16:17:30,2026-02-12T11:12:21
ORD00003953,C007353,2025-12-06,Marketplace,Shipped,W010,884.56,132.68,60.62,23.14,835.64,2025-12-06T10:38:15,2026-02-25T20:48:14
ORD00003954,C001254,2024-08-15,B2B Portal,Cancelled,W011,2119.25,317.89,82.35,8.29,1892.0,2024-08-15T01:54:39,2024-10-25T22:24:46
ORD00003955,C001221,2025-04-18,B2B Portal,Delivered,W011,2815.39,140.77,129.89,33.85,2838.36,2025-04-18T14:08:18,2026-02-08T20:32:26
ORD00003956,C000621,2024-07-07,B2B Portal,Placed,W010,846.36,0.0,39.85,14.42,900.63,2024-07-07T23:32:28,2025-12-17T07:11:32
ORD00003957,C002189,2025-07-02,Mobile,Placed,W004,6618.04,992.71,435.27,13.47,6074.07,2025-07-02T01:52:11,2025-12-22T21:28:12
ORD00003958,C006532,2024-01-06,Marketplace,Placed,W016,397.73,39.77,13.66,29.19,400.81,2024-01-06T06:28:19,2024-06-15T10:51:15
ORD00003959,C003815,2024-12-02,Web,Delivered,W009,2208.12,0.0,179.97,24.96,2413.05,2024-12-02T03:17:22,2025-01-29T11:25:08
ORD00003960,C005136,2025-04-18,Web,Delivered,W002,3971.56,0.0,311.28,20.62,4303.46,2025-04-18T04:14:11,2025-12-21T14:06:05
ORD00003961,C004800,2024-06-27,B2B Portal,Delivered,W015,4301.13,430.11,216.81,8.61,4096.44,2024-06-27T05:17:07,2025-12-06T22:53:17
ORD00003962,C003259,2025-09-12,B2B Portal,Delivered,W011,4803.06,240.15,216.32,21.01,4800.24,2025-09-12T14:54:42,2025-12-26T07:10:34
ORD00003963,C007615,2025-03-06,Mobile,Shipped,W017,1590.87,0.0,137.74,12.42,1741.03,2025-03-06T03:45:28,2025-12-22T16:43:43
ORD00003964,C000620,2024-09-08,Web,Delivered,W005,4922.02,492.2,213.23,29.07,4672.12,2024-09-08T18:00:45,2025-06-16T03:33:33
ORD00003965,C007628,2025-08-02,Mobile,Delivered,W011,5093.28,0.0,353.88,5.74,5452.9,2025-08-02T07:51:30,2025-10-16T21:27:25
ORD00003966,C001577,2024-05-06,B2B Portal,Delivered,W007,2966.05,0.0,264.62,29.48,3260.15,2024-05-06T06:21:23,2025-07-26T15:31:48
ORD00003967,C006461,2024-10-29,Mobile,Placed,W006,2581.51,129.08,178.7,14.01,2645.14,2024-10-29T16:50:35,2025-12-08T09:52:57
ORD00003968,C006726,2025-07-13,Marketplace,Delivered,W001,8695.21,869.52,240.77,15.91,8082.37,2025-07-13T06:05:36,2025-10-16T10:16:13
ORD00003969,C006933,2025-01-27,Mobile,Delivered,W013,4134.23,206.71,277.44,5.01,4209.97,2025-01-27T19:40:04,2025-04-01T07:54:27
ORD00003970,C003509,2024-06-17,Marketplace,Delivered,W006,3199.45,319.94,217.54,19.01,3116.06,2024-06-17T18:16:35,2025-03-26T18:39:18
ORD00003971,C000932,2025-04-29,Marketplace,Delivered,W007,3770.28,565.54,227.31,16.26,3448.31,2025-04-29T17:42:59,2025-12-28T17:55:44
ORD00003972,C003615,2024-09-08,Web,Placed,W007,6291.36,629.14,246.8,13.86,5922.88,2024-09-08T20:20:05,2025-11-03T20:58:20
ORD00003973,C005754,2025-05-21,Web,Delivered,W008,1913.56,0.0,146.73,19.41,2079.7,2025-05-21T13:50:21,2026-01-13T13:35:23
ORD00003974,C000812,2024-10-04,Web,Delivered,W012,3121.49,312.15,120.98,8.47,2938.79,2024-10-04T03:31:41,2025-04-06T11:50:45
ORD00003975,C007009,2025-04-01,Mobile,Placed,W010,696.61,34.83,26.03,27.98,715.79,2025-04-01T18:38:02,2025-04-21T18:58:48
ORD00003976,C000884,2024-10-16,B2B Portal,Delivered,W001,531.05,0.0,43.29,28.08,602.42,2024-10-16T04:43:25,2025-07-18T10:14:12
ORD00003977,C006757,2026-01-24,Mobile,Shipped,W010,4851.89,242.59,327.25,22.53,4959.08,2026-01-24T18:45:31,2026-02-07T19:03:07
ORD00003978,C005677,2026-01-24,Mobile,Cancelled,W010,191.56,28.73,12.56,30.96,206.35,2026-01-24T16:37:56,2026-02-18T08:05:24
ORD00003979,C004176,2025-07-31,Web,Delivered,W005,859.0,0.0,57.05,34.36,950.41,2025-07-31T07:21:38,2026-02-03T18:45:25
ORD00003980,C006830,2025-07-18,Web,Packed,W010,5726.68,0.0,278.69,12.31,6017.68,2025-07-18T23:09:33,2025-11-11T18:58:48
ORD00003981,C002793,2024-09-27,Marketplace,Cancelled,W004,1781.37,89.07,127.34,0.12,1819.76,2024-09-27T07:32:13,2025-04-23T01:05:13
ORD00003982,C003275,2025-03-22,Web,Placed,W001,252.49,0.0,14.9,0.94,268.33,2025-03-22T23:42:37,2025-10-26T17:20:49
ORD00003983,C005216,2024-03-29,Marketplace,Delivered,W006,3297.36,494.6,108.4,17.74,2928.9,2024-03-29T11:54:36,2024-11-26T23:08:06
ORD00003984,C001004,2025-10-21,Web,Packed,W016,4161.22,416.12,300.79,25.63,4071.52,2025-10-21T05:39:20,2025-12-28T12:17:20
ORD00003985,C001932,2025-05-27,Web,Shipped,W004,1795.09,269.26,116.94,8.8,1651.57,2025-05-27T01:28:41,2025-11-12T13:42:30
ORD00003986,C000244,2024-11-23,Web,Delivered,W006,317.85,47.68,10.07,19.7,299.94,2024-11-23T11:48:04,2025-10-01T21:06:33
ORD00003987,C003539,2024-06-09,Marketplace,Shipped,W009,7052.01,0.0,586.49,2.35,7640.85,2024-06-09T14:56:56,2024-10-03T08:39:51
ORD00003988,C002880,2025-01-07,Mobile,Packed,W014,1338.89,200.83,59.15,25.14,1222.35,2025-01-07T16:06:06,2025-11-16T03:19:37
ORD00003989,C005491,2024-07-31,B2B Portal,Delivered,W005,3890.98,0.0,166.7,3.83,4061.51,2024-07-31T06:51:11,2024-09-26T09:37:04
ORD00003990,C001618,2025-03-07,Web,Delivered,W016,3699.86,0.0,288.3,24.25,4012.41,2025-03-07T22:47:25,2025-05-29T12:26:55
ORD00003991,C007051,2024-07-22,B2B Portal,Placed,W016,1359.73,67.99,43.09,20.19,1355.02,2024-07-22T05:45:28,2024-11-02T07:32:49
ORD00003992,C006692,2024-09-06,Marketplace,Delivered,W013,2053.48,0.0,72.19,0.98,2126.65,2024-09-06T21:03:07,2025-02-10T16:52:27
ORD00003993,C001266,2024-08-05,Mobile,Delivered,W010,773.28,38.66,46.51,27.25,808.38,2024-08-05T10:23:54,2025-03-03T21:45:37
ORD00003994,C003358,2025-01-04,Mobile,Placed,W008,4616.34,692.45,238.19,24.43,4186.51,2025-01-04T23:41:19,2025-06-13T15:20:32
ORD00003995,C007671,2024-07-05,Mobile,Delivered,W003,7485.93,374.3,424.03,22.85,7558.51,2024-07-05T10:52:47,2025-07-06T06:36:25
ORD00003996,C000220,2026-02-13,Marketplace,Delivered,W011,2785.69,0.0,183.34,31.11,3000.14,2026-02-13T20:38:38,2026-02-28T08:44:55
ORD00003997,C004682,2024-01-23,Web,Delivered,W014,341.52,34.15,21.26,22.93,351.56,2024-01-23T09:40:22,2024-08-01T15:24:17
ORD00003998,C007754,2025-06-25,Web,Delivered,W014,7647.57,382.38,643.88,11.32,7920.39,2025-06-25T18:45:42,2025-10-16T00:00:51
ORD00003999,C000361,2024-05-03,Marketplace,Packed,W017,7571.38,0.0,323.82,7.35,7902.55,2024-05-03T01:45:06,2026-02-02T22:52:16
ORD00004000,C003785,2024-01-02,Mobile,Packed,W014,709.15,0.0,49.9,26.19,785.24,2024-01-02T09:02:37,2025-03-02T01:23:04
ORD00004001,C000542,2025-12-18,B2B Portal,Packed,W004,2436.64,243.66,107.51,26.58,2327.07,2025-12-18T03:54:20,2026-02-11T15:33:16
ORD00004002,C006028,2025-02-20,Web,Placed,W012,1349.43,0.0,61.96,1.66,1413.05,2025-02-20T20:33:22,2025-12-14T16:18:25
ORD00004003,C000778,2025-04-05,Marketplace,Placed,W011,4627.12,462.71,190.8,25.72,4380.93,2025-04-05T07:13:22,2025-04-06T09:03:40
ORD00004004,C006342,2024-07-31,Marketplace,Shipped,W015,7652.74,382.64,366.69,15.71,7652.5,2024-07-31T20:44:35,2025-02-19T20:57:54
ORD00004005,C003503,2026-02-10,Web,Packed,W011,4895.6,0.0,177.31,14.26,5087.17,2026-02-10T09:38:41,2026-02-12T05:24:00
ORD00004006,C000848,2025-06-16,B2B Portal,Placed,W001,938.98,140.85,45.19,13.61,856.93,2025-06-16T16:02:36,2026-02-23T15:34:41
ORD00004007,C000207,2025-11-12,Web,Packed,W015,3763.49,0.0,243.07,0.55,4007.11,2025-11-12T21:52:50,2026-01-15T14:26:30
ORD00004008,C000820,2024-09-05,Mobile,Shipped,W007,3888.22,0.0,222.97,26.34,4137.53,2024-09-05T19:01:47,2025-03-30T16:52:22
ORD00004009,C000929,2024-09-22,Web,Delivered,W007,1225.44,0.0,56.5,7.89,1289.83,2024-09-22T22:18:21,2025-09-06T07:52:10
ORD00004010,C007513,2024-06-25,Marketplace,Delivered,W005,271.7,0.0,21.43,18.46,311.59,2024-06-25T18:42:43,2025-09-29T05:45:00
ORD00004011,C006046,2024-03-10,B2B Portal,Shipped,W009,4814.08,481.41,179.12,5.32,4517.11,2024-03-10T20:12:32,2025-04-20T21:57:02
ORD00004012,C001237,2024-04-05,Mobile,Packed,W014,3482.47,0.0,299.19,32.23,3813.89,2024-04-05T06:20:27,2024-07-18T04:12:56
ORD00004013,C003514,2024-02-18,B2B Portal,Delivered,W010,3724.25,558.64,127.63,29.25,3322.49,2024-02-18T13:29:25,2024-05-26T04:08:50
ORD00004014,C006225,2025-08-19,Marketplace,Delivered,W017,7313.46,0.0,402.1,3.17,7718.73,2025-08-19T20:13:31,2025-12-23T18:11:29
ORD00004015,C002532,2026-02-24,B2B Portal,Packed,W011,6529.52,0.0,221.06,10.78,6761.36,2026-02-24T06:11:32,2026-03-01T06:21:33
ORD00004016,C006295,2026-01-17,Mobile,Delivered,W002,7602.35,1140.35,351.58,21.98,6835.56,2026-01-17T22:27:10,2026-01-19T04:15:36
ORD00004017,C005989,2025-12-05,Marketplace,Cancelled,W005,1847.58,184.76,50.4,20.42,1733.64,2025-12-05T02:30:37,2025-12-10T10:17:46
ORD00004018,C006162,2025-05-05,B2B Portal,Shipped,W017,1492.18,0.0,69.37,24.6,1586.15,2025-05-05T02:14:11,2025-05-22T10:04:35
ORD00004019,C002184,2024-07-15,Marketplace,Packed,W001,5254.61,525.46,264.31,20.44,5013.9,2024-07-15T21:43:09,2026-01-24T03:17:23
ORD00004020,C000500,2025-12-15,Web,Shipped,W010,2902.45,145.12,210.87,19.98,2988.18,2025-12-15T23:53:00,2026-01-06T05:26:16
ORD00004021,C007690,2024-08-20,Mobile,Placed,W009,854.81,85.48,54.76,21.2,845.29,2024-08-20T10:53:10,2026-02-23T07:38:50
ORD00004022,C007622,2025-10-14,Marketplace,Cancelled,W016,2124.56,212.46,99.67,6.29,2018.06,2025-10-14T11:13:52,2025-10-16T20:28:38
ORD00004023,C002459,2025-02-26,Mobile,Packed,W013,798.58,79.86,64.04,9.89,792.65,2025-02-26T06:17:17,2026-03-01T06:02:15
ORD00004024,C002899,2025-09-22,B2B Portal,Shipped,W012,2711.36,271.14,193.88,21.87,2655.97,2025-09-22T18:53:45,2026-01-29T20:22:10
ORD00004025,C002493,2024-08-19,Mobile,Shipped,W016,4256.63,638.49,164.19,14.89,3797.22,2024-08-19T21:30:19,2024-08-21T13:08:03
ORD00004026,C006027,2025-11-12,Marketplace,Packed,W006,3803.44,190.17,260.62,9.65,3883.54,2025-11-12T20:43:15,2026-02-09T11:13:43
ORD00004027,C007114,2025-10-17,Marketplace,Shipped,W007,4665.56,0.0,385.37,27.06,5077.99,2025-10-17T01:34:36,2025-10-23T00:56:02
