movement_id,movement_ts,warehouse_id,product_id,movement_type,qty_delta,reference_id
IM00000732,2024-08-03T02:00:12,W011,P00576,SHIP,-26,862b9bc3-9170-4736-9370-429dc9e84c05
IM00000733,2025-09-27T10:51:50,W005,P00526,ADJUSTMENT,4,d6a0d110-2ce1-4499-8d00-c9019373d59a
IM00000734,2025-06-04T13:16:02,W006,P00206,RECEIPT,25,c6f34834-5638-4f16-9c1e-9f7c6f968b7d
IM00000735,2025-06-14T16:03:11,W002,P00425,ADJUSTMENT,42,3972cb12-2ef1-491a-ad3e-0afbff912eeb
IM00000736,2024-03-19T22:37:11,W012,P00498,RECEIPT,13,05946e0e-74d1-46cc-8a20-1e7d88b9d92f
IM00000737,2024-03-12T16:09:59,W003,P00151,TRANSFER_IN,44,fe869159-cd9b-42a0-9e79-7b7a1dac3097
IM00000738,2025-11-26T16:45:40,W012,P00408,TRANSFER_OUT,-28,74f5891b-e656-4d15-9f9a-8e74b032272e
IM00000739,2025-12-07T21:08:23,W002,P00396,ADJUSTMENT,5,19b99573-f7fd-46f9-b613-b9254eaf2119
IM00000740,2026-02-28T23:05:52,W014,P00415,ADJUSTMENT,18,877a932a-b881-435c-870e-3a0f15e735d0
IM00000741,2025-06-04T02:22:27,W015,P00445,TRANSFER_IN,16,cb828aec-bab8-4276-a29a-e7be1dd1f55d
IM00000742,2024-12-06T00:19:48,W010,P00167,SHIP,-45,519cdae2-55e8-4a4e-877a-33cf12b883ae
IM00000743,2025-06-13T11:26:19,W017,P00595,TRANSFER_IN,48,6a41bd7d-c929-40cf-9fe6-e988714f8944
IM00000744,2026-02-20T15:24:10,W017,P00239,TRANSFER_IN,14,7d06d0aa-a47f-47c0-85bf-1669c307f44d
IM00000745,2025-06-14T16:04:59,W002,P00312,TRANSFER_OUT,-16,e26b0635-bc6b-4a55-a438-f396e876873d
IM00000746,2024-10-25T22:27:17,W009,P00346,RECEIPT,19,0e897ebb-e70c-4edf-9caf-a9ccb9752061
IM00000747,2025-01-31T18:33:03,W007,P00594,TRANSFER_OUT,-4,3f94a41e-47db-47a2-bf91-ed69804872a5
IM00000748,2024-05-07T09:41:32,W007,P00027,TRANSFER_IN,8,12940755-12a3-4021-9097-2b87235cb506
IM00000749,2024-11-15T03:12:34,W005,P00587,SHIP,-23,3d8e1d57-b4dd-425d-a470-b1059e1f9b37
IM00000750,2024-01-10T18:15:59,W015,P00093,TRANSFER_OUT,-43,d014758f-d853-449c-8e50-4ff8403c7ca7
IM00000751,2025-06-05T04:18:15,W003,P00596,ADJUSTMENT,15,02f91016-7ad2-4e26-8f3f-ca6ceb41393f
IM00000752,2024-03-31T12:26:05,W004,P00102,SHIP,-29,e148d2c2-9309-40a6-be7b-4a0efc838cea
IM00000753,2024-08-09T21:16:15,W008,P00153,ADJUSTMENT,12,65790874-caf1-4568-9839-afad1cd09675
IM00000754,2025-11-15T03:54:28,W002,P00108,TRANSFER_IN,43,34deb20b-4a24-4c65-9f4e-adf2ea253564
IM00000755,2024-10-25T00:32:16,W011,P00353,TRANSFER_IN,4,ad55ffdb-7579-4b46-b121-7c665e08d5df
IM00000756,2024-03-25T23:39:46,W014,P00325,TRANSFER_IN,20,827d8250-30dd-45ab-a9a3-49c175e6c153
IM00000757,2025-08-31T11:27:47,W008,P00033,SHIP,-47,32eec233-5f64-4a9b-9eb1-71481546b367
IM00000758,2024-01-22T21:28:11,W016,P00021,TRANSFER_IN,4,22e14fef-e1c6-43cd-84c0-39ad84b93bf7
IM00000759,2025-07-27T13:21:14,W004,P00326,ADJUSTMENT,26,c4eb5cf6-5f41-4a43-99af-88e64df29521
IM00000760,2024-10-25T07:54:19,W013,P00452,ADJUSTMENT,38,ec0f3b69-997c-4ad6-a6f3-29c189f59f1e
IM00000761,2025-06-23T15:23:32,W015,P00553,TRANSFER_IN,49,b3ef7576-22a8-4fff-931e-b3759d34b24a
IM00000762,2025-03-28T07:46:31,W001,P00362,TRANSFER_IN,46,1db779df-ea46-48c9-b4c8-0445e2d17d4c
IM00000763,2024-10-26T01:03:39,W004,P00360,TRANSFER_OUT,-39,7f830897-6fd3-4970-a328-743483e57048
IM00000764,2024-11-28T07:15:06,W017,P00019,RECEIPT,7,534b6ce3-6a52-4bd2-92db-a9816e515d0d
IM00000765,2025-07-27T13:14:58,W002,P00092,TRANSFER_IN,1,accb8d40-fab7-4167-bc3a-c5d6307f12cc
IM00000766,2025-02-28T22:09:43,W011,P00249,TRANSFER_IN,40,222e18d4-dfc0-4403-9589-8eb03712c824
IM00000767,2025-05-13T00:32:43,W002,P00410,SHIP,-9,64642de3-5502-4e95-960d-c639d1994aae
IM00000768,2025-01-14T11:35:02,W011,P00064,TRANSFER_OUT,-11,64ecf317-1120-47bb-b989-7ea5454fd3c2
IM00000769,2024-06-01T05:34:13,W002,P00173,TRANSFER_OUT,-11,2cbf9920-1907-4b38-97d6-608f5c4bf4da
IM00000770,2025-06-24T12:15:00,W012,P00069,RECEIPT,36,eb3f68cb-eae1-4d8a-a6f4-e3aea886bda4
IM00000771,2025-03-02T09:57:47,W007,P00201,RECEIPT,13,e22260f6-6ba7-4925-8abd-ca9e195d71b0
IM00000772,2024-03-23T14:24:05,W002,P00262,RECEIPT,22,f1058689-2dd7-44f6-a62e-452aae57e9a1
IM00000773,2024-07-03T02:07:24,W009,P00514,RECEIPT,31,949d8628-71ab-44ff-831d-b753abab90fc
IM00000774,2025-09-13T02:58:51,W002,P00164,TRANSFER_OUT,-4,34262701-516e-46be-a0a5-c78bfc7a62a7
IM00000775,2025-01-07T15:20:50,W003,P00043,TRANSFER_IN,12,27b681b3-4a58-4652-ba15-820f913d4be2
IM00000776,2025-09-13T20:38:21,W010,P00403,TRANSFER_IN,34,421825ed-8238-4194-9e63-bed090ee9736
IM00000777,2024-10-26T15:48:04,W007,P00152,TRANSFER_IN,5,62820ef2-7aa6-457d-978a-f12e815820ea
IM00000778,2024-11-30T19:05:57,W009,P00141,TRANSFER_OUT,-16,dc884c35-ac69-41ec-8430-19641344a344
IM00000779,2024-04-06T08:55:00,W013,P00402,RECEIPT,29,9b0b2d4e-6b39-4b6b-be56-782ec61a4842
IM00000780,2024-07-13T14:17:05,W003,P00146,SHIP,-23,423a8160-75f6-41b1-be8f-6518165c2437
IM00000781,2024-02-23T15:27:06,W016,P00178,ADJUSTMENT,34,973b5798-b96a-4134-a1c7-4b261469445b
IM00000782,2025-02-12T14:01:35,W003,P00518,RECEIPT,26,990b61a8-dbb2-4a05-8201-df8e00d548a9
IM00000783,2024-02-03T13:10:31,W013,P00122,ADJUSTMENT,40,bfe69ca2-2765-4371-bb39-9a1870325aec
IM00000784,2025-07-23T21:19:04,W015,P00219,TRANSFER_IN,2,ad417b18-ff41-4c0e-8f39-29c2d7562b85
IM00000785,2024-06-28T10:22:36,W009,P00574,TRANSFER_IN,30,d8f518a5-d688-49dc-9425-b6e1595d8443
IM00000786,2024-07-17T13:44:22,W011,P00450,SHIP,-20,51a803f4-77ed-44da-8734-19cf69cce5d9
IM00000787,2025-10-30T17:27:41,W007,P00040,TRANSFER_IN,6,e4a22f10-b20f-4d03-adb4-fb7fe05c4ea4
IM00000788,2025-05-16T05:05:44,W004,P00517,TRANSFER_OUT,-12,af95be66-e0c6-4648-8d8e-de3f4f9ca0dc
IM00000789,2024-11-19T05:50:19,W005,P00357,ADJUSTMENT,45,0522cce9-b483-4da9-91a9-8ee0a59d40f7
IM00000790,2026-01-13T20:08:53,W004,P00351,TRANSFER_OUT,-36,d43c041d-70c7-4dc2-9b27-0b157689f09b
IM00000791,2025-06-29T10:27:58,W003,P00260,TRANSFER_OUT,-37,3ed8b5ef-389f-4479-8bd7-35ef50704312
IM00000792,2024-01-14T19:12:36,W017,P00147,RECEIPT,8,a99615bf-58f3-4049-9687-28e47b25cd14
IM00000793,2025-04-15T21:15:31,W004,P00202,TRANSFER_IN,24,6b2bc05b-b539-4db1-8248-73eef7c2860f
IM00000794,2024-07-24T16:41:30,W013,P00040,SHIP,-29,94055012-134e-4506-919a-9d95f1ac5051
IM00000795,2025-09-06T19:48:23,W004,P00272,SHIP,-17,50e91a1c-cc6b-438e-bb1d-cdb068722a92
IM00000796,2024-06-11T09:02:00,W011,P00257,ADJUSTMENT,4,e5f5b3eb-d38b-465f-8642-8513ae259012
IM00000797,2025-12-27T08:59:35,W012,P00240,RECEIPT,42,fba5e175-afd6-406c-a574-07b4ff328c23
IM00000798,2024-05-08T19:58:02,W012,P00033,SHIP,-29,29bb551c-aa9e-4fcc-8048-913351831bcb
IM00000799,2026-01-12T16:11:05,W017,P00048,RECEIPT,36,99393829-7f9f-480a-89d0-42ff8936a7e6
IM00000800,2024-01-13T13:50:46,W008,P00503,SHIP,-42,b0ef5971-5c89-4ac5-858d-bbbabc0b66e5
IM00000801,2024-11-06T08:17:31,W003,P00291,SHIP,-19,54e8e731-29c7-4a62-8b28-ea3df31b797e
IM00000802,2025-10-17T10:01:00,W013,P00044,RECEIPT,45,06813e80-ba79-498a-bc46-7783a7786e50
IM00000803,2025-12-02T17:42:54,W013,P00309,ADJUSTMENT,28,703ae708-cf96-4886-a39e-07d14d128376
IM00000804,2024-06-14T16:29:26,W010,P00089,RECEIPT,34,eda6018f-7bf6-4190-894b-f13ca1d41d6a
IM00000805,2025-12-18T21:07:46,W015,P00095,SHIP,-21,6c6357d2-0a33-48d0-9482-fa30bb53852f
IM00000806,2024-10-31T12:06:25,W008,P00378,RECEIPT,48,4cdbd94d-a47f-4e71-9708-3f4f9089f583
IM00000807,2025-06-02T09:26:58,W017,P00185,SHIP,-30,8bd7c74e-d816-4a80-b85b-3aa4066f301c
IM00000808,2024-09-21T15:53:26,W005,P00025,SHIP,-29,ea8495b1-9f72-4737-9737-69a2d89eff30
IM00000809,2025-05-19T03:11:47,W007,P00414,RECEIPT,49,6b94b9ff-8c06-464d-b5f7-27db9314a167
IM00000810,2024-12-21T09:44:24,W007,P00490,RECEIPT,19,8cbef555-e824-4948-9903-e3f916ee61f7
IM00000811,2025-02-22T15:14:13,W013,P00599,ADJUSTMENT,49,b446a3d3-0d24-448a-bd58-76ba09cdca6d
IM00000812,2025-03-28T05:18:02,W006,P00326,TRANSFER_IN,36,02e0a645-5668-4d72-9ef1-8127208744e8
IM00000813,2024-02-06T06:29:19,W011,P00429,TRANSFER_OUT,-17,5ae57f71-b828-4ccf-8834-2587d5df236d
IM00000814,2025-10-11T15:46:34,W011,P00488,TRANSFER_OUT,-16,e72d3f66-7934-4f58-b7b4-6c918bf45ea6
IM00000815,2025-07-28T08:56:35,W005,P00489,ADJUSTMENT,7,2c80a645-1d0c-4700-9d18-566a8e93b608
IM00000816,2024-06-03T22:56:12,W012,P00289,SHIP,-40,61169df1-3e7f-4ea6-b3ae-d01bb947a1f5
IM00000817,2024-06-19T14:19:48,W001,P00304,SHIP,-28,e7a9827c-2989-4454-ae70-25991a233c0e
IM00000818,2024-11-24T18:00:17,W006,P00246,TRANSFER_OUT,-8,94e53380-19d7-4588-89ed-374054ae46e0
IM00000819,2025-08-24T06:38:40,W009,P00425,TRANSFER_OUT,-5,ceb34657-9cda-48fd-ad11-d6f9c88127b9
IM00000820,2025-07-30T04:22:46,W010,P00404,TRANSFER_IN,35,f4e1d099-5b42-4e00-863c-d6ad9d5ee3ef
IM00000821,2025-09-07T22:16:48,W001,P00251,TRANSFER_IN,14,8af9ef45-9f79-4fff-b148-286c15ae36be
IM00000822,2025-03-05T01:35:59,W013,P00590,ADJUSTMENT,14,3bbf8372-9a9f-4fb4-b3d9-3e964fd9912d
IM00000823,2026-01-22T10:26:55,W017,P00500,TRANSFER_IN,32,aae14cfa-ec07-418d-bc07-0bfde21e3928
IM00000824,2025-01-10T21:21:11,W010,P00433,TRANSFER_OUT,-16,1178f072-bba6-47ad-b05b-21e8d15e914d
IM00000825,2025-06-20T13:05:43,W002,P00205,ADJUSTMENT,4,6c3a7291-cdd8-45cc-9fd1-d0f384db1345
IM00000826,2025-12-14T15:56:27,W009,P00261,SHIP,-46,99831722-ecb3-4533-a5bf-359818735839
IM00000827,2025-03-16T03:15:40,W001,P00204,TRANSFER_OUT,-33,cc2f2f9a-0906-42f3-b54a-c4cd340a7fe8
IM00000828,2024-12-19T11:55:57,W007,P00539,TRANSFER_IN,11,4a4cac2d-de4c-4573-9a34-e69e2d509873
IM00000829,2024-03-28T05:45:21,W017,P00582,TRANSFER_OUT,-43,9c15a01a-dc74-4e67-95eb-9b65f0e28272
IM00000830,2025-04-09T20:24:08,W013,P00424,TRANSFER_IN,10,966d954d-1b21-4046-af35-642e6720d21b
IM00000831,2024-06-05T03:25:39,W011,P00296,TRANSFER_IN,43,654cd575-71ec-441c-88ee-7e62c2cde9c0
IM00000832,2025-05-13T20:35:08,W016,P00250,RECEIPT,31,b7803777-75ef-4491-9eb5-6f2afe34c27e
IM00000833,2025-06-22T23:12:08,W001,P00305,ADJUSTMENT,19,2c5c0476-4fc8-4319-878c-6b9686af5a80
IM00000834,2024-03-10T15:35:31,W015,P00407,RECEIPT,43,0567a361-3c69-4888-b077-56b2ac475355
IM00000835,2025-11-21T12:55:47,W009,P00357,TRANSFER_OUT,-35,20bb0049-4851-4d6f-b5c8-b27873a1672d
IM00000836,2025-02-24T07:06:26,W009,P00099,TRANSFER_IN,14,545055c1-92f5-4372-884d-b6a8a5e2f63a
IM00000837,2024-03-01T05:35:16,W007,P00588,RECEIPT,24,0d454116-982c-4e92-a914-09b4b85a9f04
IM00000838,2024-08-04T05:28:47,W003,P00332,TRANSFER_OUT,-28,e7e604d9-1e14-409b-9634-f34aa6dca09f
IM00000839,2025-04-15T03:21:29,W010,P00291,SHIP,-48,9845cfc4-bc96-4354-bb59-9336b64abd7d
IM00000840,2025-09-17T12:11:27,W005,P00320,TRANSFER_IN,47,0f6a63d0-bbaf-4744-88f0-68e72aa1367a
IM00000841,2025-02-17T01:04:14,W010,P00419,TRANSFER_OUT,-36,6632f890-7018-422c-807c-ebb9a6b0d892
IM00000842,2025-05-04T19:31:52,W001,P00574,SHIP,-44,88fd45be-b9bf-473d-aa3d-d6a53d825da3
IM00000843,2024-03-21T22:12:32,W001,P00307,ADJUSTMENT,8,5301be21-c709-4aff-8998-c4aad3ee81b8
IM00000844,2024-02-12T11:34:19,W012,P00130,ADJUSTMENT,27,78dab2a1-bd07-4c5e-a7ca-0c99a1cfb132
IM00000845,2024-10-04T07:39:03,W001,P00254,ADJUSTMENT,38,d7f3532d-ad73-4b5e-8046-da9fb6ec9f19
IM00000846,2025-02-04T16:59:13,W015,P00024,TRANSFER_OUT,-20,f0c6c9f2-0b3f-4be0-b45b-80826e77a186
IM00000847,2024-12-19T04:05:12,W008,P00535,RECEIPT,26,a996a974-14e9-46b8-84bd-4a94a5bbb0f4
IM00000848,2025-10-05T21:07:35,W003,P00239,TRANSFER_OUT,-6,8ca71c47-09bc-49a2-b993-9662c32976a9
IM00000849,2024-11-07T07:30:51,W008,P00271,ADJUSTMENT,45,979a78e9-ac61-47dd-88f9-85a5a8c8af61
IM00000850,2025-01-09T05:59:26,W014,P00330,TRANSFER_IN,12,d0c464b2-a335-43d5-ba19-0ab8886ad294
IM00000851,2024-02-08T17:07:27,W014,P00246,SHIP,-27,2e5c4615-c894-4b2b-8e19-08c931fd8796
IM00000852,2025-05-20T21:16:58,W014,P00247,ADJUSTMENT,9,1158ab29-4847-4c7a-a530-ec69fb9c5b95
IM00000853,2025-11-05T22:12:07,W008,P00533,RECEIPT,17,13504fd9-91d8-4579-9e0e-8b0310644b64
IM00000854,2025-03-27T16:57:10,W017,P00171,ADJUSTMENT,17,f8f676b3-1256-4359-97f3-b63b9633eccc
IM00000855,2025-04-22T15:39:54,W005,P00596,SHIP,-38,ba733e6f-fdf7-4fec-bcf9-334da87ffbb6
IM00000856,2024-04-25T19:27:06,W015,P00591,TRANSFER_IN,35,ee692dc1-2dc0-4317-aa59-36c4a4ae350e
IM00000857,2024-04-23T12:59:33,W017,P00266,SHIP,-32,e7393220-fb10-4278-ac6a-efabe957e42e
IM00000858,2025-05-25T22:25:05,W009,P00199,RECEIPT,20,6baa743c-f63e-40d5-ae23-653c19c26a91
IM00000859,2025-09-07T17:05:46,W004,P00061,SHIP,-18,2c83ad46-51c4-4684-beb1-35c8d6b8613a
IM00000860,2025-09-07T12:09:07,W007,P00011,SHIP,-8,fa5bc29d-bf7f-4354-bc8b-c43a45b58f16
IM00000861,2025-09-05T20:14:27,W003,P00171,ADJUSTMENT,10,d6d7f771-6229-4b31-b359-14916135326b
IM00000862,2025-07-27T14:08:44,W001,P00416,ADJUSTMENT,42,5d5ac900-5cfc-4a57-ab32-3ed21a24adf7
IM00000863,2024-09-15T08:33:46,W012,P00533,RECEIPT,20,2e35f2a7-d950-4005-ade1-41a4a97f34ce
IM00000864,2025-10-19T08:45:25,W011,P00308,RECEIPT,10,da03878d-215e-40ff-9e79-14562d178150
IM00000865,2024-04-06T21:05:43,W003,P00101,SHIP,-47,868646ec-f474-4036-a712-34ff9a31cb0b
IM00000866,2025-04-12T03:06:18,W001,P00508,TRANSFER_OUT,-46,c08a19a1-1115-445f-ac52-78bb1bc37722
IM00000867,2026-02-26T18:43:15,W005,P00204,TRANSFER_OUT,-37,bfe0b9fb-d804-471b-990f-898d509a4d5b
IM00000868,2024-11-28T21:41:07,W009,P00353,SHIP,-28,6cde5c5f-6f1e-446f-8f27-0353bf872d1e
IM00000869,2024-09-08T21:37:22,W009,P00192,ADJUSTMENT,35,468ff2d8-d7fc-45fa-b180-50587920268a
IM00000870,2025-11-03T05:31:58,W016,P00347,ADJUSTMENT,10,b84e30f4-f8f7-4af5-8430-d87cf33aab98
IM00000871,2025-02-10T15:05:23,W011,P00059,TRANSFER_IN,1,578fb7ca-fb61-4ba1-8913-41ba4d63e84c
IM00000872,2025-09-02T19:47:04,W015,P00477,ADJUSTMENT,46,d1fffa84-f90b-4e1d-8078-ab144b9d016e
IM00000873,2025-01-19T21:42:49,W015,P00139,RECEIPT,49,133ae685-33b0-4594-8e66-7be44c77bfd5
IM00000874,2025-05-15T00:29:50,W006,P00280,TRANSFER_OUT,-11,1081a1c8-b471-4b1c-ab58-05614aa42301
IM00000875,2024-06-10T11:45:15,W006,P00059,ADJUSTMENT,11,b1af0a36-c59e-493d-a7cc-61d935d31f60
IM00000876,2024-07-31T07:23:42,W015,P00302,RECEIPT,2,de9df71b-2bde-45c7-a6e2-22f1d682e5f8
IM00000877,2025-05-30T12:39:45,W003,P00384,TRANSFER_OUT,-5,e659afc5-661b-4c6e-854f-cc5fccd91cfe
IM00000878,2024-02-20T02:57:23,W011,P00012,ADJUSTMENT,17,adf06c6e-1f72-4713-9419-3b429a4585e1
IM00000879,2024-05-29T13:17:36,W014,P00127,TRANSFER_IN,40,9430814b-c4f0-4fc7-be7b-2355125a80e8
IM00000880,2024-12-22T11:08:44,W014,P00140,RECEIPT,37,76fd8635-98a1-4eb3-93f5-9cffe66f9c83
IM00000881,2026-01-15T08:54:23,W002,P00441,TRANSFER_OUT,-46,55fe47a6-bd30-4f05-9586-e809898c5aac
IM00000882,2025-06-09T21:48:27,W001,P00427,ADJUSTMENT,40,161b1d7c-0597-4b58-8239-ab0a45ff4398
IM00000883,2025-05-21T23:01:26,W008,P00346,RECEIPT,24,7ceffc32-4aa1-427e-905e-beaff4cb0d63
IM00000884,2024-09-20T05:36:16,W002,P00178,TRANSFER_OUT,-33,9e28789d-d3c6-454d-b2e8-e98e87d3778c
IM00000885,2024-07-30T21:57:15,W009,P00391,ADJUSTMENT,5,41f18a28-94b8-4511-91bc-c5ffbc4040d0
IM00000886,2024-01-01T02:05:27,W015,P00172,ADJUSTMENT,12,788dc4d8-a9e7-4cfc-9291-4561d3ab25b3
IM00000887,2025-04-10T20:03:16,W010,P00549,TRANSFER_OUT,-30,1ce109fd-41f0-43c4-b6f9-6b317d96c559
IM00000888,2025-03-22T01:58:56,W014,P00307,RECEIPT,33,efebba63-62eb-49f8-b4a3-59332b566dec
IM00000889,2025-02-15T15:57:01,W012,P00508,RECEIPT,27,1b6fc4f5-6b43-4b52-9085-a25b091f3fa0
IM00000890,2024-09-23T18:33:56,W017,P00425,TRANSFER_OUT,-5,4a4156da-cb18-442a-b4e2-6c9f007d3a97
IM00000891,2024-03-24T18:30:32,W009,P00312,TRANSFER_IN,1,4ed7f5b0-0eb8-47f8-b558-321709c2d84c
IM00000892,2025-03-28T11:29:20,W007,P00127,ADJUSTMENT,32,65967590-953b-425c-a890-c9ea9d686e23
IM00000893,2025-12-10T10:17:16,W008,P00402,SHIP,-6,b916070f-be8d-440a-b456-9ef02ac5fc31
IM00000894,2024-07-03T14:18:12,W014,P00039,ADJUSTMENT,39,26e8e002-9cc9-43af-b8a7-7cf013073779
IM00000895,2024-06-07T14:45:09,W007,P00260,TRANSFER_IN,19,8a8ef711-b290-4803-8db1-78713bbd1238
IM00000896,2024-09-06T16:53:01,W015,P00139,TRANSFER_OUT,-8,2961e7de-5f65-4a76-ba4e-6c15e36dd1dd
IM00000897,2024-11-06T13:41:06,W010,P00165,RECEIPT,11,89c4d0cf-1a9f-4ee2-b8cd-3df01b9c8af9
IM00000898,2024-06-22T22:26:12,W008,P00280,RECEIPT,32,b2d8d13e-f278-4ec9-b7f3-214c7b5dc039
IM00000899,2025-11-04T00:44:46,W005,P00345,ADJUSTMENT,37,0c7ba052-e443-416e-9512-54149bff54e4
IM00000900,2026-01-10T03:58:01,W009,P00502,TRANSFER_OUT,-5,ed56b484-fcc7-4fac-9cd1-8ea6ea86266e
IM00000901,2025-02-04T08:43:57,W008,P00534,TRANSFER_OUT,-15,bf511768-030c-4ac3-8cdb-634ebbd052d3
IM00000902,2024-11-05T14:41:18,W017,P00568,ADJUSTMENT,5,44b15ae5-aeb1-47b1-a4c8-47be4245d9e5
IM00000903,2024-12-17T16:22:45,W006,P00588,RECEIPT,14,9213b7b6-e0dd-4180-80e0-9274048274b2
IM00000904,2024-04-27T11:19:06,W001,P00241,ADJUSTMENT,33,50b8a015-e777-427d-8e18-3a009c0cabe9
IM00000905,2024-08-01T19:14:45,W016,P00342,TRANSFER_IN,43,05fc9a78-d3ed-4f8f-b8a8-42d2ab0a17c1
IM00000906,2025-08-30T16:14:19,W014,P00468,SHIP,-2,6c3ce6ff-656f-4158-93e8-317bebca8a5f
IM00000907,2026-01-01T12:51:13,W001,P00515,TRANSFER_OUT,-24,46fbe67b-5688-4575-8a90-8575ebc35796
IM00000908,2025-03-16T08:19:12,W016,P00150,SHIP,-40,8bcc7f61-fd69-46d9-9709-0ffee180f5e7
IM00000909,2024-08-17T15:16:50,W010,P00061,RECEIPT,49,24c24db2-aa33-40af-8f22-cb49a2f994c3
IM00000910,2024-02-20T17:17:28,W014,P00420,TRANSFER_OUT,-14,1a8d4ec4-b098-45b5-abf9-a587998c0afa
IM00000911,2024-01-28T22:49:10,W008,P00384,RECEIPT,26,977e92e3-f815-4d4c-9569-78d3963237dc
IM00000912,2025-10-05T04:44:04,W003,P00040,TRANSFER_OUT,-8,cf77ac2a-0793-44f9-b231-289aad98e681
IM00000913,2024-09-10T08:50:24,W004,P00531,SHIP,-42,4bb280f2-de03-43d6-bc18-094057b77e84
IM00000914,2025-03-19T16:45:56,W005,P00442,ADJUSTMENT,47,e08622ae-5c0c-4a86-86cb-b8990825d7b6
IM00000915,2024-09-22T15:00:34,W017,P00572,TRANSFER_IN,27,dca71085-45e3-4d01-b6d8-12e5cbe87f01
IM00000916,2025-09-02T13:04:28,W012,P00124,RECEIPT,5,d6c955c3-d24c-4a40-9e58-4367d655aa8f
IM00000917,2024-12-10T00:33:04,W016,P00093,SHIP,-47,6971ee86-1617-4408-b0a1-d300d84f371b
IM00000918,2025-03-02T14:55:57,W013,P00053,TRANSFER_IN,48,367dd7b0-d2ea-45a7-a521-0296c2f5bcc8
IM00000919,2025-12-21T21:59:33,W010,P00515,TRANSFER_OUT,-37,77fc712b-b2d9-41d2-b794-40cf98c109d1
IM00000920,2025-07-14T18:29:40,W002,P00437,SHIP,-18,3fce1e4f-b081-401b-b41f-d73c61ec0cb5
IM00000921,2025-10-26T04:02:07,W015,P00488,RECEIPT,30,d1af1655-641d-42fa-a1ff-47b280ea629e
IM00000922,2025-12-30T16:06:17,W009,P00020,RECEIPT,14,f325c27f-a7db-461d-9d7f-d2045c888b70
IM00000923,2026-02-20T08:26:39,W007,P00434,ADJUSTMENT,23,5d3e7e73-74c4-424f-a294-3d5cf387375a
IM00000924,2025-12-16T21:07:04,W015,P00452,ADJUSTMENT,46,66229a93-00ad-4a3e-b6c8-79916fba0583
IM00000925,2024-09-28T02:07:59,W006,P00426,TRANSFER_IN,7,dee205f8-80ef-4add-8a03-b7d41a8fbd4d
IM00000926,2024-08-09T15:11:58,W016,P00006,ADJUSTMENT,1,767abdb2-e689-42db-ae77-c9c8bc0bdfba
IM00000927,2024-01-23T14:01:51,W009,P00124,RECEIPT,12,216aca1d-a91f-4056-8722-a0af5f4036f8
IM00000928,2025-09-12T01:35:25,W004,P00020,SHIP,-8,6b300487-3c17-4048-8168-a2220221b02f
IM00000929,2024-07-09T18:58:08,W002,P00414,TRANSFER_IN,40,46fcdfeb-cf5f-4822-a4c6-c52dc47cc196
IM00000930,2024-07-17T08:50:36,W002,P00111,TRANSFER_IN,23,d59e2f10-7e34-4d8b-a811-7e079a76c9b1
IM00000931,2024-06-16T13:48:30,W006,P00124,TRANSFER_IN,8,41153a97-362a-4c84-897c-0f3d0500e032
IM00000932,2026-01-23T16:53:48,W001,P00233,SHIP,-46,5513e842-0d64-4238-b9f6-b22a1a57f21b
IM00000933,2026-02-19T15:51:28,W012,P00367,TRANSFER_IN,44,94e9c931-2310-47d1-ae1a-dc5c30399168
IM00000934,2024-07-10T07:40:33,W002,P00451,SHIP,-6,58e3f8aa-775a-43ce-81cf-782913ca2083
IM00000935,2025-08-18T06:13:05,W005,P00090,TRANSFER_IN,40,b44cd1bd-16ce-4667-80df-a16a2d519f44
IM00000936,2024-08-19T15:56:45,W009,P00235,RECEIPT,30,8253556c-b063-4c61-973f-111b3a5d7688
IM00000937,2025-12-28T15:24:56,W013,P00036,TRANSFER_OUT,-7,a45605dd-ebb5-4dcc-a0ef-ae978ad346dd
IM00000938,2025-11-22T02:38:59,W017,P00117,SHIP,-27,c9d9aea8-8a0c-4e66-befc-7c8b726a82bc
IM00000939,2025-01-16T17:50:59,W004,P00561,ADJUSTMENT,34,47e63a80-7d1c-4ad0-a588-43423f6f8efd
IM00000940,2024-01-31T23:35:19,W008,P00508,TRANSFER_OUT,-25,c2c77f8a-9fc8-4996-945c-99ae6f5ec020
IM00000941,2025-04-30T07:08:33,W003,P00051,TRANSFER_IN,7,8d738e80-83f3-49ee-807a-cf54f275bd14
IM00000942,2025-07-29T09:24:07,W010,P00558,RECEIPT,25,c466c290-a0cf-4961-b5db-f4d0c4fb1166
IM00000943,2025-12-23T15:19:57,W001,P00018,SHIP,-3,4cbb2906-0d58-4eb1-adf7-1871993f3b03
IM00000944,2025-11-16T15:46:52,W006,P00481,SHIP,-46,11b6b39c-386b-4ade-8aaa-bf27531694ad
IM00000945,2025-07-26T03:53:07,W007,P00148,TRANSFER_OUT,-3,487db524-7077-465d-bd32-ee0aa225a957
IM00000946,2024-07-20T13:11:33,W014,P00479,SHIP,-4,b18ba9a4-1e35-49aa-944b-bde0eea94e3e
IM00000947,2025-10-04T07:28:17,W016,P00320,ADJUSTMENT,42,184d6081-3d8c-470c-b83f-2d05b7526637
IM00000948,2024-05-06T09:29:33,W003,P00357,TRANSFER_OUT,-27,044e4855-6be2-4790-a264-a2b57888ce81
IM00000949,2025-08-03T18:20:10,W007,P00284,TRANSFER_IN,43,73da05a2-ed02-4bf4-8ed2-e1197a364cb4
