activity_id,account_id,contact_id,activity_type,outcome,activity_ts,owner_role
ACT007759,A00663,CT000582,Task,No Answer,2024-08-11T07:01:41,AE
ACT007760,A00549,CT001861,Email,Booked Meeting,2024-08-15T16:59:29,AM
ACT007761,A00232,CT001928,Email,Booked Meeting,2024-01-29T11:18:59,AE
ACT007762,A01039,CT002053,Task,Booked Meeting,2025-12-12T08:30:12,SDR
ACT007763,A00863,CT001241,Email,Replied,2026-01-20T23:38:14,CSM
ACT007764,A00859,CT001541,Meeting,Follow-up Needed,2024-01-31T00:32:41,AE
ACT007765,A00453,CT000863,Email,No Answer,2025-06-29T06:17:53,AE
ACT007766,A00005,CT001897,Email,Left VM,2026-01-23T12:07:48,SDR
ACT007767,A00628,CT000930,Call,Replied,2024-11-26T09:37:35,AM
ACT007768,A00519,CT000866,Call,Left VM,2025-08-26T09:37:30,AM
ACT007769,A00145,CT001176,Email,Follow-up Needed,2025-03-13T17:27:05,SDR
ACT007770,A00407,CT000985,Task,No Answer,2024-01-16T06:09:22,AM
ACT007771,A00259,CT000625,Call,Connected,2024-01-04T18:18:58,CSM
ACT007772,A00660,CT000848,Email,Connected,2025-04-11T12:07:28,CSM
ACT007773,A00754,CT001011,Meeting,Booked Meeting,2024-07-30T16:36:33,SDR
ACT007774,A00045,CT001583,Task,Replied,2025-07-01T19:15:14,AM
ACT007775,A00757,CT000611,Task,Follow-up Needed,2024-08-10T05:55:50,AM
ACT007776,A00726,CT001248,Task,Connected,2024-07-01T08:07:43,AM
ACT007777,A00459,CT000834,Task,No Answer,2025-06-16T04:29:54,AM
ACT007778,A00664,CT000789,Call,Replied,2026-01-30T20:52:05,SDR
ACT007779,A00389,CT001703,Task,Left VM,2024-10-16T17:07:48,AM
ACT007780,A00055,CT000146,Call,Connected,2025-10-19T17:10:09,AE
ACT007781,A01107,CT000928,Email,Replied,2024-06-30T00:08:21,AM
ACT007782,A00625,CT000285,Meeting,Connected,2025-02-26T05:00:54,SDR
ACT007783,A00508,CT000679,Task,No Answer,2024-07-30T14:18:39,AE
ACT007784,A00491,CT000077,Call,Left VM,2024-12-01T22:00:14,SDR
ACT007785,A00140,CT000237,Call,Booked Meeting,2024-10-01T04:34:26,AE
ACT007786,A01033,CT002079,Task,Booked Meeting,2025-02-10T17:45:52,SDR
ACT007787,A01135,CT000656,Email,Replied,2025-09-22T02:42:20,SDR
ACT007788,A01098,CT001784,Email,Left VM,2025-12-05T12:24:52,AM
ACT007789,A00406,CT000331,Task,Follow-up Needed,2025-01-07T08:57:09,SDR
ACT007790,A00757,CT001385,Email,Booked Meeting,2025-05-13T23:01:18,SDR
ACT007791,A00490,CT001218,Meeting,Replied,2026-01-13T08:35:17,AM
ACT007792,A00268,CT000758,Call,Connected,2026-02-06T23:47:52,CSM
ACT007793,A00067,CT000902,Task,No Answer,2024-03-04T03:17:58,SDR
ACT007794,A00012,CT000835,Call,Booked Meeting,2025-02-03T01:34:47,AE
ACT007795,A00934,CT000030,Email,No Answer,2024-07-18T01:19:29,SDR
ACT007796,A01116,CT001768,Call,Left VM,2025-12-10T19:59:40,CSM
ACT007797,A00153,CT001047,Email,Booked Meeting,2025-08-05T08:43:53,AE
ACT007798,A00082,CT001342,Email,Left VM,2025-02-18T12:38:23,CSM
ACT007799,A00246,CT002009,Meeting,Replied,2025-10-16T14:10:47,CSM
ACT007800,A00293,CT000749,Meeting,Booked Meeting,2024-01-24T16:47:39,CSM
ACT007801,A00924,CT002069,Call,No Answer,2024-06-07T19:33:23,SDR
ACT007802,A00848,CT000061,Email,Connected,2025-01-15T03:18:52,AE
ACT007803,A01154,CT000537,Meeting,Booked Meeting,2025-02-17T20:51:15,SDR
ACT007804,A00324,CT000497,Task,Booked Meeting,2025-06-12T12:16:08,AM
ACT007805,A00586,CT000715,Call,Left VM,2024-01-28T11:33:31,AM
ACT007806,A00849,CT001159,Meeting,Left VM,2025-09-04T15:50:14,CSM
ACT007807,A00336,CT000962,Email,No Answer,2025-05-11T19:24:22,CSM
ACT007808,A00581,CT000254,Email,Follow-up Needed,2024-11-11T00:59:42,AM
ACT007809,A00691,CT000236,Meeting,Follow-up Needed,2024-11-08T01:16:53,CSM
ACT007810,A00125,CT000753,Email,Follow-up Needed,2024-01-01T22:37:53,CSM
ACT007811,A00322,CT001234,Meeting,Booked Meeting,2025-04-14T20:31:50,SDR
ACT007812,A00069,CT000023,Task,Booked Meeting,2024-07-09T04:03:13,SDR
ACT007813,A00508,CT001554,Email,Follow-up Needed,2024-09-11T15:08:00,AE
ACT007814,A00247,CT000430,Email,Connected,2025-04-16T11:08:48,SDR
ACT007815,A00044,CT000024,Task,Replied,2025-09-18T08:48:47,SDR
ACT007816,A00351,CT000363,Call,Follow-up Needed,2025-08-25T04:13:41,CSM
ACT007817,A00826,CT001569,Task,Booked Meeting,2024-07-06T12:06:14,AM
ACT007818,A00293,CT000093,Task,Booked Meeting,2025-05-11T09:05:49,CSM
ACT007819,A00419,CT000432,Email,Connected,2025-07-02T05:15:18,SDR
ACT007820,A00290,CT000216,Call,No Answer,2026-01-11T21:47:21,SDR
ACT007821,A00742,CT000739,Call,Connected,2024-08-16T23:55:52,SDR
ACT007822,A00396,CT000872,Call,Follow-up Needed,2024-07-07T17:42:12,SDR
ACT007823,A00182,CT001163,Call,Booked Meeting,2025-03-18T02:36:58,AM
ACT007824,A00181,CT000830,Email,Follow-up Needed,2024-04-29T10:24:47,CSM
ACT007825,A00466,CT000211,Email,Connected,2025-05-23T11:25:59,SDR
ACT007826,A00307,CT002075,Call,Booked Meeting,2024-06-17T21:00:12,AM
ACT007827,A01160,CT000756,Meeting,Follow-up Needed,2024-06-06T11:42:40,AE
ACT007828,A00116,CT000602,Email,Follow-up Needed,2024-02-16T13:49:45,AE
ACT007829,A00102,CT001422,Call,Booked Meeting,2024-11-24T01:59:38,AM
ACT007830,A00620,CT001784,Meeting,Connected,2024-03-05T00:19:27,AE
ACT007831,A00555,CT000409,Call,Left VM,2025-10-10T05:10:54,AM
ACT007832,A00517,CT000495,Task,No Answer,2025-07-12T00:24:27,AE
ACT007833,A00116,CT000835,Task,Booked Meeting,2024-07-01T19:10:02,AM
ACT007834,A00732,CT000160,Task,Follow-up Needed,2024-08-27T15:46:52,AM
ACT007835,A00511,CT001356,Meeting,Follow-up Needed,2025-07-11T00:31:32,AM
ACT007836,A00763,CT001866,Meeting,Left VM,2024-02-06T09:01:37,CSM
ACT007837,A00904,CT000584,Meeting,Follow-up Needed,2024-05-09T00:51:32,AM
ACT007838,A00400,CT000618,Meeting,Follow-up Needed,2024-04-06T09:36:38,AM
ACT007839,A00717,CT001449,Email,Booked Meeting,2025-06-15T11:58:01,SDR
ACT007840,A01179,CT001803,Email,Replied,2024-07-14T09:49:58,SDR
ACT007841,A00741,CT001404,Email,No Answer,2025-07-07T10:44:35,SDR
ACT007842,A00925,CT001105,Email,Connected,2024-02-03T09:18:00,SDR
ACT007843,A00202,CT000169,Task,Replied,2026-02-04T06:32:32,AM
ACT007844,A00873,CT001559,Call,Follow-up Needed,2025-07-26T11:06:04,AE
ACT007845,A00571,CT001761,Email,Connected,2024-02-17T23:38:28,SDR
ACT007846,A00183,CT001677,Email,No Answer,2024-09-10T20:17:33,CSM
ACT007847,A01044,CT000830,Meeting,Replied,2024-04-09T18:20:35,AE
ACT007848,A00114,CT000321,Task,No Answer,2025-02-05T14:44:27,SDR
ACT007849,A00845,CT001651,Meeting,No Answer,2025-12-23T00:52:15,SDR
ACT007850,A00041,CT002043,Meeting,No Answer,2025-06-30T08:14:04,AE
ACT007851,A00636,CT001744,Call,Replied,2025-09-15T13:06:24,AE
ACT007852,A00682,CT001156,Meeting,Booked Meeting,2024-05-31T15:02:55,CSM
ACT007853,A01013,CT001853,Meeting,Connected,2026-01-10T07:55:38,SDR
ACT007854,A00520,CT000963,Task,Follow-up Needed,2025-01-30T00:51:11,SDR
ACT007855,A00737,CT000503,Email,Replied,2025-08-06T07:10:49,SDR
ACT007856,A01111,CT001112,Meeting,Follow-up Needed,2025-08-25T20:29:25,SDR
ACT007857,A00418,CT001321,Email,Connected,2025-06-07T16:33:32,SDR
ACT007858,A00370,CT001952,Meeting,Booked Meeting,2025-03-17T03:26:47,AM
ACT007859,A00540,CT002136,Email,No Answer,2024-12-02T03:56:53,AE
ACT007860,A00498,CT001840,Call,Left VM,2024-06-03T20:42:35,AM
ACT007861,A00346,CT002136,Email,Booked Meeting,2024-09-09T16:27:27,CSM
ACT007862,A00916,CT000690,Task,Replied,2026-02-21T21:50:30,AM
ACT007863,A00316,CT000134,Meeting,Follow-up Needed,2025-08-22T13:03:33,AE
ACT007864,A00913,CT001552,Email,Follow-up Needed,2024-08-08T19:06:07,CSM
ACT007865,A00937,CT000507,Task,Replied,2025-10-22T18:48:49,AE
ACT007866,A00983,CT000994,Email,Follow-up Needed,2025-04-03T23:25:52,SDR
ACT007867,A00414,CT001313,Meeting,Replied,2025-04-18T04:39:20,SDR
ACT007868,A00035,CT000771,Task,Connected,2025-03-25T14:55:29,AM
ACT007869,A00681,CT000489,Call,Replied,2025-08-29T23:14:16,AE
ACT007870,A00871,CT000138,Call,Replied,2024-01-31T07:09:08,AM
ACT007871,A00878,CT001520,Task,Left VM,2025-03-30T14:27:24,CSM
ACT007872,A00041,CT001368,Task,Follow-up Needed,2024-11-09T14:03:08,CSM
ACT007873,A00053,CT000153,Email,Connected,2025-08-17T06:45:26,SDR
ACT007874,A00441,CT001204,Meeting,No Answer,2025-10-10T00:43:45,AM
ACT007875,A01029,CT000227,Task,Left VM,2024-07-27T19:27:57,SDR
ACT007876,A00382,CT000336,Meeting,Follow-up Needed,2025-03-17T22:25:26,CSM
ACT007877,A00647,CT001598,Email,No Answer,2026-01-18T15:44:30,CSM
ACT007878,A00600,CT001944,Task,Booked Meeting,2024-02-19T17:24:20,AE
ACT007879,A00547,CT002173,Call,Left VM,2025-10-06T17:18:56,SDR
ACT007880,A00819,CT001474,Call,Booked Meeting,2025-12-17T08:41:19,CSM
ACT007881,A00299,CT000143,Meeting,Connected,2025-07-07T18:06:50,CSM
ACT007882,A00408,CT001082,Meeting,Follow-up Needed,2024-01-18T14:57:00,CSM
ACT007883,A00093,CT001187,Meeting,Follow-up Needed,2024-05-27T20:11:13,SDR
ACT007884,A00191,CT000395,Task,No Answer,2024-05-29T20:03:02,CSM
ACT007885,A00004,CT001264,Task,Left VM,2025-02-22T09:48:19,SDR
ACT007886,A00377,CT001715,Task,Connected,2025-01-28T04:39:18,SDR
ACT007887,A00030,CT000525,Call,Follow-up Needed,2025-10-16T21:49:17,AM
ACT007888,A01145,CT000211,Meeting,Connected,2025-07-01T15:11:04,CSM
ACT007889,A00330,CT001809,Call,Replied,2025-11-26T10:54:05,AM
ACT007890,A00170,CT001192,Call,Replied,2026-01-04T07:58:06,CSM
ACT007891,A00732,CT000118,Email,No Answer,2026-01-09T00:10:45,AM
ACT007892,A00872,CT000276,Meeting,No Answer,2025-04-17T06:28:22,CSM
ACT007893,A00923,CT001693,Task,Connected,2024-10-07T18:55:20,CSM
ACT007894,A01198,CT000003,Meeting,Follow-up Needed,2025-03-22T21:52:28,SDR
ACT007895,A01133,CT001460,Call,Booked Meeting,2025-09-22T16:09:21,CSM
ACT007896,A00014,CT000255,Email,Left VM,2025-05-18T18:29:28,CSM
ACT007897,A00459,CT001988,Meeting,Follow-up Needed,2024-02-06T09:44:48,CSM
ACT007898,A00103,CT001138,Task,Booked Meeting,2025-06-09T07:17:31,CSM
ACT007899,A00836,CT001157,Meeting,No Answer,2024-06-21T23:19:13,CSM
ACT007900,A00694,CT000166,Email,No Answer,2025-07-10T10:20:21,AM
ACT007901,A00100,CT000551,Email,Connected,2024-02-22T02:53:07,AM
ACT007902,A00417,CT002019,Email,Follow-up Needed,2024-12-11T23:08:07,CSM
ACT007903,A00355,CT000743,Meeting,No Answer,2024-07-16T01:37:54,CSM
ACT007904,A00085,CT001197,Meeting,Replied,2024-03-04T18:40:49,CSM
ACT007905,A01186,CT001805,Task,No Answer,2024-10-19T11:23:41,SDR
ACT007906,A00175,CT000078,Email,Left VM,2025-10-21T18:08:44,CSM
ACT007907,A00529,CT001746,Meeting,Replied,2025-12-10T16:20:40,SDR
ACT007908,A00158,CT001623,Meeting,Booked Meeting,2024-08-14T00:05:00,AM
ACT007909,A00316,CT000310,Call,Booked Meeting,2025-01-06T20:36:59,CSM
ACT007910,A00139,CT000439,Email,Replied,2025-11-14T19:18:02,AE
ACT007911,A00106,CT000927,Meeting,No Answer,2025-07-08T22:17:46,CSM
ACT007912,A00235,CT000988,Task,Left VM,2025-06-30T08:22:11,AM
ACT007913,A00047,CT000942,Call,Follow-up Needed,2024-12-22T09:01:38,AE
ACT007914,A00281,CT001110,Call,Replied,2026-02-28T11:07:22,AM
ACT007915,A00523,CT001338,Meeting,Connected,2024-08-10T11:51:47,AE
ACT007916,A00828,CT000187,Call,No Answer,2024-03-18T10:22:08,SDR
ACT007917,A00731,CT000961,Meeting,Booked Meeting,2024-03-16T10:54:48,AE
ACT007918,A00672,CT001947,Task,Booked Meeting,2025-07-09T23:56:35,SDR
ACT007919,A00469,CT001374,Meeting,Booked Meeting,2024-10-21T07:21:45,AM
ACT007920,A01079,CT001164,Task,Left VM,2025-09-22T20:23:33,AE
ACT007921,A00558,CT001554,Email,Left VM,2025-07-18T08:59:39,AE
ACT007922,A00661,CT001609,Call,No Answer,2024-03-16T03:33:03,AM
ACT007923,A00676,CT002046,Task,Connected,2025-06-02T07:09:51,CSM
ACT007924,A00808,CT000259,Call,Booked Meeting,2026-02-26T06:39:58,AM
ACT007925,A00158,CT001364,Task,No Answer,2025-11-11T15:12:21,AE
ACT007926,A00844,CT001481,Email,Follow-up Needed,2025-12-23T18:22:21,CSM
ACT007927,A00437,CT000806,Meeting,No Answer,2024-12-02T04:17:50,AE
ACT007928,A00703,CT001508,Meeting,Connected,2024-08-18T03:57:53,SDR
ACT007929,A01115,CT000298,Call,Replied,2024-02-16T10:50:30,AE
ACT007930,A00533,CT000951,Email,Follow-up Needed,2024-06-06T02:34:25,AE
ACT007931,A00066,CT002011,Meeting,Replied,2024-07-03T14:26:21,AM
ACT007932,A00537,CT001078,Email,Booked Meeting,2025-02-08T21:46:06,SDR
ACT007933,A01133,CT001236,Task,Follow-up Needed,2025-11-27T22:31:21,AM
ACT007934,A00671,CT000763,Meeting,Follow-up Needed,2025-05-15T21:47:20,CSM
ACT007935,A00138,CT000074,Task,Replied,2026-01-10T19:09:02,SDR
ACT007936,A00052,CT001020,Call,Replied,2024-11-08T08:55:15,CSM
ACT007937,A00702,CT001213,Meeting,Left VM,2024-05-29T05:10:47,SDR
ACT007938,A00419,CT000245,Task,Left VM,2024-09-04T17:45:01,AE
ACT007939,A01069,CT000195,Call,No Answer,2024-10-29T08:32:50,AM
ACT007940,A00512,CT001687,Call,Connected,2024-06-14T09:21:05,SDR
ACT007941,A01008,CT001771,Meeting,Follow-up Needed,2024-03-06T18:14:33,SDR
ACT007942,A00490,CT000852,Email,No Answer,2025-12-16T08:15:52,SDR
ACT007943,A00600,CT001660,Call,Follow-up Needed,2025-05-10T09:13:00,CSM
ACT007944,A00044,CT001942,Meeting,Booked Meeting,2025-04-12T17:16:08,SDR
ACT007945,A01075,CT001976,Task,Left VM,2024-08-04T11:10:29,AM
ACT007946,A00232,CT000431,Task,No Answer,2024-12-10T06:16:02,CSM
ACT007947,A00731,CT000047,Email,Booked Meeting,2024-11-03T17:36:53,AM
ACT007948,A00167,CT002014,Email,No Answer,2025-10-01T15:26:50,AM
ACT007949,A00193,CT001868,Task,Follow-up Needed,2025-08-01T21:29:28,AM
ACT007950,A00938,CT002111,Email,Booked Meeting,2024-09-02T02:54:48,AE
ACT007951,A00342,CT001979,Task,Follow-up Needed,2025-09-20T13:40:31,SDR
ACT007952,A01069,CT000878,Call,Connected,2025-01-21T05:03:09,CSM
ACT007953,A00896,CT000278,Email,Replied,2024-11-06T17:32:01,AE
ACT007954,A00708,CT000778,Task,Booked Meeting,2024-08-30T04:30:12,AE
ACT007955,A00975,CT000217,Call,Left VM,2025-06-26T13:51:59,CSM
ACT007956,A00641,CT000799,Task,No Answer,2024-05-30T21:04:50,AE
ACT007957,A00320,CT001397,Email,Connected,2024-10-21T19:41:34,SDR
ACT007958,A01018,CT001013,Email,Follow-up Needed,2024-10-09T17:18:32,AE
ACT007959,A00568,CT001867,Meeting,No Answer,2025-05-15T12:47:17,CSM
ACT007960,A00183,CT001072,Email,Follow-up Needed,2026-01-31T06:44:41,AE
ACT007961,A00848,CT001527,Meeting,Connected,2024-09-28T00:53:14,SDR
ACT007962,A00545,CT000689,Email,Connected,2024-04-22T04:28:39,SDR
ACT007963,A00361,CT001583,Meeting,Follow-up Needed,2024-06-22T11:36:54,CSM
ACT007964,A00875,CT001158,Call,Connected,2026-01-30T21:50:21,CSM
ACT007965,A00771,CT000345,Meeting,No Answer,2024-09-30T03:02:17,CSM
ACT007966,A01192,CT000828,Email,No Answer,2024-09-21T17:41:15,CSM
ACT007967,A00324,CT000149,Task,Connected,2025-11-23T14:54:06,CSM
ACT007968,A00526,CT000943,Email,Connected,2025-10-05T17:58:08,SDR
ACT007969,A01045,CT000281,Call,Follow-up Needed,2025-08-16T13:16:25,AM
ACT007970,A01008,CT002151,Email,Booked Meeting,2025-01-13T22:40:01,CSM
ACT007971,A00500,CT001962,Call,Left VM,2025-01-21T18:31:34,AE
ACT007972,A00593,CT000416,Email,No Answer,2026-01-02T23:40:12,AE
ACT007973,A00217,CT001471,Task,Connected,2025-12-30T00:19:18,AE
ACT007974,A00928,CT000591,Email,No Answer,2025-05-18T00:02:42,SDR
ACT007975,A00517,CT000999,Task,Follow-up Needed,2024-07-03T08:29:59,AE
ACT007976,A00857,CT000764,Email,No Answer,2025-11-01T16:57:28,AE
ACT007977,A00256,CT001234,Call,Follow-up Needed,2025-03-28T19:58:53,CSM
ACT007978,A00897,CT001595,Task,Replied,2025-06-07T02:39:28,AE
ACT007979,A00194,CT001627,Email,Left VM,2025-09-20T13:23:22,AM
ACT007980,A00688,CT000013,Meeting,Replied,2024-10-15T07:27:39,CSM
ACT007981,A00259,CT001377,Meeting,Connected,2025-12-05T22:09:31,AM
ACT007982,A00988,CT001853,Meeting,Follow-up Needed,2024-07-30T16:47:20,SDR
ACT007983,A00933,CT002177,Task,No Answer,2024-05-04T08:55:33,SDR
ACT007984,A01078,CT000063,Call,Replied,2026-01-06T23:45:10,CSM
ACT007985,A01084,CT002183,Email,No Answer,2024-08-09T22:19:02,SDR
ACT007986,A01069,CT000036,Email,No Answer,2026-01-05T04:19:57,AM
ACT007987,A00340,CT002143,Email,No Answer,2024-11-11T00:54:11,CSM
ACT007988,A00502,CT001329,Email,Replied,2025-10-11T21:41:30,AM
ACT007989,A00057,CT001669,Task,Booked Meeting,2025-01-30T13:29:57,CSM
ACT007990,A00124,CT001147,Task,Booked Meeting,2025-05-13T00:27:04,AE
ACT007991,A00040,CT000695,Call,Follow-up Needed,2025-04-13T20:43:19,CSM
ACT007992,A00088,CT001860,Call,Booked Meeting,2025-12-08T08:20:45,AM
ACT007993,A00067,CT000672,Call,Follow-up Needed,2024-08-27T20:58:32,AM
ACT007994,A00613,CT000938,Email,Left VM,2024-06-09T07:40:34,AM
ACT007995,A00459,CT000230,Task,Follow-up Needed,2024-05-29T21:24:52,AE
ACT007996,A00232,CT001128,Meeting,No Answer,2025-11-17T14:54:46,CSM
ACT007997,A00959,CT000925,Meeting,Follow-up Needed,2025-12-14T15:58:23,AM
ACT007998,A00438,CT001354,Meeting,Booked Meeting,2025-04-18T15:27:16,SDR
ACT007999,A00375,CT001782,Email,Connected,2025-01-28T13:37:57,SDR
ACT008000,A00697,CT000242,Call,Follow-up Needed,2024-04-01T21:10:37,CSM
ACT008001,A00492,CT001646,Call,Left VM,2025-12-31T19:47:37,SDR
ACT008002,A00739,CT000692,Call,No Answer,2025-08-06T20:36:34,AE
ACT008003,A00400,CT001412,Call,Replied,2025-10-31T04:17:32,AE
ACT008004,A00175,CT000144,Meeting,Left VM,2024-12-12T10:16:02,AM
ACT008005,A00231,CT000729,Task,No Answer,2025-04-07T13:25:31,SDR
ACT008006,A01028,CT001211,Email,Booked Meeting,2025-05-23T06:54:05,CSM
ACT008007,A00221,CT000875,Email,No Answer,2025-09-08T03:38:12,AM
ACT008008,A00550,CT001370,Email,Left VM,2024-01-24T09:44:51,CSM
ACT008009,A00360,CT002081,Task,No Answer,2025-11-13T02:05:13,AM
ACT008010,A00284,CT001394,Call,No Answer,2024-07-26T07:53:43,CSM
ACT008011,A00068,CT001454,Meeting,Replied,2024-07-25T09:52:25,AM
ACT008012,A00237,CT001309,Meeting,No Answer,2024-06-16T19:31:05,AE
ACT008013,A00869,CT000053,Meeting,Left VM,2024-04-14T06:02:25,SDR
ACT008014,A01197,CT001960,Call,No Answer,2025-05-04T15:31:01,AM
ACT008015,A00670,CT001538,Task,Connected,2024-08-19T11:10:55,AE
ACT008016,A00053,CT002007,Meeting,Follow-up Needed,2024-09-01T04:20:25,AM
ACT008017,A00884,CT001017,Email,No Answer,2024-03-31T18:26:29,CSM
ACT008018,A00859,CT001047,Email,Replied,2024-12-08T20:51:49,AM
ACT008019,A01175,CT001531,Email,Booked Meeting,2025-12-09T10:36:34,AM
ACT008020,A00017,CT001484,Task,Booked Meeting,2026-02-02T06:44:49,CSM
ACT008021,A00477,CT002007,Meeting,Replied,2024-10-19T01:45:38,SDR
ACT008022,A00874,CT001060,Meeting,Follow-up Needed,2025-08-17T22:13:49,AE
ACT008023,A00820,CT000349,Call,Booked Meeting,2025-02-04T02:13:33,CSM
ACT008024,A00466,CT000028,Meeting,Connected,2024-12-30T11:10:52,CSM
ACT008025,A00676,CT000215,Email,Follow-up Needed,2025-01-28T16:24:53,AM
ACT008026,A00427,CT000914,Meeting,Connected,2025-11-28T14:56:59,SDR
ACT008027,A00978,CT001060,Task,Booked Meeting,2025-10-03T18:10:28,CSM
ACT008028,A00711,CT000111,Task,Connected,2024-04-10T13:25:43,SDR
ACT008029,A00582,CT001737,Task,Booked Meeting,2025-07-06T21:10:11,CSM
ACT008030,A00937,CT002138,Call,Follow-up Needed,2025-05-09T03:21:50,AE
ACT008031,A00928,CT001160,Task,Replied,2024-10-04T21:44:54,SDR
ACT008032,A00886,CT002059,Task,Connected,2024-05-21T08:24:11,AE
ACT008033,A01112,CT001497,Call,Follow-up Needed,2025-10-18T09:24:32,SDR
ACT008034,A00137,CT002023,Task,Booked Meeting,2024-03-05T14:51:37,AE
ACT008035,A00945,CT001186,Call,Booked Meeting,2025-11-27T15:38:34,SDR
ACT008036,A00581,CT002051,Task,Booked Meeting,2024-06-04T02:06:35,AM
ACT008037,A00793,CT001502,Task,Left VM,2024-01-02T11:54:55,AM
ACT008038,A00101,CT001035,Email,Replied,2024-11-04T22:46:06,CSM
ACT008039,A00071,CT000337,Task,Connected,2025-07-21T17:15:52,AM
ACT008040,A00524,CT001785,Meeting,Left VM,2024-09-06T21:01:02,AM
ACT008041,A01130,CT000044,Email,Booked Meeting,2025-12-23T04:57:12,AM
ACT008042,A00753,CT000629,Task,Connected,2024-03-29T16:48:52,SDR
ACT008043,A00168,CT000140,Task,No Answer,2025-10-26T18:59:28,AE
ACT008044,A00921,CT001298,Meeting,Connected,2024-10-24T08:23:13,SDR
ACT008045,A00078,CT002108,Task,No Answer,2024-05-03T13:56:30,AE
ACT008046,A00964,CT000947,Task,Replied,2024-03-06T04:02:25,AE
ACT008047,A00042,CT002108,Meeting,Replied,2024-09-14T07:26:57,AE
ACT008048,A00438,CT002035,Meeting,Left VM,2026-02-28T16:44:38,CSM
ACT008049,A00771,CT000251,Email,Follow-up Needed,2024-11-15T08:15:54,SDR
ACT008050,A01190,CT000151,Task,No Answer,2025-04-09T00:10:43,AM
ACT008051,A01089,CT001934,Meeting,Booked Meeting,2025-04-22T03:24:26,SDR
ACT008052,A00459,CT001706,Email,Replied,2024-10-29T18:25:00,AE
ACT008053,A00205,CT000024,Call,Connected,2024-06-02T03:50:48,AM
ACT008054,A00880,CT000366,Email,Left VM,2024-02-07T03:23:42,SDR
ACT008055,A01104,CT001272,Meeting,Follow-up Needed,2026-02-27T11:47:05,CSM
ACT008056,A00739,CT001988,Call,No Answer,2024-04-20T04:24:44,AM
ACT008057,A00124,CT001353,Email,No Answer,2025-05-31T10:17:55,AM
ACT008058,A00889,CT001293,Meeting,Follow-up Needed,2024-02-08T22:06:41,AM
ACT008059,A00130,CT000346,Meeting,Left VM,2025-12-23T22:50:10,AE
ACT008060,A00678,CT001068,Task,Follow-up Needed,2024-07-01T00:32:44,CSM
ACT008061,A01191,CT002151,Meeting,Follow-up Needed,2025-11-26T21:47:22,AM
ACT008062,A00689,CT000776,Email,Left VM,2025-07-06T11:29:51,CSM
ACT008063,A00136,CT001811,Meeting,Left VM,2025-11-21T19:06:03,SDR
ACT008064,A00987,CT001727,Meeting,Replied,2024-04-25T17:44:03,SDR
ACT008065,A00307,CT000647,Email,Booked Meeting,2024-01-23T09:10:36,CSM
ACT008066,A00045,CT002116,Task,Booked Meeting,2024-02-14T03:15:57,AE
ACT008067,A00509,CT000588,Email,Follow-up Needed,2025-11-27T15:18:08,CSM
ACT008068,A00920,CT001634,Task,Follow-up Needed,2024-11-01T00:02:56,SDR
ACT008069,A00698,CT000777,Email,Connected,2025-03-15T17:07:23,SDR
ACT008070,A00140,CT001495,Task,Connected,2024-02-22T23:46:37,AM
ACT008071,A00340,CT000982,Email,Connected,2025-08-29T01:02:32,AE
ACT008072,A00869,CT001967,Meeting,Connected,2025-06-14T18:02:37,SDR
ACT008073,A00774,CT001726,Meeting,No Answer,2024-02-05T08:34:37,AE
ACT008074,A00944,CT000870,Email,Follow-up Needed,2025-11-29T00:11:19,AM
ACT008075,A00033,CT001185,Email,Left VM,2025-11-15T01:47:00,AE
ACT008076,A01071,CT000608,Email,Connected,2025-07-22T08:48:41,AM
ACT008077,A00794,CT001945,Task,Booked Meeting,2025-02-14T20:08:15,SDR
ACT008078,A00881,CT000095,Task,Booked Meeting,2024-08-19T21:27:11,CSM
ACT008079,A00961,CT001547,Task,Follow-up Needed,2025-11-20T07:16:50,CSM
ACT008080,A00995,CT001678,Email,Booked Meeting,2025-04-21T08:53:01,CSM
ACT008081,A00514,CT001260,Meeting,No Answer,2024-12-20T20:51:58,AM
ACT008082,A00767,CT001928,Meeting,Left VM,2024-02-27T14:54:34,CSM
ACT008083,A01187,CT000847,Call,Replied,2024-12-10T02:25:34,AE
ACT008084,A00779,CT000134,Task,No Answer,2024-02-10T08:51:50,AE
ACT008085,A00723,CT000480,Email,Left VM,2026-01-11T23:59:12,SDR
ACT008086,A00247,CT000494,Task,Connected,2025-01-31T19:20:34,AE
ACT008087,A00227,CT001159,Email,Follow-up Needed,2025-12-03T06:16:14,AE
